"TOA5","Wind","CR200X","No_SN","CR200X.Std.01","Wind Monitoring2.CR2","57348","WindData"
"TIMESTAMP","RECORD","battVolt","windRun","windSpeed","windSpeed_Min","windSpeed_Max","windSpeed_Avg","windDir_Avg","windDir_stdDev"
"TS","RN","","","","","","","",""
"","","Smp","Smp","Smp","Min","Max","WVc","WVc","WVc"
"2016-02-10 16:20:00",39336,14.27382,9.721716E+007,1,0.5,5,2.578167,0,0
"2016-02-10 16:30:00",39337,14.26039,9.721741E+007,2.9,0.8,5.3,2.593165,0,0
"2016-02-10 16:40:00",39338,14.25955,9.721823E+007,2.5,0.9,6.9,3.056,0,0
"2016-02-10 16:50:00",39339,14.27718,9.721831E+007,1.6,0.7,4.5,2.369165,0,0
"2016-02-10 17:00:00",39340,14.2713,9.721842E+007,2.3,0.9,4.9,2.429664,0,0
"2016-02-10 17:10:00",39341,14.25955,9.721958E+007,4.5,1.8,5.6,3.352167,0,0
"2016-02-10 17:20:00",39342,14.29313,9.721981E+007,2.2,0.1,4.6,2.076999,0,0
"2016-02-10 17:30:00",39343,14.28053,9.721994E+007,1.3,0.8,5,2.571833,168.4639,27.50505
"2016-02-10 17:40:00",39344,14.28641,9.722003E+007,2.7,1,4.5,2.780835,203.5635,17.63091
"2016-02-10 17:50:00",39345,13.1347,9.722006E+007,0.2,0,4.3,1.896499,152.9352,53.64056
"2016-02-10 18:00:00",39346,13.09944,9.722027E+007,3.8,0.3,5.1,1.708,160.8134,42.47772
"2016-02-10 18:10:00",39347,13.13218,9.722382E+007,3.7,2.8,6.3,4.455169,199.2107,18.08911
"2016-02-10 18:20:00",39348,13.14561,9.722504E+007,5.3,2.7,5.4,3.736333,193.2934,15.77129
"2016-02-10 18:30:00",39349,13.13134,9.722774E+007,4.9,2.5,7.1,4.248666,228.6188,34.81836
"2016-02-10 18:40:00",39350,14.32922,9.723251E+007,6.5,3.6,8.400001,5.550336,259.6577,13.93267
"2016-02-10 18:50:00",39351,14.30739,9.723694E+007,6.1,2.7,8.3,5.714335,267.0463,11.24936
"2016-02-10 19:00:00",39352,13.10532,9.724163E+007,5.8,3.3,8.8,6.015665,270.314,11.50231
"2016-02-10 19:10:00",39353,13.0155,9.724636E+007,6.3,3.5,8.400001,5.931501,265.5104,11.34044
"2016-02-10 19:20:00",39354,12.99283,9.725087E+007,5.9,3,8.6,5.805999,276.0834,14.10418
"2016-02-10 19:30:00",39355,12.97101,9.725545E+007,6.4,2.9,8.6,6.281836,270.4381,11.48833
"2016-02-10 19:40:00",39356,12.9601,9.726002E+007,7.1,3.1,9.2,6.249829,271.5338,13.19346
"2016-02-10 19:50:00",39357,12.95758,9.726482E+007,7.8,4.2,9.3,6.921501,265.3642,9.942837
"2016-02-10 20:00:00",39358,12.95422,9.726958E+007,5.9,3.4,9.3,6.573997,267.3288,13.13944
"2016-02-10 20:10:00",39359,12.95002,9.727438E+007,9.1,4.4,9.6,7.345834,260.701,8.665882
"2016-02-10 20:20:00",39360,12.9475,9.727918E+007,6.3,4.4,9.3,7.033166,258.3711,8.158205
"2016-02-10 20:30:00",39361,12.9282,9.728391E+007,5,3.6,9,6.3975,267.3976,9.710396
"2016-02-10 20:40:00",39362,12.92988,9.728828E+007,5,2.8,7.5,5.219001,266.5888,12.88744
