"TOA5","Wind","CR200X","No_SN","CR200X.Std.01","Wind Monitoring2.CR2","57348","WindData"
"TIMESTAMP","RECORD","battVolt","windRun","windSpeed","windSpeed_Min","windSpeed_Max","windSpeed_Avg","windDir_Avg","windDir_stdDev"
"TS","RN","","","","","","","",""
"","","Smp","Smp","Smp","Min","Max","WVc","WVc","WVc"
"2016-02-18 09:40:00",39304,13.32525,5.48085E+007,3.4,0.5,5,2.585999,221.3991,22.08143
"2016-02-18 09:50:00",39305,13.36639,5.481028E+007,3,0.8,5.2,2.660333,226.7948,24.24535
"2016-02-18 10:00:00",39306,13.41843,5.4812E+007,3.3,0.4,7.1,2.650167,213.788,25.12895
"2016-02-18 10:10:00",39307,13.41507,5.481348E+007,1.6,0.6,5,2.364666,203.1749,25.29856
"2016-02-18 10:20:00",39308,13.42431,5.481524E+007,3.4,0.7,6,2.798334,213.6527,21.7494
"2016-02-18 10:30:00",39309,13.34204,5.48172E+007,3,0.5,5.7,2.801,216.5961,22.25728
"2016-02-18 10:40:00",39310,13.3773,5.481886E+007,1.4,0.7,5.5,2.613666,210.7888,26.069
"2016-02-18 10:50:00",39311,13.28664,5.482076E+007,2.4,0.7,5.4,2.648499,221.2765,21.5403
"2016-02-18 11:00:00",39312,13.3177,5.482279E+007,4.2,1,5.8,2.9335,227.8859,20.59395
"2016-02-18 11:10:00",39313,13.44026,5.48248E+007,2.4,0.7,5.7,2.8785,224.9751,23.03308
"2016-02-18 11:20:00",39314,13.4646,5.482652E+007,3.4,0.7,4.4,2.454,227.4652,23.82551
"2016-02-18 11:30:00",39315,13.49314,5.482827E+007,1.9,0.4,6.5,2.553666,237.5974,23.54031
"2016-02-18 11:40:00",39316,13.50741,5.482955E+007,2.3,0.5,4.6,2.099833,241.9704,24.78654
"2016-02-18 11:50:00",39317,13.63081,5.483129E+007,2.5,0.9,4.8,2.426666,235.5391,22.22984
"2016-02-18 12:00:00",39318,13.66355,5.483215E+007,1.8,0.3,3.8,1.792333,245.8484,29.99042
"2016-02-18 12:10:00",39319,13.75756,5.483347E+007,1.8,0.4,5,2.190999,240.3006,27.31051
"2016-02-18 12:20:00",39320,13.83059,5.483517E+007,1.3,0.5,5,2.578165,233.7157,25.71387
"2016-02-18 12:30:00",39321,13.75421,5.483696E+007,1.2,0.7,5.4,2.721832,237.6797,23.79305
"2016-02-18 12:40:00",39322,13.65431,5.483861E+007,2.4,0.5,6,2.441833,254.1652,27.63113
"2016-02-18 12:50:00",39323,13.70048,5.484074E+007,2.9,0.6,5.2,3.043333,232.9517,22.56083
"2016-02-18 13:00:00",39324,13.90782,5.484253E+007,1.4,0.7,5.1,2.562834,230.9905,22.03201
"2016-02-18 13:10:00",39325,13.93301,5.484439E+007,2.8,0.4,5.5,2.729498,237.7739,25.0732
"2016-02-18 13:20:00",39326,13.97414,5.484638E+007,3.2,0.8,5.8,2.893334,232.3652,22.70579
"2016-02-18 13:30:00",39327,14.30824,5.484813E+007,1.7,0.6,4.8,2.634498,223.1176,22.61839
"2016-02-18 13:40:00",39328,14.29061,5.484961E+007,2,0.7,6.2,2.402833,248.8504,27.23902
"2016-02-18 13:50:00",39329,14.28389,5.485157E+007,2.1,0.9,5.8,2.882501,232.3747,24.29442
"2016-02-18 14:00:00",39330,14.28137,5.485374E+007,2.6,1.1,6.5,3.209,235.5125,22.23089
