"TOA5","Wind","CR200X","No_SN","CR200X.Std.01","Wind Monitoring2.CR2","57348","WindData"
"TIMESTAMP","RECORD","battVolt","windRun","windSpeed","windSpeed_Min","windSpeed_Max","windSpeed_Avg","windDir_Avg","windDir_stdDev"
"TS","RN","","","","","","","",""
"","","Smp","Smp","Smp","Min","Max","WVc","WVc","WVc"
"2016-05-03 12:50:00",51267,13.15485,1.258914E+008,8.900001,3.8,14.2,8.453832,0,0
"2016-05-03 13:00:00",51268,13.08014,1.258964E+008,10.9,4.3,13.6,8.733163,0,0
"2016-05-03 13:10:00",51269,13.10364,1.259014E+008,8.7,4.3,15.6,8.946339,0,0
"2016-05-03 13:20:00",51270,13.09692,1.259073E+008,7.7,5.6,17.9,10.26784,0,0
"2016-05-03 13:30:00",51271,13.58212,1.259124E+008,9,4.7,14.6,9.246329,0,0
"2016-05-03 13:40:00",51272,13.40836,1.259172E+008,6.5,3.8,11.2,8.056999,0,0
"2016-05-03 13:50:00",51273,13.20521,1.25922E+008,7.4,4.8,11.1,7.449836,328.9131,12.00016
"2016-05-03 14:00:00",51274,13.10868,1.259268E+008,6.2,4.5,9.1,6.532996,0,0
"2016-05-03 14:10:00",51275,13.10364,1.259314E+008,5.9,3.3,11.8,7.136002,0,0
"2016-05-03 14:20:00",51276,13.07846,1.259362E+008,6.9,3.4,9.400001,6.119834,0,0
"2016-05-03 14:30:00",51277,13.10196,1.25941E+008,7,4.7,12,7.505668,328.6428,11.84659
"2016-05-03 14:40:00",51278,13.222,1.259456E+008,7.4,2.2,11.5,7.209002,0,0
"2016-05-03 14:50:00",51279,13.22536,1.259504E+008,7.8,4,11.6,7.460326,0,0
"2016-05-03 15:00:00",51280,13.18507,1.259552E+008,7.3,3.9,11.1,7.47617,329.4905,10.56108
"2016-05-03 15:10:00",51281,13.18255,1.2596E+008,7.8,4.8,11.3,8.261334,323.8068,11.88382
"2016-05-03 15:20:00",51282,13.05747,1.259648E+008,8.5,4.5,10,7.239998,303.4225,13.18642
"2016-05-03 15:30:00",51283,13.00543,1.259697E+008,9.5,5,12.7,8.430161,300.0636,10.50093
"2016-05-03 15:40:00",51284,13.02222,1.259745E+008,7.8,4.5,13.1,8.224662,299.9669,11.11483
"2016-05-03 15:50:00",51285,12.98612,1.259793E+008,7.4,4.8,11.3,7.849834,298.9945,10.71068
"2016-05-03 16:00:00",51286,12.92232,1.259841E+008,9.6,4.8,10.8,7.529835,298.5714,10.30489
"2016-05-03 16:10:00",51287,12.89462,1.259889E+008,8.1,5.3,12.4,8.451497,307.8478,13.07427
"2016-05-03 16:20:00",51288,12.88119,1.259941E+008,10.2,5.7,14.2,9.968176,312.7926,12.6236
"2016-05-03 16:30:00",51289,12.86524,1.259992E+008,10.4,6.4,14.1,9.701169,322.9319,12.10272
"2016-05-03 16:40:00",51290,12.84593,1.260056E+008,8.8,6.8,17.3,11.37351,322.9396,10.50989
"2016-05-03 16:50:00",51291,12.83586,1.260107E+008,7.5,4.4,14.1,8.792998,304.5863,11.9356
"2016-05-03 17:00:00",51292,12.84761,1.260154E+008,6.7,4,9.400001,6.668163,296.0399,11.89498
"2016-05-03 17:10:00",51293,12.8132,1.260202E+008,7.1,3.9,10.5,6.685332,307.7651,12.14914
"2016-05-03 17:20:00",51294,12.80732,1.260252E+008,8.900001,6.2,13.8,9.46617,304.7332,11.38957
