"TOA5","Wind","CR200X","No_SN","CR200X.Std.01","Wind Monitoring3.CR2","57348","WindData"
"TIMESTAMP","RECORD","battVolt","windRun","windSpeed","windSpeed_Min","windSpeed_Max","windSpeed_Avg","windDir_Avg","windDir_stdDev"
"TS","RN","","","","","","","",""
"","","Smp","Smp","Smp","Min","Max","WVc","WVc","WVc"
"2016-02-25 15:20:00",40326,13.7668,4.366522E+007,2.2,0,9.900001,2.0875,291.0147,38.20649
"2016-02-25 15:30:00",40327,14.37791,4.366738E+007,3.2,0,10.4,3.404833,289.2835,28.81759
"2016-02-25 15:40:00",40328,14.38379,4.366943E+007,5,0.1,7.4,3.158,282.3808,31.31372
"2016-02-25 15:50:00",40329,14.38966,4.367129E+007,1.8,0.7,7.4,2.872499,295.3314,24.41077
"2016-02-25 16:00:00",40330,14.36784,4.367289E+007,3.3,0,11.2,2.830333,299.6888,33.08129
"2016-02-25 16:10:00",40331,14.37707,4.367519E+007,2.6,0.9,8.400001,3.6585,291.9642,35.2393
"2016-02-25 16:20:00",40332,14.35273,4.367676E+007,2.1,0,7.7,2.637,308.9767,43.45454
"2016-02-25 16:30:00",40333,14.34181,4.36785E+007,3,0,7.2,2.772666,311.3694,43.20697
"2016-02-25 16:40:00",40334,14.32922,4.368081E+007,3.4,0.6,8.1,3.555166,305.2447,35.30456
"2016-02-25 16:50:00",40335,14.31327,4.368246E+007,1.1,0,6.3,2.603334,301.749,39.79404
"2016-02-25 17:00:00",40336,14.30488,4.368485E+007,6.4,0,11.7,3.951666,298.4983,30.52526
"2016-02-25 17:10:00",40337,14.30488,4.368747E+007,5.4,1.1,11.2,4.261833,285.547,32.92028
"2016-02-25 17:20:00",40338,14.299,4.368993E+007,4.3,0.7,10.6,4.118666,292.637,34.30359
"2016-02-25 17:30:00",40339,14.31327,4.369232E+007,4.2,1.1,8.1,3.824499,287.0288,33.4811
"2016-02-25 17:40:00",40340,13.59975,4.369456E+007,2.6,0.8,8.900001,3.583332,287.1159,35.43533
"2016-02-25 17:50:00",40341,13.29084,4.369694E+007,2.4,0.9,9.3,3.789334,292.6811,30.56014
"2016-02-25 18:00:00",40342,13.21948,4.369912E+007,1,0,10,3.639336,292.1375,34.93039
"2016-02-25 18:10:00",40343,13.10532,4.370123E+007,2.2,0.4,8.400001,3.409833,299.8766,27.98848
"2016-02-25 18:20:00",40344,13.05831,4.370353E+007,3.6,1.2,10.7,3.5275,303.2169,25.85015
"2016-02-25 18:30:00",40345,13.01886,4.370602E+007,1.8,1,8.8,3.992167,298.9891,27.47618
"2016-02-25 18:40:00",40346,13.00039,4.370824E+007,2.7,0.9,9.400001,3.659,304.088,26.10062
"2016-02-25 18:50:00",40347,12.99116,4.370989E+007,1.8,0.6,6.4,2.498499,302.3044,29.20675
"2016-02-25 19:00:00",40348,12.98024,4.371104E+007,1.9,0,6.1,2.085667,294.2632,35.69613
"2016-02-25 19:10:00",40349,12.95674,4.371183E+007,3.2,0,5.3,1.710667,306.7638,38.34669
"2016-02-25 19:20:00",40350,12.95338,4.371264E+007,1,0.3,7,1.8295,309.9138,28.92998
"2016-02-25 19:30:00",40351,12.94499,4.37143E+007,2.3,0.5,7.3,2.735667,305.4276,40.08718
"2016-02-25 19:40:00",40352,12.94163,4.371564E+007,2.8,0,6.1,2.280334,291.9451,42.98352
