"TOA5","Wind","CR200X","No_SN","CR200X.Std.01","Wind Monitoring2.CR2","57348","WindData"
"TIMESTAMP","RECORD","battVolt","windRun","windSpeed","windSpeed_Min","windSpeed_Max","windSpeed_Avg","windDir_Avg","windDir_stdDev"
"TS","RN","","","","","","","",""
"","","Smp","Smp","Smp","Min","Max","WVc","WVc","WVc"
"2016-05-09 17:20:00",52136,12.69315,9.405358E+007,0.8,0,2.8,1.167333,61.32716,34.25179
"2016-05-09 17:30:00",52137,12.68308,9.405358E+007,1.3,0.2,2.8,1.360334,53.8712,23.77419
"2016-05-09 17:40:00",52138,12.66545,9.405358E+007,0.7,0,2.8,0.8903332,101.7999,52.98505
"2016-05-09 17:50:00",52139,12.65286,9.405358E+007,1.2,0.1,3.1,1.288166,59.74084,25.67213
"2016-05-09 18:00:00",52140,12.61844,9.405609E+007,11.6,0,13.6,4.936001,319.9193,61.59954
"2016-05-09 18:10:00",52141,12.60166,9.406087E+007,6.6,3.6,11.3,7.448499,255.6356,12.81949
"2016-05-09 18:20:00",52142,12.58823,9.406277E+007,4.1,1.9,7.6,3.8955,247.2881,13.37073
"2016-05-09 18:30:00",52143,12.56976,9.406523E+007,8.2,2,9.1,4.290001,249.6661,14.75965
"2016-05-09 18:40:00",52144,12.5622,9.406868E+007,4.3,3.1,9,4.626831,231.5545,11.93308
"2016-05-09 18:50:00",52145,12.55129,9.407234E+007,4.4,3,6.3,4.483333,218.6247,8.380673
"2016-05-09 19:00:00",52146,12.53954,9.407381E+007,2.4,1.8,6,3.467665,198.7997,14.51679
"2016-05-09 19:10:00",52147,12.5345,9.407416E+007,3,1.7,4.7,3.039833,208.3392,12.5699
"2016-05-09 19:20:00",52148,12.51603,9.40745E+007,3.3,1.5,5.2,3.184,198.0929,12.2725
"2016-05-09 19:30:00",52149,12.52107,9.407538E+007,3.6,2.2,5,3.570501,211.0021,8.069511
"2016-05-09 19:40:00",52150,12.51939,9.407558E+007,3,1.6,4.7,3.029332,205.6263,14.57814
"2016-05-09 19:50:00",52151,12.51519,9.407558E+007,2,1.3,4.3,2.303334,196.2186,12.60933
"2016-05-09 20:00:00",52152,12.51939,9.407558E+007,0,0,2.3,0.6295003,183.9127,39.55946
"2016-05-09 20:10:00",52153,12.51855,9.407558E+007,1,0,1.2,0.5656664,56.5186,11.99619
"2016-05-09 20:20:00",52154,12.50932,9.407558E+007,0.6,0.6,1.3,0.9686674,60.05983,8.295301
"2016-05-09 20:30:00",52155,12.51184,9.407558E+007,0.6,0,1,0.4466668,68.47152,18.00307
"2016-05-09 20:40:00",52156,12.50932,9.407558E+007,0.8,0,1.5,0.3061669,62.30299,8.425592
"2016-05-09 20:50:00",52157,12.51184,9.407558E+007,1,0,1.5,0.6313334,72.45679,26.64319
"2016-05-09 21:00:00",52158,12.51184,9.407558E+007,1.1,0.5,2.8,1.300166,60.3473,16.6147
"2016-05-09 21:10:00",52159,12.5068,9.407558E+007,1.6,0.6,2.5,1.585999,56.61764,12.41695
"2016-05-09 21:20:00",52160,12.5068,9.407558E+007,1.5,0.5,2.6,1.510165,59.29813,16.90386
"2016-05-09 21:30:00",52161,12.49924,9.407558E+007,1,0.1,2.8,1.3645,54.30381,18.51732
"2016-05-09 21:40:00",52162,12.48581,9.407558E+007,0.4,0.2,2.7,1.425167,56.98185,23.88744
