"TOA5","Wind","CR200X","No_SN","CR200X.Std.01","Wind Monitoring2.CR2","57348","WindData"
"TIMESTAMP","RECORD","battVolt","windRun","windSpeed","windSpeed_Min","windSpeed_Max","windSpeed_Avg","windDir_Avg","windDir_stdDev"
"TS","RN","","","","","","","",""
"","","Smp","Smp","Smp","Min","Max","WVc","WVc","WVc"
"2016-05-26 08:30:00",53409,12.37417,7.803702E+007,1.6,0,2.3,1.031333,196.6389,25.00889
"2016-05-26 08:40:00",53410,12.41446,7.803702E+007,0,0,2.3,0.318,181.0995,25.69167
"2016-05-26 08:50:00",53411,12.45979,7.803702E+007,0,0,0.3,0.009666663,126.7625,6.418653
"2016-05-26 09:00:00",53412,12.45727,7.803702E+007,0,0,0.6,0.01833333,95.1272,3.033843
"2016-05-26 09:10:00",53413,12.45224,7.803702E+007,0,0,0.9,0.026,207.3724,6.277757
"2016-05-26 09:20:00",53414,12.53366,7.803702E+007,0.7,0,1.3,0.1401666,184.255,16.01283
"2016-05-26 09:30:00",53415,12.63859,7.803702E+007,0.2,0,2.8,0.3226667,199.3384,22.58117
"2016-05-26 09:40:00",53416,12.63691,7.803702E+007,0.1,0,2.4,0.4354999,187.8148,26.76197
"2016-05-26 09:50:00",53417,12.6621,7.803702E+007,1.3,0,2,0.5849999,191.1507,34.50389
"2016-05-26 10:00:00",53418,12.69987,7.803702E+007,1,0,3.2,1.226333,196.0925,33.76411
"2016-05-26 10:10:00",53419,12.71918,7.803702E+007,1.8,0,4,1.586667,194.4419,30.458
"2016-05-26 10:20:00",53420,12.74184,7.803702E+007,0.8,0,3.1,1.265,189.1622,29.30519
"2016-05-26 10:30:00",53421,12.7687,7.803707E+007,1.1,0.1,4.9,1.680166,197.597,31.39537
"2016-05-26 10:40:00",53422,12.89798,7.803707E+007,1.3,0,4,1.311333,200.931,32.83665
"2016-05-26 10:50:00",53423,12.85433,7.803707E+007,1,0,3.3,1.363834,199.9446,25.91759
"2016-05-26 11:00:00",53424,12.83754,7.803707E+007,1.7,0,4,1.203166,191.1009,31.07269
"2016-05-26 11:10:00",53425,12.86524,7.803707E+007,0.9,0,3.3,1.315499,203.2865,27.22359
"2016-05-26 11:20:00",53426,12.8409,7.803707E+007,1.1,0,3.4,1.099334,198.4199,31.60424
"2016-05-26 11:30:00",53427,12.77794,7.803707E+007,2.9,0,2.9,1.095,201.934,31.19553
"2016-05-26 11:40:00",53428,12.76283,7.803707E+007,1,0,3.4,1.0585,206.8386,36.76793
"2016-05-26 11:50:00",53429,12.78801,7.803707E+007,0.9,0,3.4,1.108166,194.3927,40.51765
"2016-05-26 12:00:00",53430,12.84258,7.803707E+007,1.2,0,3,1.084334,204.9484,28.22218
"2016-05-26 12:10:00",53431,12.81907,7.803707E+007,1.3,0,3.7,1.535334,197.4053,25.88717
"2016-05-26 12:20:00",53432,12.8006,7.803707E+007,1.8,0.3,2.9,1.313666,199.0128,26.63146
"2016-05-26 12:30:00",53433,12.75779,7.803707E+007,1.7,0.4,3.8,1.698,192.7735,26.35806
"2016-05-26 12:40:00",53434,12.75359,7.803707E+007,1.8,0,3.9,1.552667,199.5301,27.36699
"2016-05-26 12:50:00",53435,12.73932,7.803707E+007,0.4,0,3.1,1.358667,197.8159,36.2976
"2016-05-26 13:00:00",53436,12.74352,7.803707E+007,1.8,0,3.6,1.416,199.52,32.99623
