"TOA5","Wind","CR200X","No_SN","CR200X.Std.01","Wind Monitoring1.CR2","57348","WindData"
"TIMESTAMP","RECORD","battVolt","windRun","windSpeed","windSpeed_Min","windSpeed_Max","windSpeed_Avg","windDir_Avg","windDir_stdDev"
"TS","RN","","","","","","","",""
"","","Smp","Smp","Smp","Min","Max","WVc","WVc","WVc"
"2016-12-14 09:20:00",83646,13.94392,1.92083E+008,10.7,8.1,18.7,12.141,298.6279,11.78436
"2016-12-14 09:30:00",83647,14.4266,1.920924E+008,8.400001,6.7,15,11.021,299.6812,10.19152
"2016-12-14 09:40:00",83648,14.30824,1.920997E+008,12.7,4.2,14.2,9.005169,283.4492,15.83891
"2016-12-14 09:50:00",83649,14.16133,1.921092E+008,11.8,6.9,17.1,11.37534,291.019,12.40117
"2016-12-14 10:00:00",83650,14.66919,1.921179E+008,7.7,5.2,14.4,10.38633,288.4689,11.50935
"2016-12-14 10:10:00",83651,14.66416,1.921257E+008,11.8,4.8,14.6,9.511008,274.348,13.00474
"2016-12-14 10:20:00",83652,14.68934,1.921348E+008,11.2,5.9,18.1,11.10067,280.5284,12.93587
"2016-12-14 10:30:00",83653,14.45682,1.921441E+008,11,6.5,15.6,11.2055,282.4429,13.14756
"2016-12-14 10:40:00",83654,14.68011,1.921535E+008,11.7,6.6,18.6,12.27916,282.8194,11.61903
"2016-12-14 10:50:00",83655,14.65828,1.921627E+008,15.4,5.1,16.7,11.77683,280.6747,10.33379
"2016-12-14 11:00:00",83656,14.65324,1.921722E+008,11.8,6.7,17.4,11.92267,291.9854,10.95599
"2016-12-14 11:10:00",83657,14.66332,1.921812E+008,11.7,6,15.4,11.11884,267.9369,14.12844
"2016-12-14 11:20:00",83658,14.68766,1.921901E+008,12,4.9,16.4,11.0115,270.3734,12.47132
"2016-12-14 11:30:00",83659,14.6608,1.921989E+008,13.9,5.8,19.6,11.6335,269.145,14.74913
"2016-12-14 11:40:00",83660,14.66752,1.922085E+008,13.5,7.9,19.2,13.71883,281.1696,10.68766
"2016-12-14 11:50:00",83661,14.63226,1.92218E+008,9.1,5.7,19.1,12.634,271.9442,13.70166
"2016-12-14 12:00:00",83662,14.63226,1.922276E+008,11.6,7.4,19,13.05517,281.6141,12.93664
"2016-12-14 12:10:00",83663,14.63394,1.922371E+008,12.6,7.9,20.1,13.76066,291.6079,10.47772
"2016-12-14 12:20:00",83664,14.64653,1.922466E+008,11.4,7.8,16.9,12.6925,284.1106,9.683962
"2016-12-14 12:30:00",83665,14.6289,1.922557E+008,11.7,5.2,18.4,11.79283,279.7915,11.45571
"2016-12-14 12:40:00",83666,14.63478,1.922651E+008,9.5,5.6,19.2,12.2145,286.2416,11.13707
"2016-12-14 12:50:00",83667,14.6247,1.922747E+008,13.9,6.3,19.1,12.87633,283.0403,9.743237
"2016-12-14 13:00:00",83668,14.62135,1.922843E+008,13.8,8.1,19.7,12.68517,281.2571,12.13073
"2016-12-14 13:10:00",83669,14.60791,1.922936E+008,10.7,5.8,17.4,11.97766,280.1707,14.77675
"2016-12-14 13:20:00",83670,14.61799,1.923032E+008,18.2,7.7,19.5,14.1035,281.9577,11.54408
"2016-12-14 13:30:00",83671,14.61799,1.923126E+008,13.7,6.3,21.2,13.48618,289.7391,10.6373
