23/11/2023 @ 11:22:50      15.360180 Q140 T1  
23/11/2023 @ 11:30:00      15.362490 Q140 T1  
23/11/2023 @ 11:45:00      15.361160 Q140 T1  
23/11/2023 @ 11:50:35      15.360700 Q140 T1  
23/11/2023 @ 12:00:00      15.362390 Q140 T1  
23/11/2023 @ 12:15:00      15.353540 Q140 T1  
23/11/2023 @ 12:30:00      15.362740 Q140 T1  
23/11/2023 @ 12:45:00      15.351620 Q140 T1  
23/11/2023 @ 13:00:00      15.345900 Q140 T1  
23/11/2023 @ 13:15:00      15.343620 Q140 T1  
23/11/2023 @ 13:30:00      15.343550 Q140 T1  
23/11/2023 @ 13:45:00      15.341270 Q140 T1  
23/11/2023 @ 14:00:00      15.334490 Q140 T1  
23/11/2023 @ 14:15:00      15.327860 Q140 T1  
23/11/2023 @ 14:30:00      15.331060 Q140 T1  
23/11/2023 @ 14:45:00      15.322760 Q140 T1  
23/11/2023 @ 15:00:00      15.324840 Q140 T1  
23/11/2023 @ 15:15:00      15.338480 Q140 T1  
23/11/2023 @ 15:30:00      15.472630 Q140 T1  
23/11/2023 @ 15:45:00      15.494060 Q140 T1  
23/11/2023 @ 16:00:00      15.546620 Q140 T1  
23/11/2023 @ 16:15:00      15.570260 Q140 T1  
23/11/2023 @ 16:30:00      15.600920 Q140 T1  
23/11/2023 @ 16:45:00      15.547140 Q140 T1  
23/11/2023 @ 17:00:00      15.669800 Q140 T1  
23/11/2023 @ 17:15:00      15.518910 Q140 T1  
23/11/2023 @ 17:30:00      15.593460 Q140 T1  
23/11/2023 @ 17:45:00      15.680820 Q140 T1  
23/11/2023 @ 18:00:00      15.815970 Q140 T1  
23/11/2023 @ 18:15:00      15.961840 Q140 T1  
23/11/2023 @ 18:30:00      16.047819 Q140 T1  
23/11/2023 @ 18:45:00      16.078970 Q140 T1  
23/11/2023 @ 19:00:00      16.151751 Q140 T1  
23/11/2023 @ 19:15:00      16.220131 Q140 T1  
23/11/2023 @ 19:30:00      16.329720 Q140 T1  
23/11/2023 @ 19:45:00      16.396950 Q140 T1  
23/11/2023 @ 20:00:00      16.421009 Q140 T1  
23/11/2023 @ 20:15:00      16.542231 Q140 T1  
23/11/2023 @ 20:30:00      16.735640 Q140 T1  
23/11/2023 @ 21:00:00      16.373131 Q140 T1  
23/11/2023 @ 21:15:00      16.342421 Q140 T1  
23/11/2023 @ 21:30:00      16.352501 Q140 T1  
23/11/2023 @ 21:45:00      16.325781 Q140 T1  
23/11/2023 @ 22:00:00      16.388309 Q140 T1  
23/11/2023 @ 22:15:00      16.369881 Q140 T1  
23/11/2023 @ 22:30:00      16.373211 Q140 T1  
23/11/2023 @ 22:45:00      16.381399 Q140 T1  
23/11/2023 @ 23:00:00      16.413300 Q140 T1  
23/11/2023 @ 23:15:00      16.634590 Q140 T1  
23/11/2023 @ 23:30:00      16.743521 Q140 T1  
23/11/2023 @ 23:45:00      16.854340 Q140 T1  
24/11/2023 @ 00:00:00      16.870680 Q140 T1  
24/11/2023 @ 00:15:00      16.553341 Q140 T1  
24/11/2023 @ 00:30:00      16.846939 Q140 T1  
24/11/2023 @ 00:45:00      16.872810 Q140 T1  
24/11/2023 @ 01:00:00      16.832010 Q140 T1  
24/11/2023 @ 01:15:00      16.717930 Q140 T1  
24/11/2023 @ 01:30:00      16.649599 Q140 T1  
24/11/2023 @ 01:45:00      16.638229 Q140 T1  
24/11/2023 @ 02:00:00      16.647449 Q140 T1  
24/11/2023 @ 02:15:00      16.626419 Q140 T1  
24/11/2023 @ 02:30:00      16.594101 Q140 T1  
24/11/2023 @ 02:45:00      16.556620 Q140 T1  
24/11/2023 @ 03:00:00      16.503071 Q140 T1  
24/11/2023 @ 03:15:00      16.461769 Q140 T1  
24/11/2023 @ 03:30:00      16.429110 Q140 T1  
24/11/2023 @ 03:45:00      16.414360 Q140 T1  
24/11/2023 @ 04:00:00      16.382240 Q140 T1  
24/11/2023 @ 04:15:00      16.290701 Q140 T1  
24/11/2023 @ 04:30:00      16.254940 Q140 T1  
24/11/2023 @ 04:45:00      16.235620 Q140 T1  
24/11/2023 @ 05:00:00      16.214190 Q140 T1  
24/11/2023 @ 05:15:00      16.203251 Q140 T1  
24/11/2023 @ 05:30:00      16.203230 Q140 T1  
24/11/2023 @ 05:45:00      16.214319 Q140 T1  
24/11/2023 @ 06:00:00      16.212271 Q140 T1  
24/11/2023 @ 06:15:00      16.228470 Q140 T1  
24/11/2023 @ 06:30:00      16.243891 Q140 T1  
24/11/2023 @ 06:45:00      16.246780 Q140 T1  
24/11/2023 @ 07:00:00      16.254950 Q140 T1  
24/11/2023 @ 07:15:00      16.259411 Q140 T1  
24/11/2023 @ 07:30:00      16.266130 Q140 T1  
24/11/2023 @ 07:45:00      16.291550 Q140 T1  
24/11/2023 @ 08:00:00      16.350109 Q140 T1  
24/11/2023 @ 08:15:00      16.425791 Q140 T1  
24/11/2023 @ 08:30:00      16.366211 Q140 T1  
24/11/2023 @ 08:45:00      16.353001 Q140 T1  
24/11/2023 @ 09:00:00      16.356951 Q140 T1  
24/11/2023 @ 09:15:00      16.393061 Q140 T1  
24/11/2023 @ 09:30:00      16.430510 Q140 T1  
24/11/2023 @ 09:45:00      16.490021 Q140 T1  
24/11/2023 @ 10:00:00      16.648661 Q140 T1  
24/11/2023 @ 10:15:00      16.733490 Q140 T1  
24/11/2023 @ 10:30:00      16.916840 Q140 T1  
24/11/2023 @ 10:45:00      17.108089 Q140 T1  
24/11/2023 @ 11:00:00      17.248030 Q140 T1  
24/11/2023 @ 11:15:00      17.199060 Q140 T1  
24/11/2023 @ 11:30:00      16.987761 Q140 T1  
24/11/2023 @ 11:45:00      16.916809 Q140 T1  
24/11/2023 @ 12:00:00      16.917400 Q140 T1  
24/11/2023 @ 12:15:00      16.895309 Q140 T1  
24/11/2023 @ 12:30:00      16.870939 Q140 T1  
24/11/2023 @ 12:45:00      16.891741 Q140 T1  
24/11/2023 @ 13:00:00      16.895611 Q140 T1  
24/11/2023 @ 13:15:00      16.918921 Q140 T1  
24/11/2023 @ 13:30:00      16.924841 Q140 T1  
24/11/2023 @ 13:45:00      16.928030 Q140 T1  
24/11/2023 @ 14:00:00      16.939890 Q140 T1  
24/11/2023 @ 14:15:00      16.951180 Q140 T1  
24/11/2023 @ 14:30:00      16.951269 Q140 T1  
24/11/2023 @ 14:45:00      16.950821 Q140 T1  
24/11/2023 @ 15:00:00      16.924810 Q140 T1  
24/11/2023 @ 15:15:00      16.874090 Q140 T1  
24/11/2023 @ 15:30:00      16.808920 Q140 T1  
24/11/2023 @ 15:45:00      16.780359 Q140 T1  
24/11/2023 @ 16:00:00      16.734070 Q140 T1  
24/11/2023 @ 16:15:00      16.719950 Q140 T1  
24/11/2023 @ 16:30:00      16.740021 Q140 T1  
24/11/2023 @ 16:45:00      16.862270 Q140 T1  
24/11/2023 @ 17:00:00      16.858950 Q140 T1  
24/11/2023 @ 17:15:00      17.138229 Q140 T1  
24/11/2023 @ 17:30:00      17.495020 Q140 T1  
24/11/2023 @ 17:45:00      17.557461 Q140 T1  
24/11/2023 @ 18:00:00      17.569170 Q140 T1  
24/11/2023 @ 18:15:00      17.521919 Q140 T1  
24/11/2023 @ 18:30:00      17.135830 Q140 T1  
24/11/2023 @ 18:45:00      17.240610 Q140 T1  
24/11/2023 @ 19:00:00      17.320601 Q140 T1  
24/11/2023 @ 19:15:00      17.408100 Q140 T1  
24/11/2023 @ 19:30:00      17.358150 Q140 T1  
24/11/2023 @ 19:45:00      17.394400 Q140 T1  
24/11/2023 @ 20:00:00      17.406191 Q140 T1  
24/11/2023 @ 20:15:00      17.381050 Q140 T1  
24/11/2023 @ 20:30:00      17.335470 Q140 T1  
24/11/2023 @ 21:00:00      17.255541 Q140 T1  
24/11/2023 @ 21:15:00      17.249540 Q140 T1  
24/11/2023 @ 21:30:00      17.230869 Q140 T1  
24/11/2023 @ 21:45:00      17.213671 Q140 T1  
24/11/2023 @ 22:00:00      17.192410 Q140 T1  
24/11/2023 @ 22:15:00      17.156969 Q140 T1  
24/11/2023 @ 22:30:00      17.148310 Q140 T1  
24/11/2023 @ 22:45:00      17.138729 Q140 T1  
24/11/2023 @ 23:00:00      17.130239 Q140 T1  
24/11/2023 @ 23:15:00      17.115049 Q140 T1  
24/11/2023 @ 23:30:00      17.117599 Q140 T1  
24/11/2023 @ 23:45:00      17.143259 Q140 T1  
25/11/2023 @ 00:00:00      17.155960 Q140 T1  
25/11/2023 @ 00:15:00      17.131639 Q140 T1  
25/11/2023 @ 00:30:00      17.023790 Q140 T1  
25/11/2023 @ 00:45:00      17.005819 Q140 T1  
25/11/2023 @ 01:00:00      16.967560 Q140 T1  
25/11/2023 @ 01:15:00      16.922750 Q140 T1  
25/11/2023 @ 01:30:00      16.925560 Q140 T1  
25/11/2023 @ 01:45:00      16.900829 Q140 T1  
25/11/2023 @ 02:00:00      16.763470 Q140 T1  
25/11/2023 @ 02:15:00      16.682779 Q140 T1  
25/11/2023 @ 02:30:00      16.494341 Q140 T1  
25/11/2023 @ 02:45:00      16.410789 Q140 T1  
25/11/2023 @ 03:00:00      16.394279 Q140 T1  
25/11/2023 @ 03:15:00      16.397520 Q140 T1  
25/11/2023 @ 03:30:00      16.408590 Q140 T1  
25/11/2023 @ 03:45:00      16.371880 Q140 T1  
25/11/2023 @ 04:00:00      16.328180 Q140 T1  
25/11/2023 @ 04:15:00      16.311230 Q140 T1  
25/11/2023 @ 04:30:00      16.283310 Q140 T1  
25/11/2023 @ 04:45:00      16.261801 Q140 T1  
25/11/2023 @ 05:00:00      16.263901 Q140 T1  
25/11/2023 @ 05:15:00      16.256950 Q140 T1  
25/11/2023 @ 05:30:00      16.203381 Q140 T1  
25/11/2023 @ 05:45:00      16.193110 Q140 T1  
25/11/2023 @ 06:00:00      16.188259 Q140 T1  
25/11/2023 @ 06:15:00      16.173130 Q140 T1  
25/11/2023 @ 06:30:00      16.167471 Q140 T1  
25/11/2023 @ 06:45:00      16.169600 Q140 T1  
25/11/2023 @ 07:00:00      16.178591 Q140 T1  
25/11/2023 @ 07:15:00      16.173189 Q140 T1  
25/11/2023 @ 07:30:00      16.170641 Q140 T1  
25/11/2023 @ 07:45:00      16.161940 Q140 T1  
25/11/2023 @ 08:00:00      16.162991 Q140 T1  
25/11/2023 @ 08:15:00      16.162279 Q140 T1  
25/11/2023 @ 08:30:00      16.163370 Q140 T1  
25/11/2023 @ 08:45:00      16.172600 Q140 T1  
25/11/2023 @ 09:00:00      16.175520 Q140 T1  
25/11/2023 @ 09:15:00      16.173071 Q140 T1  
25/11/2023 @ 09:30:00      16.168831 Q140 T1  
25/11/2023 @ 09:45:00      16.159040 Q140 T1  
25/11/2023 @ 10:00:00      16.156561 Q140 T1  
25/11/2023 @ 10:15:00      16.152361 Q140 T1  
25/11/2023 @ 10:30:00      16.154751 Q140 T1  
25/11/2023 @ 10:45:00      16.153299 Q140 T1  
25/11/2023 @ 11:00:00      16.160391 Q140 T1  
25/11/2023 @ 11:15:00      16.151110 Q140 T1  
25/11/2023 @ 11:30:00      16.152380 Q140 T1  
25/11/2023 @ 11:45:00      16.147270 Q140 T1  
25/11/2023 @ 12:00:00      16.156981 Q140 T1  
25/11/2023 @ 12:15:00      16.160151 Q140 T1  
25/11/2023 @ 12:30:00      16.169420 Q140 T1  
25/11/2023 @ 12:45:00      16.196110 Q140 T1  
25/11/2023 @ 13:00:00      16.203060 Q140 T1  
