23/11/2023 @ 11:22:50       8.904269 Q140 T1  
23/11/2023 @ 11:30:00       8.932492 Q140 T1  
23/11/2023 @ 11:45:00       8.931540 Q140 T1  
23/11/2023 @ 11:50:35       8.903032 Q140 T1  
23/11/2023 @ 12:00:00       8.920138 Q140 T1  
23/11/2023 @ 12:15:00       9.038928 Q140 T1  
23/11/2023 @ 12:30:00       8.869416 Q140 T1  
23/11/2023 @ 12:45:00       8.988648 Q140 T1  
23/11/2023 @ 13:00:00       8.880149 Q140 T1  
23/11/2023 @ 13:15:00       8.878763 Q140 T1  
23/11/2023 @ 13:30:00       8.843434 Q140 T1  
23/11/2023 @ 13:45:00       8.850409 Q140 T1  
23/11/2023 @ 14:00:00       8.831337 Q140 T1  
23/11/2023 @ 14:15:00       8.816968 Q140 T1  
23/11/2023 @ 14:30:00       8.735954 Q140 T1  
23/11/2023 @ 14:45:00       8.681401 Q140 T1  
23/11/2023 @ 15:00:00       8.610048 Q140 T1  
23/11/2023 @ 15:15:00       8.557895 Q140 T1  
23/11/2023 @ 15:30:00       8.527557 Q140 T1  
23/11/2023 @ 15:45:00       8.644983 Q140 T1  
23/11/2023 @ 16:00:00       8.586848 Q140 T1  
23/11/2023 @ 16:15:00       8.579055 Q140 T1  
23/11/2023 @ 16:30:00       8.607876 Q140 T1  
23/11/2023 @ 16:45:00       8.541354 Q140 T1  
23/11/2023 @ 17:00:00       8.653725 Q140 T1  
23/11/2023 @ 17:15:00       8.356991 Q140 T1  
23/11/2023 @ 17:30:00       8.320957 Q140 T1  
23/11/2023 @ 17:45:00       8.318707 Q140 T1  
23/11/2023 @ 18:00:00       8.417886 Q140 T1  
23/11/2023 @ 18:15:00       8.415086 Q140 T1  
23/11/2023 @ 18:30:00       8.245866 Q140 T1  
23/11/2023 @ 18:45:00       8.083578 Q140 T1  
23/11/2023 @ 19:00:00       8.097734 Q140 T1  
23/11/2023 @ 19:15:00       8.097638 Q140 T1  
23/11/2023 @ 19:30:00       8.236073 Q140 T1  
23/11/2023 @ 19:45:00       8.203615 Q140 T1  
23/11/2023 @ 20:00:00       8.161324 Q140 T1  
23/11/2023 @ 20:15:00       8.165197 Q140 T1  
23/11/2023 @ 20:30:00       8.487803 Q140 T1  
23/11/2023 @ 21:00:00       8.028332 Q140 T1  
23/11/2023 @ 21:15:00       8.010387 Q140 T1  
23/11/2023 @ 21:30:00       7.950908 Q140 T1  
23/11/2023 @ 21:45:00       8.011779 Q140 T1  
23/11/2023 @ 22:00:00       8.209042 Q140 T1  
23/11/2023 @ 22:15:00       8.125595 Q140 T1  
23/11/2023 @ 22:30:00       8.039171 Q140 T1  
23/11/2023 @ 22:45:00       8.014408 Q140 T1  
23/11/2023 @ 23:00:00       7.953053 Q140 T1  
23/11/2023 @ 23:15:00       9.127737 Q140 T1  
