23/11/2023 @ 11:22:50       8.102160 Q140 T1  
25/11/2023 @ 08:00:00       7.804895 Q140 T1  
25/11/2023 @ 08:15:00       7.803849 Q140 T1  
25/11/2023 @ 08:30:00       7.793730 Q140 T1  
25/11/2023 @ 08:45:00       7.787656 Q140 T1  
25/11/2023 @ 09:00:00       7.750490 Q140 T1  
25/11/2023 @ 09:15:00       7.789424 Q140 T1  
25/11/2023 @ 09:30:00       7.787828 Q140 T1  
25/11/2023 @ 09:45:00       7.756787 Q140 T1  
25/11/2023 @ 10:00:00       7.731399 Q140 T1  
25/11/2023 @ 10:15:00       7.733253 Q140 T1  
25/11/2023 @ 10:30:00       7.733918 Q140 T1  
25/11/2023 @ 10:45:00       7.730514 Q140 T1  
25/11/2023 @ 11:00:00       7.733458 Q140 T1  
25/11/2023 @ 11:15:00       7.719868 Q140 T1  
25/11/2023 @ 11:30:00       7.719412 Q140 T1  
25/11/2023 @ 11:45:00       7.720027 Q140 T1  
25/11/2023 @ 12:00:00       7.653829 Q140 T1  
25/11/2023 @ 12:15:00       7.693348 Q140 T1  
25/11/2023 @ 12:30:00       7.700450 Q140 T1  
25/11/2023 @ 12:45:00       7.693244 Q140 T1  
25/11/2023 @ 13:00:00       7.675122 Q140 T1  
25/11/2023 @ 13:15:00       7.690511 Q140 T1  
25/11/2023 @ 13:30:00       7.691387 Q140 T1  
25/11/2023 @ 13:45:00       7.679015 Q140 T1  
25/11/2023 @ 14:00:00       7.685924 Q140 T1  
25/11/2023 @ 14:15:00       7.702437 Q140 T1  
25/11/2023 @ 14:30:00       7.701819 Q140 T1  
25/11/2023 @ 14:45:00       7.728762 Q140 T1  
25/11/2023 @ 15:00:00       7.751422 Q140 T1  
25/11/2023 @ 15:15:00       7.748907 Q140 T1  
25/11/2023 @ 15:30:00       7.744663 Q140 T1  
25/11/2023 @ 15:45:00       7.741187 Q140 T1  
25/11/2023 @ 16:00:00       7.733428 Q140 T1  
25/11/2023 @ 16:15:00       7.719951 Q140 T1  
25/11/2023 @ 16:30:00       7.707860 Q140 T1  
25/11/2023 @ 16:45:00       7.702032 Q140 T1  
25/11/2023 @ 17:00:00       7.688212 Q140 T1  
25/11/2023 @ 17:15:00       7.667380 Q140 T1  
25/11/2023 @ 17:30:00       7.650182 Q140 T1  
25/11/2023 @ 17:45:00       7.641323 Q140 T1  
25/11/2023 @ 18:00:00       7.632393 Q140 T1  
25/11/2023 @ 18:15:00       7.630621 Q140 T1  
25/11/2023 @ 18:30:00       7.636597 Q140 T1  
25/11/2023 @ 18:45:00       7.657709 Q140 T1  
25/11/2023 @ 19:00:00       7.647062 Q140 T1  
25/11/2023 @ 19:15:00       7.678314 Q140 T1  
25/11/2023 @ 19:30:00       7.693054 Q140 T1  
25/11/2023 @ 19:45:00       7.730229 Q140 T1  
25/11/2023 @ 20:00:00       7.736275 Q140 T1  
25/11/2023 @ 20:15:00       7.712601 Q140 T1  
25/11/2023 @ 20:30:00       7.741436 Q140 T1  
25/11/2023 @ 20:45:00       7.808199 Q140 T1  
25/11/2023 @ 21:15:00       7.769878 Q140 T1  
25/11/2023 @ 21:30:00       7.749918 Q140 T1  
25/11/2023 @ 21:45:00       7.770165 Q140 T1  
25/11/2023 @ 22:00:00       7.785412 Q140 T1  
25/11/2023 @ 22:15:00       7.767747 Q140 T1  
25/11/2023 @ 22:30:00       7.735814 Q140 T1  
25/11/2023 @ 22:45:00       7.725568 Q140 T1  
25/11/2023 @ 23:00:00       7.713753 Q140 T1  
25/11/2023 @ 23:15:00       7.706052 Q140 T1  
25/11/2023 @ 23:30:00       7.693492 Q140 T1  
25/11/2023 @ 23:45:00       7.731266 Q140 T1  
26/11/2023 @ 00:00:00       7.701381 Q140 T1  
26/11/2023 @ 00:15:00       7.710084 Q140 T1  
26/11/2023 @ 00:30:00       7.679861 Q140 T1  
26/11/2023 @ 00:45:00       7.700033 Q140 T1  
26/11/2023 @ 01:00:00       8.031168 Q140 T1  
26/11/2023 @ 01:15:00       7.696770 Q140 T1  
26/11/2023 @ 01:30:00       7.671448 Q140 T1  
26/11/2023 @ 01:45:00       7.849511 Q140 T1  
26/11/2023 @ 02:00:00       7.964157 Q140 T1  
26/11/2023 @ 02:15:00       7.999711 Q140 T1  
26/11/2023 @ 02:30:00       7.861318 Q140 T1  
26/11/2023 @ 02:45:00       7.994895 Q140 T1  
26/11/2023 @ 03:00:00       8.050054 Q140 T1  
26/11/2023 @ 03:15:00       7.937502 Q140 T1  
26/11/2023 @ 03:30:00       7.909902 Q140 T1  
26/11/2023 @ 03:45:00       7.771873 Q140 T1  
26/11/2023 @ 04:00:00       7.721420 Q140 T1  
26/11/2023 @ 04:15:00       7.725901 Q140 T1  
26/11/2023 @ 04:30:00       7.718403 Q140 T1  
26/11/2023 @ 04:45:00       7.880504 Q140 T1  
26/11/2023 @ 05:00:00       7.817563 Q140 T1  
26/11/2023 @ 05:15:00       7.900279 Q140 T1  
26/11/2023 @ 05:30:00       7.841269 Q140 T1  
26/11/2023 @ 05:45:00       7.968535 Q140 T1  
26/11/2023 @ 06:00:00       7.982483 Q140 T1  
26/11/2023 @ 06:15:00       7.944132 Q140 T1  
26/11/2023 @ 06:30:00       7.961056 Q140 T1  
26/11/2023 @ 06:45:00       7.994401 Q140 T1  
26/11/2023 @ 07:00:00       8.121963 Q140 T1  
26/11/2023 @ 07:15:00       8.052929 Q140 T1  
26/11/2023 @ 07:30:00       8.111000 Q140 T1  
26/11/2023 @ 07:45:00       8.097404 Q140 T1  
26/11/2023 @ 08:00:00       8.086732 Q140 T1  
26/11/2023 @ 08:15:00       8.110255 Q140 T1  
26/11/2023 @ 08:30:00       8.120808 Q140 T1  
26/11/2023 @ 08:45:00       8.131747 Q140 T1  
26/11/2023 @ 09:00:00       8.146411 Q140 T1  
26/11/2023 @ 09:15:00       8.159293 Q140 T1  
26/11/2023 @ 09:30:00       8.133838 Q140 T1  
26/11/2023 @ 09:45:00       8.151226 Q140 T1  
26/11/2023 @ 10:00:00       8.151023 Q140 T1  
26/11/2023 @ 10:15:00       8.165493 Q140 T1  
26/11/2023 @ 10:30:00       8.155429 Q140 T1  
26/11/2023 @ 10:45:00       8.171193 Q140 T1  
26/11/2023 @ 11:00:00       8.180154 Q140 T1  
26/11/2023 @ 11:15:00       8.184030 Q140 T1  
26/11/2023 @ 11:30:00       8.190672 Q140 T1  
26/11/2023 @ 11:45:00       8.180862 Q140 T1  
26/11/2023 @ 12:00:00       8.173475 Q140 T1  
26/11/2023 @ 12:15:00       8.179468 Q140 T1  
26/11/2023 @ 12:30:00       8.193725 Q140 T1  
26/11/2023 @ 12:45:00       8.176539 Q140 T1  
26/11/2023 @ 13:00:00       8.197058 Q140 T1  
26/11/2023 @ 13:15:00       8.192733 Q140 T1  
26/11/2023 @ 13:30:00       8.185822 Q140 T1  
26/11/2023 @ 13:45:00       8.186079 Q140 T1  
26/11/2023 @ 14:00:00       8.187788 Q140 T1  
26/11/2023 @ 14:15:00       8.179205 Q140 T1  
26/11/2023 @ 14:30:00       8.155365 Q140 T1  
26/11/2023 @ 14:45:00       8.192122 Q140 T1  
26/11/2023 @ 15:00:00       8.198021 Q140 T1  
26/11/2023 @ 15:15:00       8.180199 Q140 T1  
26/11/2023 @ 15:30:00       8.185880 Q140 T1  
26/11/2023 @ 15:45:00       8.206377 Q140 T1  
26/11/2023 @ 16:00:00       8.202337 Q140 T1  
26/11/2023 @ 16:15:00       8.210401 Q140 T1  
26/11/2023 @ 16:30:00       8.222328 Q140 T1  
26/11/2023 @ 16:45:00       8.200705 Q140 T1  
26/11/2023 @ 17:00:00       8.151875 Q140 T1  
26/11/2023 @ 17:15:00       8.112292 Q140 T1  
26/11/2023 @ 17:30:00       8.056625 Q140 T1  
26/11/2023 @ 17:45:00       8.039481 Q140 T1  
26/11/2023 @ 18:00:00       8.010448 Q140 T1  
26/11/2023 @ 18:15:00       8.017674 Q140 T1  
26/11/2023 @ 18:30:00       7.962885 Q140 T1  
26/11/2023 @ 18:45:00       7.923458 Q140 T1  
26/11/2023 @ 19:00:00       7.876806 Q140 T1  
26/11/2023 @ 19:15:00       7.865341 Q140 T1  
26/11/2023 @ 19:30:00       7.854429 Q140 T1  
26/11/2023 @ 19:45:00       7.855945 Q140 T1  
26/11/2023 @ 20:00:00       7.884840 Q140 T1  
26/11/2023 @ 20:15:00       7.864017 Q140 T1  
26/11/2023 @ 20:30:00       7.868684 Q140 T1  
26/11/2023 @ 20:45:00       7.869352 Q140 T1  
26/11/2023 @ 21:15:00       7.889398 Q140 T1  
26/11/2023 @ 21:30:00       7.886332 Q140 T1  
26/11/2023 @ 21:45:00       7.893605 Q140 T1  
26/11/2023 @ 22:00:00       7.891998 Q140 T1  
26/11/2023 @ 22:15:00       7.909664 Q140 T1  
26/11/2023 @ 22:30:00       7.896602 Q140 T1  
26/11/2023 @ 22:45:00       7.912727 Q140 T1  
26/11/2023 @ 23:00:00       7.907531 Q140 T1  
26/11/2023 @ 23:15:00       7.906723 Q140 T1  
26/11/2023 @ 23:30:00       7.899472 Q140 T1  
26/11/2023 @ 23:45:00       7.903301 Q140 T1  
27/11/2023 @ 00:00:00       7.897235 Q140 T1  
27/11/2023 @ 00:15:00       7.907147 Q140 T1  
27/11/2023 @ 00:30:00       7.900095 Q140 T1  
27/11/2023 @ 00:45:00       7.907634 Q140 T1  
27/11/2023 @ 01:00:00       7.919506 Q140 T1  
27/11/2023 @ 01:15:00       7.923927 Q140 T1  
27/11/2023 @ 01:30:00       7.933016 Q140 T1  
27/11/2023 @ 01:45:00       7.932302 Q140 T1  
27/11/2023 @ 02:00:00       7.931435 Q140 T1  
27/11/2023 @ 02:15:00       7.935763 Q140 T1  
27/11/2023 @ 02:30:00       7.933109 Q140 T1  
27/11/2023 @ 02:45:00       7.939735 Q140 T1  
27/11/2023 @ 03:00:00       7.932006 Q140 T1  
27/11/2023 @ 03:15:00       7.932509 Q140 T1  
27/11/2023 @ 03:30:00       7.931421 Q140 T1  
27/11/2023 @ 03:45:00       7.928474 Q140 T1  
27/11/2023 @ 04:00:00       7.923630 Q140 T1  
27/11/2023 @ 04:15:00       7.920931 Q140 T1  
27/11/2023 @ 04:30:00       7.916077 Q140 T1  
27/11/2023 @ 04:45:00       7.903058 Q140 T1  
27/11/2023 @ 05:00:00       7.907169 Q140 T1  
27/11/2023 @ 05:15:00       7.905714 Q140 T1  
27/11/2023 @ 05:30:00       7.902858 Q140 T1  
27/11/2023 @ 05:45:00       7.895417 Q140 T1  
27/11/2023 @ 06:00:00       7.902029 Q140 T1  
27/11/2023 @ 06:15:00       7.902439 Q140 T1  
27/11/2023 @ 06:30:00       7.906992 Q140 T1  
27/11/2023 @ 06:45:00       7.901493 Q140 T1  
27/11/2023 @ 07:00:00       7.900791 Q140 T1  
27/11/2023 @ 07:15:00       7.912045 Q140 T1  
27/11/2023 @ 07:30:00       7.914979 Q140 T1  
27/11/2023 @ 07:45:00       7.916736 Q140 T1  
27/11/2023 @ 08:00:00       7.920551 Q140 T1  
27/11/2023 @ 08:15:00       7.912713 Q140 T1  
27/11/2023 @ 08:30:00       7.925974 Q140 T1  
27/11/2023 @ 08:45:00       7.923428 Q140 T1  
27/11/2023 @ 09:00:00       7.924397 Q140 T1  
27/11/2023 @ 09:15:00       7.915246 Q140 T1  
27/11/2023 @ 09:30:00       7.933209 Q140 T1  
27/11/2023 @ 09:45:00       7.913201 Q140 T1  
27/11/2023 @ 10:00:00       7.912332 Q140 T1  
27/11/2023 @ 10:15:00       7.915758 Q140 T1  
27/11/2023 @ 10:30:00       7.907223 Q140 T1  
27/11/2023 @ 10:45:00       7.900767 Q140 T1  
27/11/2023 @ 11:00:00       7.874475 Q140 T1  
27/11/2023 @ 11:15:00       7.852250 Q140 T1  
27/11/2023 @ 11:30:00       7.839399 Q140 T1  
27/11/2023 @ 11:45:00       7.853540 Q140 T1  
27/11/2023 @ 12:00:00       7.805818 Q140 T1  
27/11/2023 @ 12:15:00       7.765646 Q140 T1  
27/11/2023 @ 12:30:00       7.766784 Q140 T1  
27/11/2023 @ 12:45:00       7.756982 Q140 T1  
27/11/2023 @ 13:00:00       7.736832 Q140 T1  
27/11/2023 @ 13:15:00       7.710056 Q140 T1  
27/11/2023 @ 13:30:00       7.702180 Q140 T1  
27/11/2023 @ 13:45:00       7.682027 Q140 T1  
27/11/2023 @ 14:00:00       7.654821 Q140 T1  
27/11/2023 @ 14:15:00       7.628801 Q140 T1  
27/11/2023 @ 14:30:00       7.615226 Q140 T1  
27/11/2023 @ 14:45:00       7.615251 Q140 T1  
27/11/2023 @ 15:00:00       7.611898 Q140 T1  
27/11/2023 @ 15:15:00       7.610476 Q140 T1  
27/11/2023 @ 15:30:00       7.606396 Q140 T1  
27/11/2023 @ 15:45:00       7.603399 Q140 T1  
27/11/2023 @ 16:00:00       7.603690 Q140 T1  
27/11/2023 @ 16:15:00       7.607536 Q140 T1  
27/11/2023 @ 16:30:00       7.605359 Q140 T1  
27/11/2023 @ 16:45:00       7.596123 Q140 T1  
27/11/2023 @ 17:00:00       7.592197 Q140 T1  
27/11/2023 @ 17:15:00       7.584176 Q140 T1  
27/11/2023 @ 17:30:00       7.579314 Q140 T1  
27/11/2023 @ 17:45:00       7.577651 Q140 T1  
27/11/2023 @ 18:00:00       7.576425 Q140 T1  
27/11/2023 @ 18:15:00       7.564281 Q140 T1  
27/11/2023 @ 18:30:00       7.559843 Q140 T1  
27/11/2023 @ 18:45:00       7.554499 Q140 T1  
27/11/2023 @ 19:00:00       7.551113 Q140 T1  
27/11/2023 @ 19:15:00       7.540281 Q140 T1  
27/11/2023 @ 19:30:00       7.535018 Q140 T1  
27/11/2023 @ 19:45:00       7.532346 Q140 T1  
27/11/2023 @ 20:00:00       7.551209 Q140 T1  
27/11/2023 @ 20:15:00       7.532100 Q140 T1  
27/11/2023 @ 20:30:00       7.531126 Q140 T1  
27/11/2023 @ 20:45:00       7.520956 Q140 T1  
27/11/2023 @ 21:15:00       7.556541 Q140 T1  
27/11/2023 @ 21:30:00       7.678707 Q140 T1  
27/11/2023 @ 21:45:00       7.683317 Q140 T1  
27/11/2023 @ 22:00:00       7.718119 Q140 T1  
27/11/2023 @ 22:15:00       7.755614 Q140 T1  
27/11/2023 @ 22:30:00       7.715208 Q140 T1  
27/11/2023 @ 22:45:00       7.753375 Q140 T1  
27/11/2023 @ 23:00:00       7.761841 Q140 T1  
27/11/2023 @ 23:15:00       7.744697 Q140 T1  
27/11/2023 @ 23:30:00       7.751768 Q140 T1  
27/11/2023 @ 23:45:00       7.747647 Q140 T1  
28/11/2023 @ 00:00:00       7.739746 Q140 T1  
28/11/2023 @ 00:15:00       7.734578 Q140 T1  
28/11/2023 @ 00:30:00       7.738260 Q140 T1  
28/11/2023 @ 00:45:00       7.722948 Q140 T1  
28/11/2023 @ 01:00:00       7.712831 Q140 T1  
28/11/2023 @ 01:15:00       7.725752 Q140 T1  
28/11/2023 @ 01:30:00       7.729684 Q140 T1  
28/11/2023 @ 01:45:00       7.716764 Q140 T1  
28/11/2023 @ 02:00:00       7.720639 Q140 T1  
28/11/2023 @ 02:15:00       7.709122 Q140 T1  
28/11/2023 @ 02:30:00       7.711770 Q140 T1  
28/11/2023 @ 02:45:00       7.705703 Q140 T1  
28/11/2023 @ 03:00:00       7.720202 Q140 T1  
28/11/2023 @ 03:15:00       7.714097 Q140 T1  
28/11/2023 @ 03:30:00       7.681152 Q140 T1  
28/11/2023 @ 03:45:00       7.688758 Q140 T1  
28/11/2023 @ 04:00:00       7.704305 Q140 T1  
28/11/2023 @ 04:15:00       7.697379 Q140 T1  
28/11/2023 @ 04:30:00       7.691560 Q140 T1  
28/11/2023 @ 04:45:00       7.681805 Q140 T1  
28/11/2023 @ 05:00:00       7.685554 Q140 T1  
28/11/2023 @ 05:15:00       7.699237 Q140 T1  
28/11/2023 @ 05:30:00       7.657781 Q140 T1  
28/11/2023 @ 05:45:00       7.666721 Q140 T1  
28/11/2023 @ 06:00:00       7.677166 Q140 T1  
28/11/2023 @ 06:15:00       7.670290 Q140 T1  
28/11/2023 @ 06:30:00       7.661220 Q140 T1  
28/11/2023 @ 06:45:00       7.668869 Q140 T1  
28/11/2023 @ 07:00:00       7.680801 Q140 T1  
28/11/2023 @ 07:15:00       7.673038 Q140 T1  
28/11/2023 @ 07:30:00       7.674809 Q140 T1  
28/11/2023 @ 07:45:00       7.700849 Q140 T1  
28/11/2023 @ 08:00:00       7.667370 Q140 T1  
28/11/2023 @ 08:15:00       7.670205 Q140 T1  
28/11/2023 @ 08:30:00       7.695242 Q140 T1  
28/11/2023 @ 08:45:00       7.663192 Q140 T1  
28/11/2023 @ 09:00:00       7.651341 Q140 T1  
28/11/2023 @ 09:15:00       7.675107 Q140 T1  
28/11/2023 @ 09:30:00       7.656588 Q140 T1  
28/11/2023 @ 09:45:00       7.656919 Q140 T1  
28/11/2023 @ 10:00:00       7.661360 Q140 T1  
28/11/2023 @ 10:15:00       7.659619 Q140 T1  
28/11/2023 @ 10:30:00       7.659725 Q140 T1  
28/11/2023 @ 10:45:00       7.673930 Q140 T1  
28/11/2023 @ 11:00:00       7.641601 Q140 T1  
28/11/2023 @ 11:15:00       7.651742 Q140 T1  
28/11/2023 @ 11:30:00       7.639493 Q140 T1  
28/11/2023 @ 11:45:00       7.628193 Q140 T1  
28/11/2023 @ 12:00:00       7.624097 Q140 T1  
28/11/2023 @ 12:15:00       7.590403 Q140 T1  
