23/11/2023 @ 11:22:50       8.306821 Q140 T1  
25/11/2023 @ 00:30:00       8.624114 Q140 T1  
25/11/2023 @ 00:45:00       8.709247 Q140 T1  
25/11/2023 @ 01:00:00       8.953005 Q140 T1  
25/11/2023 @ 01:15:00       8.614354 Q140 T1  
25/11/2023 @ 01:30:00       8.901554 Q140 T1  
25/11/2023 @ 01:45:00       9.014841 Q140 T1  
25/11/2023 @ 02:00:00       8.946719 Q140 T1  
25/11/2023 @ 02:15:00       8.465199 Q140 T1  
25/11/2023 @ 02:30:00       8.683111 Q140 T1  
25/11/2023 @ 02:45:00       8.474577 Q140 T1  
25/11/2023 @ 03:00:00       8.465700 Q140 T1  
25/11/2023 @ 03:15:00       8.823207 Q140 T1  
25/11/2023 @ 03:30:00       8.332721 Q140 T1  
25/11/2023 @ 03:45:00       8.736622 Q140 T1  
25/11/2023 @ 04:00:00       8.171939 Q140 T1  
25/11/2023 @ 04:15:00       8.707050 Q140 T1  
25/11/2023 @ 04:30:00       8.466344 Q140 T1  
25/11/2023 @ 04:45:00       8.941080 Q140 T1  
25/11/2023 @ 05:00:00       8.821443 Q140 T1  
25/11/2023 @ 05:15:00       8.388103 Q140 T1  
25/11/2023 @ 05:30:00       8.369859 Q140 T1  
25/11/2023 @ 05:45:00       8.429973 Q140 T1  
25/11/2023 @ 06:00:00       8.564864 Q140 T1  
25/11/2023 @ 06:15:00       8.821718 Q140 T1  
25/11/2023 @ 06:30:00       8.245573 Q140 T1  
25/11/2023 @ 06:45:00       8.841546 Q140 T1  
25/11/2023 @ 07:00:00       8.441662 Q140 T1  
25/11/2023 @ 07:15:00       8.987013 Q140 T1  
25/11/2023 @ 07:30:00       9.209392 Q140 T1  
25/11/2023 @ 07:45:00       8.870889 Q140 T1  
25/11/2023 @ 08:00:00       8.050844 Q140 T1  
25/11/2023 @ 08:15:00       8.869698 Q140 T1  
25/11/2023 @ 08:30:00       9.406013 Q140 T1  
25/11/2023 @ 08:45:00       8.215684 Q140 T1  
25/11/2023 @ 09:00:00       7.775979 Q140 T1  
25/11/2023 @ 09:15:00       7.550369 Q140 T1  
25/11/2023 @ 09:30:00       8.769576 Q140 T1  
25/11/2023 @ 09:45:00       8.173508 Q140 T1  
25/11/2023 @ 10:00:00       9.842226 Q140 T1  
25/11/2023 @ 10:15:00       8.314246 Q140 T1  
25/11/2023 @ 10:30:00       8.354815 Q140 T1  
25/11/2023 @ 10:45:00       7.460756 Q140 T1  
25/11/2023 @ 11:00:00       8.364490 Q140 T1  
25/11/2023 @ 11:15:00       7.763257 Q140 T1  
25/11/2023 @ 11:30:00       8.156018 Q140 T1  
25/11/2023 @ 11:45:00       7.852126 Q140 T1  
25/11/2023 @ 12:00:00       7.818867 Q140 T1  
25/11/2023 @ 12:15:00       7.748143 Q140 T1  
25/11/2023 @ 12:30:00       7.879683 Q140 T1  
25/11/2023 @ 12:45:00       8.384509 Q140 T1  
25/11/2023 @ 13:00:00       7.488074 Q140 T1  
25/11/2023 @ 13:15:00       7.767240 Q140 T1  
25/11/2023 @ 13:30:00       7.946635 Q140 T1  
25/11/2023 @ 13:45:00       7.718195 Q140 T1  
25/11/2023 @ 14:00:00       7.932881 Q140 T1  
25/11/2023 @ 14:15:00       7.907758 Q140 T1  
25/11/2023 @ 14:30:00       7.924144 Q140 T1  
25/11/2023 @ 14:45:00       7.632701 Q140 T1  
25/11/2023 @ 15:00:00       7.952442 Q140 T1  
25/11/2023 @ 15:15:00       7.777343 Q140 T1  
25/11/2023 @ 15:30:00       7.898166 Q140 T1  
25/11/2023 @ 15:45:00       7.858999 Q140 T1  
25/11/2023 @ 16:00:00       7.639419 Q140 T1  
25/11/2023 @ 16:15:00       8.506296 Q140 T1  
25/11/2023 @ 16:30:00       7.721650 Q140 T1  
25/11/2023 @ 16:45:00       8.907261 Q140 T1  
25/11/2023 @ 17:00:00       8.027291 Q140 T1  
25/11/2023 @ 17:15:00       7.656940 Q140 T1  
25/11/2023 @ 17:30:00       7.844611 Q140 T1  
25/11/2023 @ 17:45:00       7.719781 Q140 T1  
25/11/2023 @ 18:00:00       7.467919 Q140 T1  
25/11/2023 @ 18:15:00       7.452340 Q140 T1  
25/11/2023 @ 18:30:00       7.335912 Q140 T1  
25/11/2023 @ 18:45:00       7.824501 Q140 T1  
25/11/2023 @ 19:00:00       7.991013 Q140 T1  
25/11/2023 @ 19:15:00       8.330215 Q140 T1  
25/11/2023 @ 19:30:00       7.529783 Q140 T1  
25/11/2023 @ 19:45:00       7.366178 Q140 T1  
25/11/2023 @ 20:00:00       7.598289 Q140 T1  
25/11/2023 @ 20:15:00       7.707979 Q140 T1  
25/11/2023 @ 20:30:00       8.271993 Q140 T1  
25/11/2023 @ 20:45:00       7.613554 Q140 T1  
25/11/2023 @ 21:15:00       7.334826 Q140 T1  
25/11/2023 @ 21:30:00       9.002913 Q140 T1  
25/11/2023 @ 21:45:00       7.502539 Q140 T1  
25/11/2023 @ 22:00:00       7.402324 Q140 T1  
25/11/2023 @ 22:15:00       8.121745 Q140 T1  
25/11/2023 @ 22:30:00       7.300282 Q140 T1  
25/11/2023 @ 22:45:00       8.151668 Q140 T1  
25/11/2023 @ 23:00:00       7.759261 Q140 T1  
25/11/2023 @ 23:15:00       9.421153 Q140 T1  
25/11/2023 @ 23:30:00       8.031527 Q140 T1  
25/11/2023 @ 23:45:00       8.183694 Q140 T1  
26/11/2023 @ 00:00:00       7.245771 Q140 T1  
26/11/2023 @ 00:15:00       8.593218 Q140 T1  
26/11/2023 @ 00:30:00       8.791494 Q140 T1  
26/11/2023 @ 00:45:00       7.459981 Q140 T1  
26/11/2023 @ 01:00:00       6.838355 Q140 T1  
26/11/2023 @ 01:15:00       7.816243 Q140 T1  
26/11/2023 @ 01:30:00       7.798710 Q140 T1  
26/11/2023 @ 01:45:00       7.672380 Q140 T1  
26/11/2023 @ 02:00:00       6.970833 Q140 T1  
26/11/2023 @ 02:15:00       7.975272 Q140 T1  
26/11/2023 @ 02:30:00       7.667011 Q140 T1  
26/11/2023 @ 02:45:00       8.443378 Q140 T1  
26/11/2023 @ 03:00:00       8.395922 Q140 T1  
26/11/2023 @ 03:15:00       7.739376 Q140 T1  
26/11/2023 @ 03:30:00       8.114318 Q140 T1  
26/11/2023 @ 03:45:00       8.706691 Q140 T1  
26/11/2023 @ 04:00:00       8.815476 Q140 T1  
26/11/2023 @ 04:15:00       8.467211 Q140 T1  
26/11/2023 @ 04:30:00       7.745853 Q140 T1  
26/11/2023 @ 04:45:00       7.753238 Q140 T1  
26/11/2023 @ 05:00:00       8.813295 Q140 T1  
26/11/2023 @ 05:15:00       7.925297 Q140 T1  
26/11/2023 @ 05:30:00       7.428268 Q140 T1  
26/11/2023 @ 05:45:00       7.387994 Q140 T1  
26/11/2023 @ 06:00:00       7.613875 Q140 T1  
26/11/2023 @ 06:15:00       8.970965 Q140 T1  
26/11/2023 @ 06:30:00       7.425868 Q140 T1  
26/11/2023 @ 06:45:00       7.861814 Q140 T1  
26/11/2023 @ 07:00:00       7.611956 Q140 T1  
26/11/2023 @ 07:15:00       7.508410 Q140 T1  
26/11/2023 @ 07:30:00       8.308356 Q140 T1  
26/11/2023 @ 07:45:00       7.584829 Q140 T1  
26/11/2023 @ 08:00:00       7.400949 Q140 T1  
26/11/2023 @ 08:15:00       9.364670 Q140 T1  
26/11/2023 @ 08:30:00       7.692607 Q140 T1  
26/11/2023 @ 08:45:00       8.740648 Q140 T1  
26/11/2023 @ 09:00:00       7.629588 Q140 T1  
26/11/2023 @ 09:15:00       7.533402 Q140 T1  
26/11/2023 @ 09:30:00       7.950770 Q140 T1  
26/11/2023 @ 09:45:00       8.087605 Q140 T1  
26/11/2023 @ 10:00:00       7.696539 Q140 T1  
26/11/2023 @ 10:15:00       8.246452 Q140 T1  
26/11/2023 @ 10:30:00       7.561201 Q140 T1  
26/11/2023 @ 10:45:00       7.979307 Q140 T1  
26/11/2023 @ 11:00:00       7.710752 Q140 T1  
26/11/2023 @ 11:15:00       7.881108 Q140 T1  
26/11/2023 @ 11:30:00       7.880997 Q140 T1  
26/11/2023 @ 11:45:00       7.551151 Q140 T1  
26/11/2023 @ 12:00:00       7.589177 Q140 T1  
26/11/2023 @ 12:15:00       7.529603 Q140 T1  
26/11/2023 @ 12:30:00       7.894641 Q140 T1  
26/11/2023 @ 12:45:00       7.615235 Q140 T1  
26/11/2023 @ 13:00:00       7.544975 Q140 T1  
26/11/2023 @ 13:15:00       7.692482 Q140 T1  
26/11/2023 @ 13:30:00       7.554455 Q140 T1  
26/11/2023 @ 13:45:00       7.666153 Q140 T1  
26/11/2023 @ 14:00:00       7.702085 Q140 T1  
26/11/2023 @ 14:15:00       7.172642 Q140 T1  
26/11/2023 @ 14:30:00       7.427025 Q140 T1  
26/11/2023 @ 14:45:00       7.418576 Q140 T1  
26/11/2023 @ 15:00:00       7.151092 Q140 T1  
26/11/2023 @ 15:15:00       7.334779 Q140 T1  
26/11/2023 @ 15:30:00       7.633064 Q140 T1  
26/11/2023 @ 15:45:00       6.890103 Q140 T1  
26/11/2023 @ 16:00:00       7.423395 Q140 T1  
26/11/2023 @ 16:15:00       7.310733 Q140 T1  
26/11/2023 @ 16:30:00       7.278725 Q140 T1  
26/11/2023 @ 16:45:00       7.198460 Q140 T1  
26/11/2023 @ 17:00:00       7.459966 Q140 T1  
26/11/2023 @ 17:15:00       7.868983 Q140 T1  
26/11/2023 @ 17:30:00       7.738930 Q140 T1  
26/11/2023 @ 17:45:00       7.766733 Q140 T1  
26/11/2023 @ 18:00:00       7.561256 Q140 T1  
26/11/2023 @ 18:15:00       7.911278 Q140 T1  
26/11/2023 @ 18:30:00       7.974670 Q140 T1  
26/11/2023 @ 18:45:00       7.612338 Q140 T1  
26/11/2023 @ 19:00:00       7.715016 Q140 T1  
26/11/2023 @ 19:15:00       7.709162 Q140 T1  
26/11/2023 @ 19:30:00       7.646999 Q140 T1  
26/11/2023 @ 19:45:00       7.583150 Q140 T1  
26/11/2023 @ 20:00:00       7.149658 Q140 T1  
26/11/2023 @ 20:15:00       7.475955 Q140 T1  
26/11/2023 @ 20:30:00       7.934471 Q140 T1  
26/11/2023 @ 20:45:00       7.468608 Q140 T1  
26/11/2023 @ 21:15:00       7.830175 Q140 T1  
26/11/2023 @ 21:30:00       7.711674 Q140 T1  
26/11/2023 @ 21:45:00       7.800392 Q140 T1  
26/11/2023 @ 22:00:00       7.935820 Q140 T1  
26/11/2023 @ 22:15:00       7.794368 Q140 T1  
26/11/2023 @ 22:30:00       7.781145 Q140 T1  
26/11/2023 @ 22:45:00       7.689196 Q140 T1  
26/11/2023 @ 23:00:00       7.611925 Q140 T1  
26/11/2023 @ 23:15:00       8.316442 Q140 T1  
26/11/2023 @ 23:30:00       8.109823 Q140 T1  
26/11/2023 @ 23:45:00       7.910103 Q140 T1  
27/11/2023 @ 00:00:00       8.117178 Q140 T1  
27/11/2023 @ 00:15:00       7.738183 Q140 T1  
27/11/2023 @ 00:30:00       7.167550 Q140 T1  
27/11/2023 @ 00:45:00       7.576814 Q140 T1  
27/11/2023 @ 01:00:00       7.349564 Q140 T1  
27/11/2023 @ 01:15:00       7.874266 Q140 T1  
27/11/2023 @ 01:30:00       7.841623 Q140 T1  
27/11/2023 @ 01:45:00       7.849767 Q140 T1  
27/11/2023 @ 02:00:00       7.782759 Q140 T1  
27/11/2023 @ 02:15:00       8.107754 Q140 T1  
27/11/2023 @ 02:30:00       7.862548 Q140 T1  
27/11/2023 @ 02:45:00       7.934586 Q140 T1  
27/11/2023 @ 03:00:00       8.083863 Q140 T1  
27/11/2023 @ 03:15:00       7.447570 Q140 T1  
27/11/2023 @ 03:30:00       7.543400 Q140 T1  
27/11/2023 @ 03:45:00       7.812968 Q140 T1  
27/11/2023 @ 04:00:00       7.744441 Q140 T1  
27/11/2023 @ 04:15:00       7.836494 Q140 T1  
27/11/2023 @ 04:30:00       7.238892 Q140 T1  
27/11/2023 @ 04:45:00       7.835727 Q140 T1  
27/11/2023 @ 05:00:00       7.606990 Q140 T1  
27/11/2023 @ 05:15:00       7.567283 Q140 T1  
27/11/2023 @ 05:30:00       7.389650 Q140 T1  
27/11/2023 @ 05:45:00       8.118274 Q140 T1  
27/11/2023 @ 06:00:00       7.755455 Q140 T1  
27/11/2023 @ 06:15:00       6.990470 Q140 T1  
27/11/2023 @ 06:30:00       7.873228 Q140 T1  
27/11/2023 @ 06:45:00       7.338224 Q140 T1  
27/11/2023 @ 07:00:00       7.431381 Q140 T1  
27/11/2023 @ 07:15:00       8.053802 Q140 T1  
27/11/2023 @ 07:30:00       7.455673 Q140 T1  
27/11/2023 @ 07:45:00       7.379241 Q140 T1  
27/11/2023 @ 08:00:00       7.857996 Q140 T1  
27/11/2023 @ 08:15:00       7.097489 Q140 T1  
27/11/2023 @ 08:30:00       7.564273 Q140 T1  
27/11/2023 @ 08:45:00       6.874526 Q140 T1  
27/11/2023 @ 09:00:00       7.520446 Q140 T1  
27/11/2023 @ 09:15:00       7.267302 Q140 T1  
27/11/2023 @ 09:30:00       7.116424 Q140 T1  
27/11/2023 @ 09:45:00      16.155649 Q140 T1  
27/11/2023 @ 10:00:00       7.973704 Q140 T1  
27/11/2023 @ 10:15:00       7.941223 Q140 T1  
27/11/2023 @ 10:30:00       7.867034 Q140 T1  
27/11/2023 @ 10:45:00       7.092517 Q140 T1  
27/11/2023 @ 11:00:00       7.244617 Q140 T1  
27/11/2023 @ 11:15:00       7.113363 Q140 T1  
27/11/2023 @ 11:30:00       9.172828 Q140 T1  
27/11/2023 @ 11:45:00       6.786798 Q140 T1  
27/11/2023 @ 12:00:00       7.312860 Q140 T1  
27/11/2023 @ 12:15:00       5.219530 Q140 T1  
27/11/2023 @ 12:30:00       5.165958 Q140 T1  
27/11/2023 @ 12:45:00       5.171399 Q140 T1  
27/11/2023 @ 13:00:00       5.166858 Q140 T1  
27/11/2023 @ 13:15:00       5.165387 Q140 T1  
27/11/2023 @ 13:30:00       5.126998 Q140 T1  
27/11/2023 @ 13:45:00       5.116180 Q140 T1  
27/11/2023 @ 14:00:00       5.132051 Q140 T1  
27/11/2023 @ 14:15:00       5.109085 Q140 T1  
27/11/2023 @ 14:30:00       5.120697 Q140 T1  
27/11/2023 @ 14:45:00       5.163448 Q140 T1  
27/11/2023 @ 15:00:00       5.143197 Q140 T1  
27/11/2023 @ 15:15:00       5.138885 Q140 T1  
27/11/2023 @ 15:30:00       5.124515 Q140 T1  
27/11/2023 @ 15:45:00       5.125198 Q140 T1  
27/11/2023 @ 16:00:00       5.138262 Q140 T1  
27/11/2023 @ 16:15:00       5.117980 Q140 T1  
27/11/2023 @ 16:30:00       5.119795 Q140 T1  
27/11/2023 @ 16:45:00       5.132077 Q140 T1  
27/11/2023 @ 17:00:00       5.146191 Q140 T1  
27/11/2023 @ 17:15:00       5.139633 Q140 T1  
27/11/2023 @ 17:30:00       5.093024 Q140 T1  
27/11/2023 @ 17:45:00       5.163748 Q140 T1  
27/11/2023 @ 18:00:00       5.117669 Q140 T1  
27/11/2023 @ 18:15:00       5.130355 Q140 T1  
27/11/2023 @ 18:30:00       5.146922 Q140 T1  
27/11/2023 @ 18:45:00       5.145369 Q140 T1  
27/11/2023 @ 19:00:00       5.163950 Q140 T1  
27/11/2023 @ 19:15:00       5.174799 Q140 T1  
27/11/2023 @ 19:30:00       5.141065 Q140 T1  
27/11/2023 @ 19:45:00       5.159289 Q140 T1  
27/11/2023 @ 20:00:00       5.135093 Q140 T1  
27/11/2023 @ 20:15:00       5.124527 Q140 T1  
27/11/2023 @ 20:30:00       5.143575 Q140 T1  
27/11/2023 @ 20:45:00       5.161668 Q140 T1  
27/11/2023 @ 21:15:00       5.146618 Q140 T1  
27/11/2023 @ 21:30:00       5.108569 Q140 T1  
27/11/2023 @ 21:45:00       5.143677 Q140 T1  
27/11/2023 @ 22:00:00       5.149024 Q140 T1  
27/11/2023 @ 22:15:00       5.099619 Q140 T1  
27/11/2023 @ 22:30:00       5.141175 Q140 T1  
27/11/2023 @ 22:45:00       5.101789 Q140 T1  
27/11/2023 @ 23:00:00       5.130216 Q140 T1  
27/11/2023 @ 23:15:00       5.138548 Q140 T1  
27/11/2023 @ 23:30:00       5.129943 Q140 T1  
27/11/2023 @ 23:45:00       5.097368 Q140 T1  
28/11/2023 @ 00:00:00       5.133014 Q140 T1  
28/11/2023 @ 00:15:00       5.115543 Q140 T1  
28/11/2023 @ 00:30:00       5.125093 Q140 T1  
28/11/2023 @ 00:45:00       5.128091 Q140 T1  
28/11/2023 @ 01:00:00       5.118144 Q140 T1  
28/11/2023 @ 01:15:00       5.114862 Q140 T1  
28/11/2023 @ 01:30:00       5.101681 Q140 T1  
28/11/2023 @ 01:45:00       5.162297 Q140 T1  
28/11/2023 @ 02:00:00       5.138705 Q140 T1  
28/11/2023 @ 02:15:00       5.123482 Q140 T1  
28/11/2023 @ 02:30:00       5.155546 Q140 T1  
28/11/2023 @ 02:45:00       5.144042 Q140 T1  
28/11/2023 @ 03:00:00       5.123437 Q140 T1  
28/11/2023 @ 03:15:00       5.121399 Q140 T1  
28/11/2023 @ 03:30:00       5.114922 Q140 T1  
28/11/2023 @ 03:45:00       5.135021 Q140 T1  
28/11/2023 @ 04:00:00       5.126937 Q140 T1  
28/11/2023 @ 04:15:00       5.130161 Q140 T1  
28/11/2023 @ 04:30:00       5.086216 Q140 T1  
28/11/2023 @ 04:45:00       5.089629 Q140 T1  
28/11/2023 @ 05:00:00       5.148559 Q140 T1  
28/11/2023 @ 05:15:00       5.113860 Q140 T1  
28/11/2023 @ 05:30:00       5.084599 Q140 T1  
28/11/2023 @ 05:45:00       5.101396 Q140 T1  
28/11/2023 @ 06:00:00       5.085558 Q140 T1  
28/11/2023 @ 06:15:00       5.145901 Q140 T1  
28/11/2023 @ 06:30:00       5.104701 Q140 T1  
28/11/2023 @ 06:45:00       5.091991 Q140 T1  
28/11/2023 @ 07:00:00       5.097352 Q140 T1  
28/11/2023 @ 07:15:00       5.112880 Q140 T1  
28/11/2023 @ 07:30:00       5.147489 Q140 T1  
28/11/2023 @ 07:45:00       5.116742 Q140 T1  
28/11/2023 @ 08:00:00       5.080340 Q140 T1  
28/11/2023 @ 08:15:00       5.099067 Q140 T1  
28/11/2023 @ 08:30:00       5.125503 Q140 T1  
28/11/2023 @ 08:45:00       5.106056 Q140 T1  
28/11/2023 @ 09:00:00       5.118140 Q140 T1  
28/11/2023 @ 09:15:00       5.121378 Q140 T1  
28/11/2023 @ 09:30:00       5.096390 Q140 T1  
28/11/2023 @ 09:45:00       5.131479 Q140 T1  
28/11/2023 @ 10:00:00       5.111971 Q140 T1  
28/11/2023 @ 10:15:00       5.098679 Q140 T1  
28/11/2023 @ 10:30:00       5.085639 Q140 T1  
28/11/2023 @ 10:45:00       5.111241 Q140 T1  
28/11/2023 @ 11:00:00       5.104753 Q140 T1  
28/11/2023 @ 11:15:00       5.146345 Q140 T1  
28/11/2023 @ 11:30:00       5.174170 Q140 T1  
28/11/2023 @ 11:45:00       5.154187 Q140 T1  
28/11/2023 @ 12:00:00       5.126693 Q140 T1  
28/11/2023 @ 12:15:00       8.058809 Q140 T1  
