"TOA5","Wind","CR200X","No_SN","CR200X.Std.01","Wind Monitoring1.CR2","57348","WindData"
"TIMESTAMP","RECORD","battVolt","windRun","windSpeed","windSpeed_Min","windSpeed_Max","windSpeed_Avg","windDir_Avg","windDir_stdDev"
"TS","RN","","","","","","","",""
"","","Smp","Smp","Smp","Min","Max","WVc","WVc","WVc"
"2015-09-10 16:30:00",17283,13.18255,3.304486E+007,2,1.9,3.9,2.9825,215.4776,7.33838
"2015-09-10 16:40:00",17284,13.15569,3.304659E+007,2.6,1.8,4.6,2.884001,222.5338,11.31251
"2015-09-10 16:50:00",17285,13.1708,3.304872E+007,3.8,2.3,5.4,3.576001,224.2201,12.7399
"2015-09-10 17:00:00",17286,13.09273,3.305086E+007,2.1,1.9,4.9,3.446498,215.4305,9.759911
"2015-09-10 17:10:00",17287,13.02725,3.30526E+007,3.1,1.6,4.5,2.919498,204.1419,10.6772
"2015-09-10 17:20:00",17288,12.96261,3.305466E+007,2.8,1.9,5.2,3.417666,211.0467,10.58689
"2015-09-10 17:30:00",17289,12.94163,3.30564E+007,2.5,2.1,5,3.068002,224.0262,7.897662
"2015-09-10 17:40:00",17290,12.91141,3.305767E+007,1.8,1.4,3.9,2.1065,226.2673,10.54627
"2015-09-10 17:50:00",17291,12.88371,3.305887E+007,1.7,1.5,3,2.189001,221.9219,6.507481
"2015-09-10 18:00:00",17292,12.87028,3.305998E+007,1.9,0.5,2.8,1.793332,213.634,12.69493
"2015-09-10 18:10:00",17293,12.85013,3.306118E+007,2,1,2.4,1.793998,237.2066,12.0503
"2015-09-10 18:20:00",17294,12.83922,3.306249E+007,1.7,1,3.9,2.164665,223.8292,11.6126
"2015-09-10 18:30:00",17295,12.85349,3.306276E+007,0.4,0,1.7,0.7186675,32.01437,65.83046
"2015-09-10 18:40:00",17296,12.83334,3.306294E+007,1.4,0,1.4,0.342,190.083,25.36445
"2015-09-10 18:50:00",17297,12.81907,3.306421E+007,3.1,1.2,3.4,1.834167,228.9529,16.87531
"2015-09-10 19:00:00",17298,12.81487,3.306591E+007,2.4,2.1,3.6,2.9115,205.7185,5.617357
"2015-09-10 19:10:00",17299,12.80312,3.306711E+007,2.3,1,3.1,1.964,206.757,8.115956
"2015-09-10 19:20:00",17300,12.78885,3.306831E+007,1.9,1.4,3,2.030166,237.0921,21.16325
"2015-09-10 19:30:00",17301,12.79389,3.306951E+007,2,1.3,2.6,1.993,252.2477,15.20294
"2015-09-10 19:40:00",17302,12.79641,3.30709E+007,3,1.4,3.4,2.630336,244.3225,13.07726
"2015-09-10 19:50:00",17303,12.78717,3.307159E+007,0,0,3.3,1.197666,251.841,19.39265
"2015-09-10 20:00:00",17304,12.79137,3.307168E+007,1.2,0,1.7,0.2701666,192.5175,54.21933
"2015-09-10 20:10:00",17305,12.77626,3.307289E+007,2.8,1.2,3.1,2.498331,235.8392,10.69115
"2015-09-10 20:20:00",17306,12.76535,3.30741E+007,1,1,3.1,2.237831,259.6271,13.29001
"2015-09-10 20:30:00",17307,12.77458,3.307459E+007,0.8,0.3,1.5,0.9765015,42.58101,27.27917
"2015-09-10 20:40:00",17308,12.77962,3.307459E+007,0,0,0.9,0.1284999,24.7918,27.03524
"2015-09-10 20:50:00",17309,12.7687,3.307459E+007,0.9,0,1,0.3136669,139.5726,18.78333
