"TOA5","Wind","CR200X","No_SN","CR200X.Std.01","Wind Monitoring1.CR2","57348","WindData"
"TIMESTAMP","RECORD","battVolt","windRun","windSpeed","windSpeed_Min","windSpeed_Max","windSpeed_Avg","windDir_Avg","windDir_stdDev"
"TS","RN","","","","","","","",""
"","","Smp","Smp","Smp","Min","Max","WVc","WVc","WVc"
"2015-09-10 15:00:00",17296,12.33471,4.333964E+007,2.5,1.4,4.3,2.879333,350.9284,9.396104
"2015-09-10 15:10:00",17297,12.38088,4.334151E+007,2.2,1.1,3.2,2.33,356.1566,9.769057
"2015-09-10 15:20:00",17298,12.32128,4.334194E+007,1.5,0.6,2.5,1.630833,351.9274,10.59759
"2015-09-10 15:30:00",17299,12.34815,4.334194E+007,0.3,0,1.7,0.8605,345.5361,16.57415
"2015-09-10 15:40:00",17300,12.30365,4.334194E+007,1,0,1.2,0.5216663,10.47324,38.0792
"2015-09-10 15:50:00",17301,12.42286,4.334194E+007,1.1,0,1.4,0.8351666,49.34705,19.61418
"2015-09-10 16:00:00",17302,12.28099,4.334194E+007,0.7,0,1.6,0.7616665,50.43629,16.61401
"2015-09-10 16:10:00",17303,12.24573,4.334194E+007,1.3,0.1,1.8,1.185666,43.84622,16.77446
"2015-09-10 16:20:00",17304,12.22475,4.334201E+007,0.8,0.2,2.5,1.123166,11.73283,22.9856
"2015-09-10 16:30:00",17305,12.18781,4.334201E+007,1.2,0.1,1.8,1.068333,30.48506,19.79227
"2015-09-10 16:40:00",17306,12.15256,4.334206E+007,1.7,0.3,2.3,1.166667,28.13963,22.99315
"2015-09-10 16:50:00",17307,12.15508,4.334212E+007,1.6,0.6,2.3,1.505,340.0781,11.47028
"2015-09-10 17:00:00",17308,12.17774,4.334291E+007,2.2,1,3.1,1.824833,341.3453,8.969329
"2015-09-10 17:10:00",17309,12.12821,4.334529E+007,2.8,1.9,3.3,2.671667,335.0526,8.770055
"2015-09-10 17:20:00",17310,12.10555,4.334769E+007,3.7,2,5,3.679999,339.269,6.422683
"2015-09-10 17:30:00",17311,12.09631,4.335009E+007,5.3,3.5,5.3,4.347501,332.5416,5.507596
"2015-09-10 17:40:00",17312,12.10807,4.335249E+007,3.8,2.6,5.5,4.224,335.4324,5.605522
"2015-09-10 17:50:00",17313,12.06441,4.335488E+007,3,1.8,4.3,3.238167,341.022,7.272479
"2015-09-10 18:00:00",17314,12.03503,4.335728E+007,3.3,2.1,4.3,3.274499,348.9687,7.162163
"2015-09-10 18:10:00",17315,12.03252,4.335968E+007,2.7,2.1,4.4,3.132836,340.3775,7.816934
"2015-09-10 18:20:00",17316,12.01321,4.336208E+007,3.9,2.3,4.7,3.607999,325.8428,5.131814
"2015-09-10 18:30:00",17317,12.00985,4.336423E+007,1.8,1.5,4.5,2.930832,323.8539,6.505946
"2015-09-10 18:40:00",17318,11.99978,4.336487E+007,1.6,1,2.9,1.841166,326.3084,9.779609
"2015-09-10 18:50:00",17319,11.9939,4.336626E+007,2.7,1.2,2.9,2.0645,345.4231,6.850624
"2015-09-10 19:00:00",17320,11.98971,4.336866E+007,3.2,2.2,3.9,3.123333,346.8653,6.231944
"2015-09-10 19:10:00",17321,11.98467,4.336997E+007,0.2,0.2,3.4,2.040002,347.5684,12.06026
"2015-09-10 19:20:00",17322,11.98215,4.336997E+007,1.9,0,1.9,0.8751662,242.1825,28.88364
