"TOA5","CR200Series","CR200X","No_SN","CR200X.Std.01","Wind Monitoring2.CR2","57348","WindData"
"TIMESTAMP","RECORD","battVolt","windRun","windSpeed","windSpeed_Min","windSpeed_Max","windSpeed_Avg","windDir_Avg","windDir_stdDev"
"TS","RN","","","","","","","",""
"","","Smp","Smp","Smp","Min","Max","WVc","WVc","WVc"
"2015-06-10 17:40:00",2900,12.86692,1316259,1.8,0,4.6,2.017668,309.8676,32.36271
"2015-06-10 17:50:00",2901,12.86776,1317394,2.4,0,4.3,1.891833,284.4869,31.24304
"2015-06-10 18:00:00",2902,12.86692,1318536,3.7,0,4.6,1.903666,257.7857,34.45819
"2015-06-10 18:10:00",2903,12.85852,1319899,6.1,0.4,6.1,2.2705,252.8745,34.74075
"2015-06-10 18:20:00",2904,12.84677,1321379,1.5,0.4,6.6,2.468168,255.4589,31.79054
"2015-06-10 18:30:00",2905,12.84845,1323066,2,0.4,6.8,2.813666,254.0884,30.54845
"2015-06-10 18:40:00",2906,12.8409,1324874,4.2,0.1,7.8,3.012666,257.8308,32.47262
"2015-06-10 18:50:00",2907,12.84006,1326523,2.6,0,8.400001,2.751167,264.3447,38.40646
"2015-06-10 19:00:00",2908,12.83082,1328537,2.7,0.6,7.2,3.355333,270.3646,35.47606
"2015-06-10 19:10:00",2909,12.8325,1329903,3.7,0,6.5,2.275834,281.2094,41.00858
"2015-06-10 19:20:00",2910,12.81907,1331272,2.7,0,7.5,2.281334,272.6841,41.46091
"2015-06-10 19:30:00",2911,12.81068,1332860,3.2,0.5,5.8,2.646666,261.4266,39.76055
"2015-06-10 19:40:00",2912,12.81739,1334732,3.7,0,7.2,3.119165,248.2183,31.80703
"2015-06-10 19:50:00",2913,12.81068,1337158,1.8,0,9.8,4.043999,264.0956,34.92416
"2015-06-10 20:00:00",2914,12.79809,1339653,4.8,0.9,11.3,4.159503,278.368,37.49533
"2015-06-10 20:10:00",2915,12.79641,1342163,6.3,0.8,12,4.185668,301.2947,36.18614
"2015-06-10 20:20:00",2916,12.79305,1345026,2.6,0.8,13.1,4.769501,310.1808,30.87708
"2015-06-10 20:30:00",2917,12.79137,1348045,2.9,0.7,12.6,5.033497,298.5042,26.91978
"2015-06-10 20:40:00",2918,12.78717,1350297,1.5,0.4,10,3.750165,312.6443,31.20044
"2015-06-10 20:50:00",2919,12.77878,1352199,5.3,0.3,8.900001,3.169999,317.6265,28.76745
"2015-06-10 21:00:00",2920,12.77122,1354383,4.8,0.2,9.7,3.638165,319.5869,26.08525
"2015-06-10 21:10:00",2921,12.76787,1356151,4.4,0.2,6.7,2.945,327.3473,30.04941
"2015-06-10 21:20:00",2922,12.77122,1357998,4.3,0.6,7.3,3.080668,347.5038,29.32364
"2015-06-10 21:30:00",2923,12.76115,1358933,1.2,0,4.9,1.560333,337.3438,25.32088
"2015-06-10 21:40:00",2924,12.75275,1359457,1.2,0,2.4,0.8743334,271.7639,15.90083
"2015-06-10 21:50:00",2925,12.75611,1360797,4,0,5.8,2.232499,268.5701,34.28547
"2015-06-10 22:00:00",2926,12.74604,1361902,1.2,0,4.8,1.840499,292.2927,43.24171
"2015-06-10 22:10:00",2927,12.73093,1362956,1.5,0,4.9,1.760667,290.0704,29.73731
"2015-06-10 22:20:00",2928,12.7368,1363981,1.6,0,4.3,1.707,306.5807,43.06785
