Variable,Date,Depth,Data,QC
pH field,2015-05-15 12:21:00,0.389,7.28,11
pH field,2015-07-15 11:26:00,3.041,7.19,11
pH field,2015-07-15 11:26:00,3.456,7.19,11
pH field,2015-07-15 11:26:00,0.987,7.19,11
pH field,2015-07-15 11:26:00,0.503,7.19,11
pH field,2015-07-15 11:26:00,0.285,7.2,11
pH field,2015-07-15 11:26:00,2.509,7.19,11
pH field,2015-07-15 11:26:00,2.107,7.19,11
pH field,2015-07-15 11:26:00,1.525,7.19,11
pH field,2015-09-10 10:31:00,0.594,7.08,11
pH field,2015-11-11 10:26:00,0.391,7.4,11
pH field,2016-01-28 10:44:00,0.515,7.35,11
pH field,2016-03-31 15:35:00,0.2,7.45,11
pH field,2016-03-31 15:49:00,0.19,7.35,11
pH field,2016-05-26 13:57:00,0.367,6.82,11
pH field,2016-07-21 12:20:00,0.2,7.55,11
pH field,2016-07-21 12:21:00,0.223,7.55,11
pH field,2016-09-14 12:40:00,0.2,7.11,11
pH field,2016-09-14 12:57:00,0.136,7.33,11
pH field,2016-11-24 13:00:00,0.2,7.14,11
pH field,2016-11-24 13:01:00,0.332,7.14,11
pH field,2017-01-27 15:05:00,0.2,7.34,11
pH field,2017-01-27 15:06:00,0.172,7.31,11
pH field,2017-02-22 12:40:00,0.2,7.11,11
pH field,2017-02-22 12:41:00,0.317,7.15,11
pH field,2017-04-28 09:20:00,0.2,6.84,11
pH field,2017-04-28 09:21:00,0.222,6.85,11
pH field,2017-06-21 16:30:00,0.2,7.03,11
pH field,2017-06-21 16:36:00,0.262,7.03,11
pH field,2017-07-25 17:00:00,0.2,7.24,11
pH field,2017-07-25 17:35:00,0.269,7.24,11
pH field,2017-09-11 16:41:00,0.304,7.18,11
pH field,2017-10-18 10:00:00,0.2,6.94,11
pH field,2017-11-23 17:05:00,0.2,7.16,11
pH field,2017-11-23 17:06:00,0.248,7.65,11
pH field,2018-01-11 18:12:00,0.432,7.69,11
pH field,2018-03-22 15:10:00,0.237,7.3,11
pH field,2018-03-22 15:10:00,0.2,7.15,11
pH field,2018-05-08 14:15:00,0.2,7.34,11
pH field,2018-07-26 14:25:00,0.2,7.26,11
pH field,2018-09-26 12:25:00,0.2,7.96,11
pH field,2018-11-28 10:40:00,0.2,7.32,11
pH field,2019-01-09 16:30:00,0.2,7.3,11
pH field,2019-02-13 17:15:00,0.2,7.3,11
pH field,2019-03-12 16:15:00,0.2,7.22,11
pH field,2019-04-16 14:00:00,0.2,7.11,11
pH field,2019-05-22 09:25:00,0.2,7.15,11
pH field,2019-06-20 11:55:00,0.2,7.06,11
pH field,2019-07-23 16:55:00,0.2,7.11,11
pH field,2019-08-27 14:45:00,0.2,7.28,11
pH field,2019-09-26 09:05:00,0.2,7.31,11
pH field,2019-10-23 08:55:00,0.2,7.26,11
pH field,2019-11-19 15:05:00,0.2,7.42,11
pH field,2019-12-16 12:45:00,0.2,7.35,11
pH field,2020-01-23 11:55:00,0.2,7.36,11
pH field,2020-02-17 15:40:00,0.2,7.71,11
pH field,2020-05-13 13:35:00,0.2,7.27,11
pH field,2020-06-10 14:40:00,0.2,7.38,11
pH field,2020-08-13 09:59:00,0.2,7.28,11
pH field,2020-10-20 14:30:00,0.2,7.22,11
pH field,2020-12-22 14:15:00,0.2,7.38,11
pH field,2021-02-24 11:05:00,0.2,7.15,11
pH field,2021-04-29 13:50:00,0.2,7.31,11
pH field,2021-06-22 12:35:00,0.2,7.12,11
