Variable,Date,Depth,Data,QC
Turbidity,22/06/2021 12:35,0.2,2.88,11
Turbidity,29/04/2021 13:50,0.2,2.72,11
Turbidity,24/02/2021 11:05,0.2,2.64,11
Turbidity,22/12/2020 14:15,0.2,2.35,11
Turbidity,20/10/2020 14:30,0.2,2.25,11
Turbidity,13/08/2020 9:59,0.2,1.99,11
Turbidity,10/06/2020 14:40,0.2,2.75,11
Turbidity,13/05/2020 13:35,0.2,2.37,11
Turbidity,17/02/2020 15:40,0.2,2.33,11
Turbidity,23/01/2020 11:55,0.2,2.08,11
Turbidity,16/12/2019 12:45,0.2,2.44,11
Turbidity,19/11/2019 15:05,0.2,2.53,11
Turbidity,23/10/2019 8:55,0.2,2.14,11
Turbidity,26/09/2019 9:05,0.2,2.59,11
Turbidity,27/08/2019 14:45,0.2,2.71,11
Turbidity,23/07/2019 16:55,0.2,3.72,11
Turbidity,20/06/2019 11:55,0.2,2.17,11
Turbidity,22/05/2019 9:25,0.2,2.51,11
Turbidity,16/04/2019 14:00,0.2,2.69,11
Turbidity,12/03/2019 16:15,0.2,2.96,11
Turbidity,13/02/2019 17:15,0.2,3.65,11
Turbidity,9/01/2019 16:30,0.2,2.47,11
Turbidity,28/11/2018 10:40,0.2,2.37,11
Turbidity,26/09/2018 12:25,0.2,2.53,11
Turbidity,26/07/2018 14:25,0.2,3.16,11
Turbidity,8/05/2018 14:15,0.2,3.17,11
Turbidity,22/03/2018 15:10,0.237,3.4,11
Turbidity,22/03/2018 15:10,0.2,3.32,11
Turbidity,11/01/2018 18:12,0.432,2.3,11
Turbidity,11/01/2018 18:10,0.2,2.53,11
Turbidity,18/10/2017 10:00,0.2,2.75,11
Turbidity,23/11/2017 17:06,0.248,2.0,11
Turbidity,23/11/2017 17:05,0.2,2.34,11
Turbidity,11/09/2017 16:41,0.304,2.6,11
Turbidity,25/07/2017 17:35,0.269,2.8,11
Turbidity,25/07/2017 17:00,0.2,3.3,11
Turbidity,21/06/2017 16:36,0.262,2.9,11
Turbidity,21/06/2017 16:30,0.2,3.97,11
Turbidity,28/04/2017 9:21,0.222,3.0,11
Turbidity,28/04/2017 9:20,0.2,3.66,11
Turbidity,22/02/2017 12:41,0.317,3.3,11
Turbidity,22/02/2017 12:40,0.2,3.94,11
Turbidity,27/01/2017 15:06,0.172,3.8,11
Turbidity,27/01/2017 15:05,0.2,4.16,11
Turbidity,24/11/2016 13:01,0.332,4.2,11
Turbidity,24/11/2016 13:00,0.2,4.2,11
Turbidity,14/09/2016 12:57,0.136,2.9,11
Turbidity,14/09/2016 12:40,0.2,3.4,11
Turbidity,21/07/2016 12:21,0.223,4.1,11
Turbidity,21/07/2016 12:20,0.2,4.21,11
Turbidity,26/05/2016 13:57,0.367,3.4,11
Turbidity,26/05/2016 12:25,0.2,4.4,11
Turbidity,31/03/2016 15:49,0.19,2.0,11
Turbidity,31/03/2016 15:35,0.2,2.76,11
Turbidity,28/01/2016 10:44,0.515,2.7,11
Turbidity,28/01/2016 10:30,0.2,3.23,11
Turbidity,11/11/2015 10:26,0.391,2.2,11
Turbidity,11/11/2015 10:25,0.2,2.53,11
Turbidity,10/09/2015 10:31,0.594,2.7,11
Turbidity,10/09/2015 10:25,0.2,2.64,11
Turbidity,15/05/2015 12:21,0.389,2.6,11
Turbidity,15/07/2015 11:26,3.456,2.9,11
Turbidity,15/07/2015 11:26,3.041,3.0,11
Turbidity,15/07/2015 11:26,2.509,2.9,11
Turbidity,15/07/2015 11:26,2.107,3.1,11
Turbidity,15/07/2015 11:26,1.525,3.0,11
Turbidity,15/07/2015 11:26,0.987,3.1,11
Turbidity,15/07/2015 11:26,0.503,3.1,11
Turbidity,15/07/2015 11:26,0.285,3.0,11
