Variable,Date,Depth,Data,QC
Conductivity @ TRef 25,22/06/2021 12:35,0.2,28.0,11
Conductivity @ TRef 25,29/04/2021 13:50,0.2,28.3,11
Conductivity @ TRef 25,24/02/2021 11:05,0.2,28.0,11
Conductivity @ TRef 25,22/12/2020 14:15,0.2,27.0,11
Conductivity @ TRef 25,20/10/2020 14:30,0.2,26.7,11
Conductivity @ TRef 25,13/08/2020 9:59,0.2,27.6,11
Conductivity @ TRef 25,10/06/2020 14:40,0.2,28.4,11
Conductivity @ TRef 25,13/05/2020 13:35,0.2,28.1,11
Conductivity @ TRef 25,17/02/2020 15:40,0.2,28.9,11
Conductivity @ TRef 25,23/01/2020 11:55,0.2,28.4,11
Conductivity @ TRef 25,16/12/2019 12:45,0.2,27.7,11
Conductivity @ TRef 25,19/11/2019 15:05,0.2,27.4,11
Conductivity @ TRef 25,23/10/2019 8:55,0.2,28.0,11
Conductivity @ TRef 25,26/09/2019 9:05,0.2,27.1,11
Conductivity @ TRef 25,27/08/2019 14:45,0.2,27.8,11
Conductivity @ TRef 25,23/07/2019 16:55,0.2,28.0,11
Conductivity @ TRef 25,20/06/2019 11:55,0.2,29.0,11
Conductivity @ TRef 25,22/05/2019 9:25,0.2,30.0,11
Conductivity @ TRef 25,16/04/2019 14:00,0.2,30.0,11
Conductivity @ TRef 25,12/03/2019 16:15,0.2,30.0,11
Conductivity @ TRef 25,13/02/2019 17:15,0.2,29.0,11
Conductivity @ TRef 25,9/01/2019 16:30,0.2,27.0,11
Conductivity @ TRef 25,28/11/2018 10:40,0.2,27.0,11
Conductivity @ TRef 25,26/09/2018 12:25,0.2,26.0,11
Conductivity @ TRef 25,26/07/2018 14:25,0.2,27.0,11
Conductivity @ TRef 25,8/05/2018 14:15,0.2,29.0,11
Conductivity @ TRef 25,22/03/2018 15:10,0.237,28.0,11
Conductivity @ TRef 25,22/03/2018 15:10,0.2,27.0,11
Conductivity @ TRef 25,11/01/2018 18:12,0.432,27.0,11
Conductivity @ TRef 25,11/01/2018 18:10,0.2,27.0,11
Conductivity @ TRef 25,18/10/2017 10:00,0.2,27.0,11
Conductivity @ TRef 25,23/11/2017 17:06,0.248,26.0,11
Conductivity @ TRef 25,23/11/2017 17:05,0.2,26.0,11
Conductivity @ TRef 25,11/09/2017 16:41,0.304,26.0,11
Conductivity @ TRef 25,25/07/2017 17:35,0.269,26.0,11
Conductivity @ TRef 25,25/07/2017 17:00,0.2,28.0,11
Conductivity @ TRef 25,21/06/2017 16:36,0.262,26.0,11
Conductivity @ TRef 25,21/06/2017 16:30,0.2,28.0,11
Conductivity @ TRef 25,28/04/2017 9:21,0.222,27.0,11
Conductivity @ TRef 25,28/04/2017 9:20,0.2,28.0,11
Conductivity @ TRef 25,22/02/2017 12:41,0.317,26.0,11
Conductivity @ TRef 25,22/02/2017 12:40,0.2,27.0,11
Conductivity @ TRef 25,27/01/2017 15:06,0.172,25.0,11
Conductivity @ TRef 25,27/01/2017 15:05,0.2,27.0,11
Conductivity @ TRef 25,24/11/2016 13:01,0.332,24.0,11
Conductivity @ TRef 25,24/11/2016 13:00,0.2,24.0,11
Conductivity @ TRef 25,14/09/2016 12:57,0.136,27.0,11
Conductivity @ TRef 25,14/09/2016 12:40,0.2,26.0,11
Conductivity @ TRef 25,21/07/2016 12:21,0.223,26.0,11
Conductivity @ TRef 25,26/05/2016 13:57,0.367,32.0,11
Conductivity @ TRef 25,31/03/2016 15:49,0.19,31.0,11
Conductivity @ TRef 25,31/03/2016 15:35,0.2,32.0,11
Conductivity @ TRef 25,28/01/2016 10:44,0.515,32.0,11
Conductivity @ TRef 25,11/11/2015 10:26,0.391,30.0,11
Conductivity @ TRef 25,10/09/2015 10:31,0.594,28.0,11
Conductivity @ TRef 25,15/05/2015 12:21,0.389,30.0,11
Conductivity @ TRef 25,15/07/2015 11:26,3.456,31.0,11
Conductivity @ TRef 25,15/07/2015 11:26,3.041,31.0,11
Conductivity @ TRef 25,15/07/2015 11:26,2.509,31.0,11
Conductivity @ TRef 25,15/07/2015 11:26,2.107,31.0,11
Conductivity @ TRef 25,15/07/2015 11:26,1.525,31.0,11
Conductivity @ TRef 25,15/07/2015 11:26,0.987,31.0,11
Conductivity @ TRef 25,15/07/2015 11:26,0.503,31.0,11
Conductivity @ TRef 25,15/07/2015 11:26,0.285,31.0,11
