Variable,Date,Depth,Data,QC
PAR omni-directional,2015-09-10 10:25:00,1.0,870.0,11
PAR omni-directional,2015-09-10 10:25:00,1.5,583.6,11
PAR omni-directional,2015-09-10 10:25:00,2.0,423.9,11
PAR omni-directional,2015-09-10 10:25:00,4.0,81.32,11
PAR omni-directional,2015-09-10 10:25:00,3.0,172.2,11
PAR omni-directional,2015-09-10 10:25:00,3.5,135.6,11
PAR omni-directional,2015-09-10 10:25:00,0.5,1066.0,11
PAR omni-directional,2015-09-10 10:25:00,2.5,252.7,11
PAR omni-directional,2015-09-10 10:25:00,0.1,1908.0,11
PAR omni-directional,2015-11-11 10:25:00,0.5,1337.0,11
PAR omni-directional,2015-11-11 10:25:00,4.0,127.8,11
PAR omni-directional,2015-11-11 10:25:00,3.5,190.5,11
PAR omni-directional,2015-11-11 10:25:00,3.0,273.4,11
PAR omni-directional,2015-11-11 10:25:00,2.5,312.8,11
PAR omni-directional,2015-11-11 10:25:00,2.0,433.9,11
PAR omni-directional,2015-11-11 10:25:00,1.5,569.1,11
PAR omni-directional,2015-11-11 10:25:00,1.0,999.8,11
PAR omni-directional,2015-11-11 10:25:00,0.1,1579.0,11
PAR omni-directional,2016-03-31 15:35:00,0.75,588.3,11
PAR omni-directional,2016-03-31 15:35:00,1.0,397.4,11
PAR omni-directional,2016-03-31 15:35:00,1.25,291.8,11
PAR omni-directional,2016-03-31 15:35:00,1.5,224.8,11
PAR omni-directional,2016-03-31 15:35:00,1.75,179.4,11
PAR omni-directional,2016-03-31 15:35:00,2.0,158.4,11
PAR omni-directional,2016-03-31 15:35:00,2.5,67.41,11
PAR omni-directional,2016-03-31 15:35:00,2.75,52.53,11
PAR omni-directional,2016-03-31 15:35:00,3.0,41.53,11
PAR omni-directional,2016-03-31 15:35:00,3.25,34.26,11
PAR omni-directional,2016-03-31 15:35:00,3.5,24.47,11
PAR omni-directional,2016-03-31 15:35:00,3.75,16.29,11
PAR omni-directional,2016-03-31 15:35:00,2.25,122.6,11
PAR omni-directional,2016-03-31 15:35:00,0.5,691.1,11
PAR omni-directional,2016-03-31 15:35:00,0.25,1094.0,11
PAR omni-directional,2016-07-21 12:20:00,4.75,4.161,11
PAR omni-directional,2016-07-21 12:20:00,4.5,5.753,11
PAR omni-directional,2016-07-21 12:20:00,4.25,7.413,11
PAR omni-directional,2016-07-21 12:20:00,0.25,688.3,11
PAR omni-directional,2016-07-21 12:20:00,3.75,10.39,11
PAR omni-directional,2016-07-21 12:20:00,0.0,965.1,11
PAR omni-directional,2016-07-21 12:20:00,4.0,8.273,11
PAR omni-directional,2016-07-21 12:20:00,0.75,242.9,11
PAR omni-directional,2016-07-21 12:20:00,1.0,184.2,11
PAR omni-directional,2016-07-21 12:20:00,1.25,146.1,11
PAR omni-directional,2016-07-21 12:20:00,1.5,106.7,11
PAR omni-directional,2016-07-21 12:20:00,1.75,74.11,11
PAR omni-directional,2016-07-21 12:20:00,2.0,64.16,11
PAR omni-directional,2016-07-21 12:20:00,2.25,45.98,11
PAR omni-directional,2016-07-21 12:20:00,2.5,39.13,11
PAR omni-directional,2016-07-21 12:20:00,2.75,28.69,11
PAR omni-directional,2016-07-21 12:20:00,3.0,21.92,11
PAR omni-directional,2016-07-21 12:20:00,3.25,17.27,11
PAR omni-directional,2016-07-21 12:20:00,3.5,13.44,11
PAR omni-directional,2016-07-21 12:20:00,0.5,394.5,11
PAR omni-directional,2016-09-14 12:40:00,4.5,6.039,11
PAR omni-directional,2016-09-14 12:40:00,4.75,5.028,11
PAR omni-directional,2016-09-14 12:40:00,4.25,7.922,11
PAR omni-directional,2016-09-14 12:40:00,5.0,4.406,11
PAR omni-directional,2016-09-14 12:40:00,5.3,3.609,11
PAR omni-directional,2016-09-14 12:40:00,4.0,9.341,11
PAR omni-directional,2016-09-14 12:40:00,2.75,22.12,11
PAR omni-directional,2016-09-14 12:40:00,3.5,13.29,11
PAR omni-directional,2016-09-14 12:40:00,0.0,186.9,11
PAR omni-directional,2016-09-14 12:40:00,0.25,178.8,11
PAR omni-directional,2016-09-14 12:40:00,0.5,131.2,11
PAR omni-directional,2016-09-14 12:40:00,0.75,100.4,11
PAR omni-directional,2016-09-14 12:40:00,1.0,80.47,11
PAR omni-directional,2016-09-14 12:40:00,1.25,70.26,11
PAR omni-directional,2016-09-14 12:40:00,1.5,62.72,11
PAR omni-directional,2016-09-14 12:40:00,1.75,53.13,11
PAR omni-directional,2016-09-14 12:40:00,2.0,45.63,11
PAR omni-directional,2016-09-14 12:40:00,3.75,11.37,11
PAR omni-directional,2016-09-14 12:40:00,3.25,15.14,11
PAR omni-directional,2016-09-14 12:40:00,3.0,18.02,11
PAR omni-directional,2016-09-14 12:40:00,2.5,26.58,11
PAR omni-directional,2016-09-14 12:40:00,2.25,34.58,11
PAR omni-directional,2016-11-24 13:00:00,2.0,224.0,11
PAR omni-directional,2016-11-24 13:00:00,1.75,281.7,11
PAR omni-directional,2016-11-24 13:00:00,6.2,5.596,11
PAR omni-directional,2016-11-24 13:00:00,2.25,162.6,11
PAR omni-directional,2016-11-24 13:00:00,2.5,242.9,11
PAR omni-directional,2016-11-24 13:00:00,2.75,114.2,11
PAR omni-directional,2016-11-24 13:00:00,3.0,94.59,11
PAR omni-directional,2016-11-24 13:00:00,3.25,92.14,11
PAR omni-directional,2016-11-24 13:00:00,3.5,59.14,11
PAR omni-directional,2016-11-24 13:00:00,3.75,44.87,11
PAR omni-directional,2016-11-24 13:00:00,4.0,36.95,11
PAR omni-directional,2016-11-24 13:00:00,4.25,32.14,11
PAR omni-directional,2016-11-24 13:00:00,4.5,22.19,11
PAR omni-directional,2016-11-24 13:00:00,4.75,18.15,11
PAR omni-directional,2016-11-24 13:00:00,5.0,14.48,11
PAR omni-directional,2016-11-24 13:00:00,5.25,9.684,11
PAR omni-directional,2016-11-24 13:00:00,5.5,8.126,11
PAR omni-directional,2016-11-24 13:00:00,5.75,7.608,11
PAR omni-directional,2016-11-24 13:00:00,1.5,276.3,11
PAR omni-directional,2016-11-24 13:00:00,1.25,423.8,11
PAR omni-directional,2016-11-24 13:00:00,6.0,6.358,11
PAR omni-directional,2016-11-24 13:00:00,0.75,638.8,11
PAR omni-directional,2016-11-24 13:00:00,1.0,532.4,11
PAR omni-directional,2016-11-24 13:00:00,0.0,1152.0,11
PAR omni-directional,2016-11-24 13:00:00,0.25,1036.0,11
PAR omni-directional,2016-11-24 13:00:00,0.5,814.2,11
PAR omni-directional,2017-01-27 15:05:00,6.25,2.666,11
PAR omni-directional,2017-01-27 15:05:00,1.0,423.3,11
PAR omni-directional,2017-01-27 15:05:00,0.75,595.2,11
PAR omni-directional,2017-01-27 15:05:00,0.5,829.6,11
PAR omni-directional,2017-01-27 15:05:00,0.25,961.5,11
PAR omni-directional,2017-01-27 15:05:00,1.25,359.2,11
PAR omni-directional,2017-01-27 15:05:00,1.5,262.1,11
PAR omni-directional,2017-01-27 15:05:00,2.0,166.5,11
PAR omni-directional,2017-01-27 15:05:00,6.0,3.261,11
PAR omni-directional,2017-01-27 15:05:00,5.75,4.287,11
PAR omni-directional,2017-01-27 15:05:00,5.5,5.498,11
PAR omni-directional,2017-01-27 15:05:00,5.25,7.298,11
PAR omni-directional,2017-01-27 15:05:00,5.0,9.009,11
PAR omni-directional,2017-01-27 15:05:00,4.75,11.67,11
PAR omni-directional,2017-01-27 15:05:00,4.5,13.68,11
PAR omni-directional,2017-01-27 15:05:00,1.75,200.4,11
PAR omni-directional,2017-01-27 15:05:00,4.25,19.93,11
PAR omni-directional,2017-01-27 15:05:00,3.75,29.73,11
PAR omni-directional,2017-01-27 15:05:00,3.5,38.03,11
PAR omni-directional,2017-01-27 15:05:00,3.25,49.95,11
PAR omni-directional,2017-01-27 15:05:00,3.0,66.75,11
PAR omni-directional,2017-01-27 15:05:00,2.75,82.05,11
PAR omni-directional,2017-01-27 15:05:00,2.5,99.03,11
PAR omni-directional,2017-01-27 15:05:00,2.25,126.1,11
PAR omni-directional,2017-01-27 15:05:00,4.0,23.53,11
PAR omni-directional,2017-01-27 15:05:00,0.0,1064.0,11
PAR omni-directional,2017-02-22 12:40:00,2.25,126.8,11
PAR omni-directional,2017-02-22 12:40:00,4.25,21.17,11
PAR omni-directional,2017-02-22 12:40:00,2.5,104.1,11
PAR omni-directional,2017-02-22 12:40:00,2.75,79.15,11
PAR omni-directional,2017-02-22 12:40:00,3.25,56.35,11
PAR omni-directional,2017-02-22 12:40:00,3.5,40.43,11
PAR omni-directional,2017-02-22 12:40:00,3.75,33.77,11
PAR omni-directional,2017-02-22 12:40:00,4.0,28.18,11
PAR omni-directional,2017-02-22 12:40:00,4.5,17.46,11
PAR omni-directional,2017-02-22 12:40:00,5.0,10.27,11
PAR omni-directional,2017-02-22 12:40:00,5.25,7.823,11
PAR omni-directional,2017-02-22 12:40:00,5.5,6.465,11
PAR omni-directional,2017-02-22 12:40:00,5.65,5.96,11
PAR omni-directional,2017-02-22 12:40:00,2.0,154.2,11
PAR omni-directional,2017-02-22 12:40:00,4.75,13.21,11
PAR omni-directional,2017-02-22 12:40:00,1.75,181.5,11
PAR omni-directional,2017-02-22 12:40:00,1.25,331.4,11
PAR omni-directional,2017-02-22 12:40:00,0.0,913.4,11
PAR omni-directional,2017-02-22 12:40:00,0.25,828.9,11
PAR omni-directional,2017-02-22 12:40:00,0.5,532.9,11
PAR omni-directional,2017-02-22 12:40:00,0.75,493.1,11
PAR omni-directional,2017-02-22 12:40:00,1.0,398.8,11
PAR omni-directional,2017-02-22 12:40:00,1.5,247.2,11
PAR omni-directional,2017-02-22 12:40:00,3.0,65.77,11
PAR omni-directional,2017-04-28 09:20:00,0.0,155.5,11
PAR omni-directional,2017-04-28 09:20:00,1.5,33.15,11
PAR omni-directional,2017-04-28 09:20:00,1.25,38.09,11
PAR omni-directional,2017-04-28 09:20:00,1.0,47.97,11
PAR omni-directional,2017-04-28 09:20:00,0.75,62.47,11
PAR omni-directional,2017-04-28 09:20:00,0.5,78.73,11
PAR omni-directional,2017-04-28 09:20:00,4.9,1.382,11
PAR omni-directional,2017-04-28 09:20:00,4.75,1.676,11
PAR omni-directional,2017-04-28 09:20:00,4.5,2.076,11
PAR omni-directional,2017-04-28 09:20:00,4.25,3.005,11
PAR omni-directional,2017-04-28 09:20:00,4.0,3.861,11
PAR omni-directional,2017-04-28 09:20:00,3.75,4.783,11
PAR omni-directional,2017-04-28 09:20:00,3.5,5.837,11
PAR omni-directional,2017-04-28 09:20:00,3.25,6.655,11
PAR omni-directional,2017-04-28 09:20:00,0.25,119.4,11
PAR omni-directional,2017-04-28 09:20:00,3.0,8.22,11
PAR omni-directional,2017-04-28 09:20:00,2.75,11.64,11
PAR omni-directional,2017-04-28 09:20:00,2.5,13.27,11
PAR omni-directional,2017-04-28 09:20:00,2.25,17.79,11
PAR omni-directional,2017-04-28 09:20:00,2.0,21.9,11
PAR omni-directional,2017-04-28 09:20:00,1.75,27.84,11
PAR omni-directional,2017-06-21 16:30:00,3.0,0.3767,11
PAR omni-directional,2017-06-21 16:30:00,2.75,0.4501,11
PAR omni-directional,2017-06-21 16:30:00,2.5,0.5436,11
PAR omni-directional,2017-06-21 16:30:00,2.25,0.7075,11
PAR omni-directional,2017-06-21 16:30:00,1.75,1.195,11
PAR omni-directional,2017-06-21 16:30:00,1.5,1.416,11
PAR omni-directional,2017-06-21 16:30:00,1.25,1.756,11
PAR omni-directional,2017-06-21 16:30:00,1.0,2.481,11
PAR omni-directional,2017-06-21 16:30:00,0.75,3.851,11
PAR omni-directional,2017-06-21 16:30:00,0.5,4.737,11
PAR omni-directional,2017-06-21 16:30:00,0.25,6.242,11
PAR omni-directional,2017-06-21 16:30:00,0.0,9.387,11
PAR omni-directional,2017-06-21 16:30:00,2.0,0.9322,11
PAR omni-directional,2017-06-21 16:30:00,4.0,0.1602,11
PAR omni-directional,2017-06-21 16:30:00,3.75,0.1802,11
PAR omni-directional,2017-06-21 16:30:00,3.5,0.227,11
PAR omni-directional,2017-06-21 16:30:00,3.25,0.2851,11
PAR omni-directional,2017-06-21 16:30:00,4.5,0.09632,11
PAR omni-directional,2017-06-21 16:30:00,4.75,0.06662,11
PAR omni-directional,2017-06-21 16:30:00,5.0,0.0515,11
PAR omni-directional,2017-06-21 16:30:00,5.25,0.03529,11
PAR omni-directional,2017-06-21 16:30:00,5.5,0.02242,11
PAR omni-directional,2017-06-21 16:30:00,4.25,0.1249,11
PAR omni-directional,2017-06-21 16:30:00,5.75,0.01963,11
PAR omni-directional,2017-07-25 17:00:00,1.5,3.114,11
PAR omni-directional,2017-07-25 17:00:00,1.25,3.558,11
PAR omni-directional,2017-07-25 17:00:00,1.0,4.218,11
PAR omni-directional,2017-07-25 17:00:00,0.75,5.314,11
PAR omni-directional,2017-07-25 17:00:00,0.5,7.312,11
PAR omni-directional,2017-07-25 17:00:00,0.25,7.619,11
PAR omni-directional,2017-07-25 17:00:00,0.0,9.114,11
PAR omni-directional,2017-07-25 17:00:00,1.75,2.161,11
PAR omni-directional,2017-07-25 17:00:00,2.0,1.584,11
PAR omni-directional,2017-07-25 17:00:00,2.5,0.8361,11
PAR omni-directional,2017-07-25 17:00:00,5.7,0.04196,11
