Variable,Date,Depth,Data,QC
Unidentified pico cyanobacteria,2017-04-28 09:20:00,0.2,1.0,4
Unidentified pico cyanobacteria,2018-01-11 18:10:00,0.2,1.0,4
Unidentified pico cyanobacteria,2018-03-22 15:10:00,0.2,1.0,4
Unidentified pico cyanobacteria,2018-05-08 14:20:00,0.2,1.0,4
Unidentified pico cyanobacteria,2018-07-26 14:30:00,0.2,1.0,4
Unidentified pico cyanobacteria,2018-09-26 12:30:00,0.2,1.0,4
Unidentified pico cyanobacteria,2018-11-28 10:45:00,0.2,1.0,4
Unidentified pico cyanobacteria,2019-08-27 14:50:00,0.2,1.0,4
Unidentified pico cyanobacteria,2019-09-26 09:10:00,0.2,1.0,4
Unidentified pico cyanobacteria,2019-10-23 09:00:00,0.2,1.0,4
Unidentified pico cyanobacteria,2020-01-23 12:07:00,0.2,1.0,4
Unidentified pico cyanobacteria,2020-10-20 14:30:00,0.2,1.0,4
