Variable,Date,Depth,Data,QC
Nitrogen - Total as N,22/06/2021 12:40,0.2,0.34,4
Nitrogen - Total as N,22/12/2020 14:15,0.2,0.31,4
Nitrogen - Total as N,29/04/2021 13:55,0.2,0.35,4
Nitrogen - Total as N,24/02/2021 11:10,0.2,0.33,4
Nitrogen - Total as N,20/10/2020 14:30,0.2,0.32,4
Nitrogen - Total as N,13/08/2020 10:00,0.2,0.32,4
Nitrogen - Total as N,10/06/2020 14:45,0.2,0.33,4
Nitrogen - Total as N,13/05/2020 13:40,0.2,0.34,4
Nitrogen - Total as N,17/02/2020 15:45,0.2,0.31,4
Nitrogen - Total as N,23/01/2020 12:07,0.2,0.3,4
Nitrogen - Total as N,16/12/2019 12:55,0.2,0.31,4
Nitrogen - Total as N,19/11/2019 15:10,0.2,0.31,4
Nitrogen - Total as N,26/09/2018 12:30,0.2,0.26,4
Nitrogen - Total as N,23/10/2019 9:00,0.2,0.31,4
Nitrogen - Total as N,26/09/2019 9:10,0.2,0.32,4
Nitrogen - Total as N,27/08/2019 14:50,0.2,0.32,4
Nitrogen - Total as N,23/07/2019 17:00,0.2,0.34,4
Nitrogen - Total as N,20/06/2019 12:00,0.2,0.34,4
Nitrogen - Total as N,16/04/2019 14:04,0.2,0.33,4
Nitrogen - Total as N,12/03/2019 16:20,0.2,0.34,4
Nitrogen - Total as N,28/11/2018 10:45,0.2,0.29,4
Nitrogen - Total as N,13/02/2019 17:25,0.2,0.34,4
Nitrogen - Total as N,22/05/2019 9:30,0.2,0.32,4
Nitrogen - Total as N,9/01/2019 16:35,0.2,0.28,4
Nitrogen - Total as N,26/07/2018 14:30,0.2,0.28,4
Nitrogen - Total as N,8/05/2018 14:20,0.2,0.33,4
Nitrogen - Total as N,22/03/2018 15:10,0.2,0.34,4
Nitrogen - Total as N,11/01/2018 18:10,0.2,0.3,4
Nitrogen - Total as N,23/11/2017 17:05,0.2,0.29,4
Nitrogen - Total as N,18/10/2017 10:15,0.2,0.27,4
Nitrogen - Total as N,11/09/2017 16:40,0.2,0.27,4
Nitrogen - Total as N,27/01/2017 15:15,0.2,0.29,4
Nitrogen - Total as N,25/07/2017 17:00,0.2,0.3,4
Nitrogen - Total as N,21/06/2017 16:30,0.2,0.3,4
Nitrogen - Total as N,28/04/2017 9:20,0.2,0.31,4
Nitrogen - Total as N,14/09/2016 12:40,0.2,0.28,4
Nitrogen - Total as N,24/11/2016 13:00,0.2,0.25,4
Nitrogen - Total as N,22/02/2017 12:40,0.2,0.26,4
Nitrogen - Total as N,21/07/2016 12:20,0.2,0.29,4
Nitrogen - Total as N,26/05/2016 12:30,0.2,0.34,4
Nitrogen - Total as N,31/03/2016 15:40,0.2,0.39,4
Nitrogen - Total as N,28/01/2016 10:35,0.2,0.3,4
Nitrogen - Total as N,11/11/2015 10:30,0.2,0.3,4
Nitrogen - Total as N,10/09/2015 10:32,0.2,0.26,4
Nitrogen - Total as N,15/07/2015 11:35,0.2,0.3,4
Nitrogen - Total as N,15/05/2015 12:20,0.2,0.32,4
