Variable,Date,Depth,Data,QC
Turbidity Filtered,2015-09-10 10:25:00,0.2,2.02,11
Turbidity Filtered,2015-11-11 10:25:00,0.2,2.29,11
Turbidity Filtered,2016-01-28 10:30:00,0.2,1.34,11
Turbidity Filtered,2016-03-31 15:35:00,0.2,1.54,11
Turbidity Filtered,2016-05-26 12:25:00,0.2,1.28,11
