Variable,Date,Depth,Data,QC
Equipment voltage,2015-05-15 12:21:00,0.389,12.2,11
Equipment voltage,2015-07-15 11:26:00,3.456,12.4,11
Equipment voltage,2015-07-15 11:26:00,3.041,12.4,11
Equipment voltage,2015-07-15 11:26:00,0.987,12.4,11
Equipment voltage,2015-07-15 11:26:00,0.285,12.4,11
Equipment voltage,2015-07-15 11:26:00,0.503,12.4,11
Equipment voltage,2015-07-15 11:26:00,2.509,12.3,11
Equipment voltage,2015-07-15 11:26:00,1.525,12.4,11
Equipment voltage,2015-07-15 11:26:00,2.107,12.3,11
Equipment voltage,2015-09-10 10:31:00,0.594,12.4,11
Equipment voltage,2015-11-11 10:26:00,0.391,12.4,11
Equipment voltage,2016-01-28 10:31:00,2.993,12.1,11
Equipment voltage,2016-01-28 10:31:00,2.639,12.1,11
Equipment voltage,2016-01-28 10:31:00,2.044,12.1,11
Equipment voltage,2016-01-28 10:31:00,1.037,12.1,11
Equipment voltage,2016-01-28 10:31:00,0.483,12.1,11
Equipment voltage,2016-01-28 10:31:00,1.549,12.2,11
Equipment voltage,2016-01-28 10:31:00,0.09,12.1,11
Equipment voltage,2016-01-28 10:44:00,0.515,12.4,11
Equipment voltage,2016-03-31 15:49:00,0.19,12.4,11
Equipment voltage,2016-05-26 13:57:00,0.367,12.4,11
Equipment voltage,2016-05-26 14:13:00,3.545,12.2,11
Equipment voltage,2016-05-26 14:13:00,0.524,12.2,11
Equipment voltage,2016-05-26 14:13:00,1.081,12.2,11
Equipment voltage,2016-05-26 14:13:00,0.26,12.2,11
Equipment voltage,2016-05-26 14:13:00,2.149,12.2,11
Equipment voltage,2016-05-26 14:13:00,2.556,12.2,11
Equipment voltage,2016-05-26 14:13:00,3.172,12.2,11
Equipment voltage,2016-05-26 14:13:00,1.472,12.2,11
Equipment voltage,2016-07-21 12:21:00,0.223,12.3,11
Equipment voltage,2016-09-14 12:57:00,0.136,12.3,11
Equipment voltage,2016-11-24 13:01:00,0.332,12.4,11
Equipment voltage,2017-01-27 15:06:00,0.172,12.4,11
Equipment voltage,2017-02-22 12:41:00,0.317,12.4,11
Equipment voltage,2017-04-28 09:21:00,0.222,12.3,11
Equipment voltage,2017-06-21 16:36:00,0.262,12.5,11
Equipment voltage,2017-07-25 17:35:00,0.269,12.2,11
Equipment voltage,2017-09-11 16:41:00,0.304,12.4,11
Equipment voltage,2017-11-23 17:06:00,0.248,12.4,11
Equipment voltage,2018-01-11 18:12:00,0.432,12.3,11
Equipment voltage,2018-03-22 15:10:00,0.237,12.4,11
