Variable,Date,Depth,Data,QC
Chloride as Cl,12/05/2014 13:45,0.2,7.89,4
Chloride as Cl,5/03/2014 12:00,0.2,7.83,4
Chloride as Cl,8/01/2014 15:00,0.2,7.57,4
Chloride as Cl,12/11/2013 14:20,0.2,7.52,11
Chloride as Cl,17/09/2013 14:00,0.2,8.12,11
Chloride as Cl,10/07/2013 14:45,0.2,8.22,11
Chloride as Cl,19/06/2013 13:00,0.2,8.35,11
Chloride as Cl,8/05/2013 11:54,0.2,8.29,11
Chloride as Cl,7/03/2013 11:00,0.2,8.14,11
Chloride as Cl,10/01/2013 12:15,0.2,7.72,11
Chloride as Cl,8/11/2012 11:15,0.2,7.55,11
Chloride as Cl,4/09/2012 12:20,0.2,7.53,11
Chloride as Cl,10/07/2012 13:30,0.2,7.76,11
Chloride as Cl,4/01/2012 11:55,0.2,6.44,11
