Variable,Date,Data
WaterTemp,23/11/2023 23:45:00,16.85434
WaterTemp,24/11/2023 00:00:00,16.87068
WaterTemp,24/11/2023 00:15:00,16.553341
WaterTemp,24/11/2023 00:30:00,16.846939
WaterTemp,24/11/2023 00:45:00,16.87281
WaterTemp,24/11/2023 01:00:00,16.83201
WaterTemp,24/11/2023 01:15:00,16.71793
WaterTemp,24/11/2023 01:30:00,16.649599
WaterTemp,24/11/2023 01:45:00,16.638229
WaterTemp,24/11/2023 02:00:00,16.647449
WaterTemp,24/11/2023 02:15:00,16.626419
WaterTemp,24/11/2023 02:30:00,16.594101
WaterTemp,24/11/2023 02:45:00,16.55662
WaterTemp,24/11/2023 03:00:00,16.503071
WaterTemp,24/11/2023 03:15:00,16.461769
WaterTemp,24/11/2023 03:30:00,16.42911
WaterTemp,24/11/2023 03:45:00,16.41436
WaterTemp,24/11/2023 04:00:00,16.38224
WaterTemp,24/11/2023 04:15:00,16.290701
WaterTemp,24/11/2023 04:30:00,16.25494
WaterTemp,24/11/2023 04:45:00,16.23562
WaterTemp,24/11/2023 05:00:00,16.21419
WaterTemp,24/11/2023 05:15:00,16.203251
WaterTemp,24/11/2023 05:30:00,16.20323
WaterTemp,24/11/2023 05:45:00,16.214319
WaterTemp,24/11/2023 06:00:00,16.212271
WaterTemp,24/11/2023 06:15:00,16.22847
WaterTemp,24/11/2023 06:30:00,16.243891
WaterTemp,24/11/2023 06:45:00,16.24678
WaterTemp,24/11/2023 07:00:00,16.25495
WaterTemp,24/11/2023 07:15:00,16.259411
WaterTemp,24/11/2023 07:30:00,16.26613
WaterTemp,24/11/2023 07:45:00,16.29155
WaterTemp,24/11/2023 08:00:00,16.350109
WaterTemp,24/11/2023 08:15:00,16.425791
WaterTemp,24/11/2023 08:30:00,16.366211
WaterTemp,24/11/2023 08:45:00,16.353001
WaterTemp,24/11/2023 09:00:00,16.356951
WaterTemp,24/11/2023 09:15:00,16.393061
WaterTemp,24/11/2023 09:30:00,16.43051
WaterTemp,24/11/2023 09:45:00,16.490021
WaterTemp,24/11/2023 10:00:00,16.648661
WaterTemp,24/11/2023 10:15:00,16.73349
WaterTemp,24/11/2023 10:30:00,16.91684
WaterTemp,24/11/2023 10:45:00,17.108089
WaterTemp,24/11/2023 11:00:00,17.24803
WaterTemp,24/11/2023 11:15:00,17.19906
WaterTemp,24/11/2023 11:30:00,16.987761
WaterTemp,24/11/2023 11:45:00,16.916809
WaterTemp,24/11/2023 12:00:00,16.9174
WaterTemp,24/11/2023 12:15:00,16.895309
WaterTemp,24/11/2023 12:30:00,16.870939
WaterTemp,24/11/2023 12:45:00,16.891741
WaterTemp,24/11/2023 13:00:00,16.895611
WaterTemp,24/11/2023 13:15:00,16.918921
WaterTemp,24/11/2023 13:30:00,16.924841
WaterTemp,24/11/2023 13:45:00,16.92803
WaterTemp,24/11/2023 14:00:00,16.93989
WaterTemp,24/11/2023 14:15:00,16.95118
WaterTemp,24/11/2023 14:30:00,16.951269
WaterTemp,24/11/2023 14:45:00,16.950821
WaterTemp,24/11/2023 15:00:00,16.92481
WaterTemp,24/11/2023 15:15:00,16.87409
WaterTemp,24/11/2023 15:30:00,16.80892
WaterTemp,24/11/2023 15:45:00,16.780359
WaterTemp,24/11/2023 16:00:00,16.73407
WaterTemp,24/11/2023 16:15:00,16.71995
WaterTemp,24/11/2023 16:30:00,16.740021
WaterTemp,24/11/2023 16:45:00,16.86227
WaterTemp,24/11/2023 17:00:00,16.85895
WaterTemp,24/11/2023 17:15:00,17.138229
WaterTemp,24/11/2023 17:30:00,17.49502
WaterTemp,24/11/2023 17:45:00,17.557461
WaterTemp,24/11/2023 18:00:00,17.56917
WaterTemp,24/11/2023 18:15:00,17.521919
WaterTemp,24/11/2023 18:30:00,17.13583
WaterTemp,24/11/2023 18:45:00,17.24061
WaterTemp,24/11/2023 19:00:00,17.320601
WaterTemp,24/11/2023 19:15:00,17.4081
WaterTemp,24/11/2023 19:30:00,17.35815
WaterTemp,24/11/2023 19:45:00,17.3944
WaterTemp,24/11/2023 20:00:00,17.406191
WaterTemp,24/11/2023 20:15:00,17.38105
WaterTemp,24/11/2023 20:30:00,17.33547
WaterTemp,24/11/2023 21:00:00,17.255541
WaterTemp,24/11/2023 21:15:00,17.24954
WaterTemp,24/11/2023 21:30:00,17.230869
WaterTemp,24/11/2023 21:45:00,17.213671
WaterTemp,24/11/2023 22:00:00,17.19241
WaterTemp,24/11/2023 22:15:00,17.156969
WaterTemp,24/11/2023 22:30:00,17.14831
WaterTemp,24/11/2023 22:45:00,17.138729
WaterTemp,24/11/2023 23:00:00,17.130239
WaterTemp,24/11/2023 23:15:00,17.115049
WaterTemp,24/11/2023 23:30:00,17.117599
WaterTemp,24/11/2023 23:45:00,17.143259
WaterTemp,25/11/2023 00:00:00,17.15596
WaterTemp,25/11/2023 00:15:00,17.131639
WaterTemp,25/11/2023 00:30:00,17.02379
WaterTemp,25/11/2023 00:45:00,17.005819
WaterTemp,25/11/2023 01:00:00,16.96756
WaterTemp,25/11/2023 01:15:00,16.92275
WaterTemp,25/11/2023 01:30:00,16.92556
WaterTemp,25/11/2023 01:45:00,16.900829
WaterTemp,25/11/2023 02:00:00,16.76347
WaterTemp,25/11/2023 02:15:00,16.682779
WaterTemp,25/11/2023 02:30:00,16.494341
WaterTemp,25/11/2023 02:45:00,16.410789
WaterTemp,25/11/2023 03:00:00,16.394279
WaterTemp,25/11/2023 03:15:00,16.39752
WaterTemp,25/11/2023 03:30:00,16.40859
WaterTemp,25/11/2023 03:45:00,16.37188
WaterTemp,25/11/2023 04:00:00,16.32818
WaterTemp,25/11/2023 04:15:00,16.31123
WaterTemp,25/11/2023 04:30:00,16.28331
WaterTemp,25/11/2023 04:45:00,16.261801
WaterTemp,25/11/2023 05:00:00,16.263901
WaterTemp,25/11/2023 05:15:00,16.25695
WaterTemp,25/11/2023 05:30:00,16.203381
WaterTemp,25/11/2023 05:45:00,16.19311
WaterTemp,25/11/2023 06:00:00,16.188259
WaterTemp,25/11/2023 06:15:00,16.17313
WaterTemp,25/11/2023 06:30:00,16.167471
WaterTemp,25/11/2023 06:45:00,16.1696
WaterTemp,25/11/2023 07:00:00,16.178591
WaterTemp,25/11/2023 07:15:00,16.173189
WaterTemp,25/11/2023 07:30:00,16.170641
WaterTemp,25/11/2023 07:45:00,16.16194
WaterTemp,25/11/2023 08:00:00,16.162991
WaterTemp,25/11/2023 08:15:00,16.162279
WaterTemp,25/11/2023 08:30:00,16.16337
WaterTemp,25/11/2023 08:45:00,16.1726
WaterTemp,25/11/2023 09:00:00,16.17552
WaterTemp,25/11/2023 09:15:00,16.173071
WaterTemp,25/11/2023 09:30:00,16.168831
WaterTemp,25/11/2023 09:45:00,16.15904
WaterTemp,25/11/2023 10:00:00,16.156561
WaterTemp,25/11/2023 10:15:00,16.152361
WaterTemp,25/11/2023 10:30:00,16.154751
WaterTemp,25/11/2023 10:45:00,16.153299
WaterTemp,25/11/2023 11:00:00,16.160391
WaterTemp,25/11/2023 11:15:00,16.15111
WaterTemp,25/11/2023 11:30:00,16.15238
WaterTemp,25/11/2023 11:45:00,16.14727
WaterTemp,25/11/2023 12:00:00,16.156981
WaterTemp,25/11/2023 12:15:00,16.160151
WaterTemp,25/11/2023 12:30:00,16.16942
WaterTemp,25/11/2023 12:45:00,16.19611
WaterTemp,25/11/2023 13:00:00,16.20306
WaterTemp,25/11/2023 13:15:00,16.214331
WaterTemp,25/11/2023 13:30:00,16.22872
WaterTemp,25/11/2023 13:45:00,16.2272
WaterTemp,25/11/2023 14:00:00,16.24296
WaterTemp,25/11/2023 14:15:00,16.271481
WaterTemp,25/11/2023 14:30:00,16.29635
WaterTemp,25/11/2023 14:45:00,16.34893
WaterTemp,25/11/2023 15:00:00,16.42555
WaterTemp,25/11/2023 15:15:00,16.43964
WaterTemp,25/11/2023 15:30:00,16.452749
WaterTemp,25/11/2023 15:45:00,16.45756
WaterTemp,25/11/2023 16:00:00,16.45557
WaterTemp,25/11/2023 16:15:00,16.44862
WaterTemp,25/11/2023 16:30:00,16.45138
WaterTemp,25/11/2023 16:45:00,16.449329
WaterTemp,25/11/2023 17:00:00,16.45356
WaterTemp,25/11/2023 17:15:00,16.437031
WaterTemp,25/11/2023 17:30:00,16.415859
WaterTemp,25/11/2023 17:45:00,16.415899
WaterTemp,25/11/2023 18:00:00,16.43679
WaterTemp,25/11/2023 18:15:00,16.45657
WaterTemp,25/11/2023 18:30:00,16.50078
WaterTemp,25/11/2023 18:45:00,16.545811
WaterTemp,25/11/2023 19:00:00,16.589491
WaterTemp,25/11/2023 19:15:00,16.631729
WaterTemp,25/11/2023 19:30:00,16.687679
WaterTemp,25/11/2023 19:45:00,16.739799
WaterTemp,25/11/2023 20:00:00,16.783171
WaterTemp,25/11/2023 20:15:00,16.7908
WaterTemp,25/11/2023 20:30:00,16.851589
WaterTemp,25/11/2023 20:45:00,16.902269
WaterTemp,25/11/2023 21:15:00,16.893209
WaterTemp,25/11/2023 21:30:00,16.868469
WaterTemp,25/11/2023 21:45:00,16.909491
WaterTemp,25/11/2023 22:00:00,16.950081
WaterTemp,25/11/2023 22:15:00,16.930559
WaterTemp,25/11/2023 22:30:00,16.92094
WaterTemp,25/11/2023 22:45:00,16.915859
WaterTemp,25/11/2023 23:00:00,16.927099
WaterTemp,25/11/2023 23:15:00,16.95611
WaterTemp,25/11/2023 23:30:00,16.93471
WaterTemp,25/11/2023 23:45:00,16.983959
WaterTemp,26/11/2023 00:00:00,16.956579
WaterTemp,26/11/2023 00:15:00,17.01099
WaterTemp,26/11/2023 00:30:00,16.974119
WaterTemp,26/11/2023 00:45:00,16.995159
WaterTemp,26/11/2023 01:00:00,17.39403
WaterTemp,26/11/2023 01:15:00,17.027361
WaterTemp,26/11/2023 01:30:00,17.005831
WaterTemp,26/11/2023 01:45:00,17.27496
WaterTemp,26/11/2023 02:00:00,17.272369
WaterTemp,26/11/2023 02:15:00,17.37113
WaterTemp,26/11/2023 02:30:00,17.24873
WaterTemp,26/11/2023 02:45:00,17.23654
WaterTemp,26/11/2023 03:00:00,17.488621
WaterTemp,26/11/2023 03:15:00,17.37438
WaterTemp,26/11/2023 03:30:00,17.33399
WaterTemp,26/11/2023 03:45:00,17.209579
WaterTemp,26/11/2023 04:00:00,17.192129
WaterTemp,26/11/2023 04:15:00,17.183331
WaterTemp,26/11/2023 04:30:00,17.1628
WaterTemp,26/11/2023 04:45:00,17.362869
WaterTemp,26/11/2023 05:00:00,17.299179
WaterTemp,26/11/2023 05:15:00,17.469801
WaterTemp,26/11/2023 05:30:00,17.3465
WaterTemp,26/11/2023 05:45:00,17.47648
WaterTemp,26/11/2023 06:00:00,17.46666
WaterTemp,26/11/2023 06:15:00,17.470831
WaterTemp,26/11/2023 06:30:00,17.469351
WaterTemp,26/11/2023 06:45:00,17.503111
WaterTemp,26/11/2023 07:00:00,17.5539
WaterTemp,26/11/2023 07:15:00,17.518761
WaterTemp,26/11/2023 07:30:00,17.538521
WaterTemp,26/11/2023 07:45:00,17.5326
WaterTemp,26/11/2023 08:00:00,17.530581
WaterTemp,26/11/2023 08:15:00,17.52953
WaterTemp,26/11/2023 08:30:00,17.52927
WaterTemp,26/11/2023 08:45:00,17.53775
WaterTemp,26/11/2023 09:00:00,17.54281
WaterTemp,26/11/2023 09:15:00,17.550011
WaterTemp,26/11/2023 09:30:00,17.543779
WaterTemp,26/11/2023 09:45:00,17.55662
WaterTemp,26/11/2023 10:00:00,17.567169
WaterTemp,26/11/2023 10:15:00,17.576799
WaterTemp,26/11/2023 10:30:00,17.582491
WaterTemp,26/11/2023 10:45:00,17.604031
WaterTemp,26/11/2023 11:00:00,17.607361
WaterTemp,26/11/2023 11:15:00,17.61697
WaterTemp,26/11/2023 11:30:00,17.616911
WaterTemp,26/11/2023 11:45:00,17.628691
WaterTemp,26/11/2023 12:00:00,17.628571
WaterTemp,26/11/2023 12:15:00,17.63493
WaterTemp,26/11/2023 12:30:00,17.63739
WaterTemp,26/11/2023 12:45:00,17.63912
WaterTemp,26/11/2023 13:00:00,17.640989
WaterTemp,26/11/2023 13:15:00,17.642059
WaterTemp,26/11/2023 13:30:00,17.64143
WaterTemp,26/11/2023 13:45:00,17.6457
WaterTemp,26/11/2023 14:00:00,17.651911
WaterTemp,26/11/2023 14:15:00,17.648821
WaterTemp,26/11/2023 14:30:00,17.64926
WaterTemp,26/11/2023 14:45:00,17.662531
WaterTemp,26/11/2023 15:00:00,17.66452
WaterTemp,26/11/2023 15:15:00,17.663509
WaterTemp,26/11/2023 15:30:00,17.66646
WaterTemp,26/11/2023 15:45:00,17.67724
WaterTemp,26/11/2023 16:00:00,17.671829
WaterTemp,26/11/2023 16:15:00,17.67428
WaterTemp,26/11/2023 16:30:00,17.680429
WaterTemp,26/11/2023 16:45:00,17.681789
WaterTemp,26/11/2023 17:00:00,17.612329
WaterTemp,26/11/2023 17:15:00,17.47773
WaterTemp,26/11/2023 17:30:00,17.3701
WaterTemp,26/11/2023 17:45:00,17.356039
WaterTemp,26/11/2023 18:00:00,17.29821
WaterTemp,26/11/2023 18:15:00,17.27877
WaterTemp,26/11/2023 18:30:00,17.19733
WaterTemp,26/11/2023 18:45:00,17.128559
WaterTemp,26/11/2023 19:00:00,17.031019
WaterTemp,26/11/2023 19:15:00,17.001209
WaterTemp,26/11/2023 19:30:00,16.99103
WaterTemp,26/11/2023 19:45:00,16.97859
WaterTemp,26/11/2023 20:00:00,16.958799
WaterTemp,26/11/2023 20:15:00,16.9249
WaterTemp,26/11/2023 20:30:00,16.924669
WaterTemp,26/11/2023 20:45:00,16.91964
WaterTemp,26/11/2023 21:15:00,16.926611
WaterTemp,26/11/2023 21:30:00,16.91473
WaterTemp,26/11/2023 21:45:00,16.914949
WaterTemp,26/11/2023 22:00:00,16.91547
WaterTemp,26/11/2023 22:15:00,16.906509
WaterTemp,26/11/2023 22:30:00,16.915529
WaterTemp,26/11/2023 22:45:00,16.900181
WaterTemp,26/11/2023 23:00:00,16.89945
WaterTemp,26/11/2023 23:15:00,16.8997
WaterTemp,26/11/2023 23:30:00,16.89463
WaterTemp,26/11/2023 23:45:00,16.88938
WaterTemp,27/11/2023 00:00:00,16.88615
WaterTemp,27/11/2023 00:15:00,16.883249
WaterTemp,27/11/2023 00:30:00,16.876011
WaterTemp,27/11/2023 00:45:00,16.87038
WaterTemp,27/11/2023 01:00:00,16.866961
WaterTemp,27/11/2023 01:15:00,16.857269
WaterTemp,27/11/2023 01:30:00,16.85084
WaterTemp,27/11/2023 01:45:00,16.856489
WaterTemp,27/11/2023 02:00:00,16.856991
WaterTemp,27/11/2023 02:15:00,16.851139
WaterTemp,27/11/2023 02:30:00,16.840891
WaterTemp,27/11/2023 02:45:00,16.831751
WaterTemp,27/11/2023 03:00:00,16.820221
WaterTemp,27/11/2023 03:15:00,16.83436
WaterTemp,27/11/2023 03:30:00,16.806931
WaterTemp,27/11/2023 03:45:00,16.78808
WaterTemp,27/11/2023 04:00:00,16.79405
WaterTemp,27/11/2023 04:15:00,16.777719
WaterTemp,27/11/2023 04:30:00,16.754919
WaterTemp,27/11/2023 04:45:00,16.742359
WaterTemp,27/11/2023 05:00:00,16.71172
WaterTemp,27/11/2023 05:15:00,16.682529
WaterTemp,27/11/2023 05:30:00,16.691549
WaterTemp,27/11/2023 05:45:00,16.673901
WaterTemp,27/11/2023 06:00:00,16.660299
WaterTemp,27/11/2023 06:15:00,16.65369
WaterTemp,27/11/2023 06:30:00,16.63138
WaterTemp,27/11/2023 06:45:00,16.63142
WaterTemp,27/11/2023 07:00:00,16.626129
WaterTemp,27/11/2023 07:15:00,16.623699
WaterTemp,27/11/2023 07:30:00,16.617001
WaterTemp,27/11/2023 07:45:00,16.6201
WaterTemp,27/11/2023 08:00:00,16.624969
WaterTemp,27/11/2023 08:15:00,16.630119
WaterTemp,27/11/2023 08:30:00,16.63542
WaterTemp,27/11/2023 08:45:00,16.637831
WaterTemp,27/11/2023 09:00:00,16.638651
WaterTemp,27/11/2023 09:15:00,16.640381
WaterTemp,27/11/2023 09:30:00,16.645281
WaterTemp,27/11/2023 09:45:00,16.64749
WaterTemp,27/11/2023 10:00:00,16.64542
WaterTemp,27/11/2023 10:15:00,16.642941
WaterTemp,27/11/2023 10:30:00,16.64283
WaterTemp,27/11/2023 10:45:00,16.642071
WaterTemp,27/11/2023 11:00:00,16.638
WaterTemp,27/11/2023 11:15:00,16.63517
WaterTemp,27/11/2023 11:30:00,16.62825
WaterTemp,27/11/2023 11:45:00,16.60994
WaterTemp,27/11/2023 12:00:00,16.570829
WaterTemp,27/11/2023 12:15:00,16.533171
WaterTemp,27/11/2023 12:30:00,16.468639
WaterTemp,27/11/2023 12:45:00,16.46064
WaterTemp,27/11/2023 13:00:00,16.42783
WaterTemp,27/11/2023 13:15:00,16.397631
WaterTemp,27/11/2023 13:30:00,16.3883
WaterTemp,27/11/2023 13:45:00,16.36298
WaterTemp,27/11/2023 14:00:00,16.3386
WaterTemp,27/11/2023 14:15:00,16.310261
WaterTemp,27/11/2023 14:30:00,16.28364
WaterTemp,27/11/2023 14:45:00,16.27272
WaterTemp,27/11/2023 15:00:00,16.26973
WaterTemp,27/11/2023 15:15:00,16.26634
WaterTemp,27/11/2023 15:30:00,16.262791
WaterTemp,27/11/2023 15:45:00,16.25736
WaterTemp,27/11/2023 16:00:00,16.254271
WaterTemp,27/11/2023 16:15:00,16.2619
WaterTemp,27/11/2023 16:30:00,16.27198
WaterTemp,27/11/2023 16:45:00,16.27618
WaterTemp,27/11/2023 17:00:00,16.278549
WaterTemp,27/11/2023 17:15:00,16.275829
WaterTemp,27/11/2023 17:30:00,16.27033
WaterTemp,27/11/2023 17:45:00,16.253111
WaterTemp,27/11/2023 18:00:00,16.23768
WaterTemp,27/11/2023 18:15:00,16.23185
WaterTemp,27/11/2023 18:30:00,16.227449
WaterTemp,27/11/2023 18:45:00,16.226801
WaterTemp,27/11/2023 19:00:00,16.228319
WaterTemp,27/11/2023 19:15:00,16.223009
WaterTemp,27/11/2023 19:30:00,16.22015
WaterTemp,27/11/2023 19:45:00,16.224951
WaterTemp,27/11/2023 20:00:00,16.23686
WaterTemp,27/11/2023 20:15:00,16.242029
WaterTemp,27/11/2023 20:30:00,16.250759
WaterTemp,27/11/2023 20:45:00,16.245461
WaterTemp,27/11/2023 21:15:00,16.337151
WaterTemp,27/11/2023 21:30:00,16.470739
WaterTemp,27/11/2023 21:45:00,16.473101
WaterTemp,27/11/2023 22:00:00,16.476879
WaterTemp,27/11/2023 22:15:00,16.484079
WaterTemp,27/11/2023 22:30:00,16.455549
WaterTemp,27/11/2023 22:45:00,16.453951
WaterTemp,27/11/2023 23:00:00,16.448549
WaterTemp,27/11/2023 23:15:00,16.431629
WaterTemp,27/11/2023 23:30:00,16.41688
WaterTemp,27/11/2023 23:45:00,16.400221
WaterTemp,28/11/2023 00:00:00,16.380409
WaterTemp,28/11/2023 00:15:00,16.377331
WaterTemp,28/11/2023 00:30:00,16.37105
WaterTemp,28/11/2023 00:45:00,16.33507
WaterTemp,28/11/2023 01:00:00,16.33217
WaterTemp,28/11/2023 01:15:00,16.319611
WaterTemp,28/11/2023 01:30:00,16.301701
WaterTemp,28/11/2023 01:45:00,16.286539
WaterTemp,28/11/2023 02:00:00,16.278811
WaterTemp,28/11/2023 02:15:00,16.269279
WaterTemp,28/11/2023 02:30:00,16.20224
WaterTemp,28/11/2023 02:45:00,16.185841
WaterTemp,28/11/2023 03:00:00,16.195709
WaterTemp,28/11/2023 03:15:00,16.201941
WaterTemp,28/11/2023 03:30:00,16.168261
WaterTemp,28/11/2023 03:45:00,16.1443
WaterTemp,28/11/2023 04:00:00,16.14081
WaterTemp,28/11/2023 04:15:00,16.12294
WaterTemp,28/11/2023 04:30:00,16.089199
WaterTemp,28/11/2023 04:45:00,16.074579
WaterTemp,28/11/2023 05:00:00,16.057421
WaterTemp,28/11/2023 05:15:00,16.04324
WaterTemp,28/11/2023 05:30:00,16.017269
WaterTemp,28/11/2023 05:45:00,16.013109
WaterTemp,28/11/2023 06:00:00,16.004271
WaterTemp,28/11/2023 06:15:00,15.98501
WaterTemp,28/11/2023 06:30:00,15.97779
WaterTemp,28/11/2023 06:45:00,15.98419
WaterTemp,28/11/2023 07:00:00,15.98068
WaterTemp,28/11/2023 07:15:00,15.9768
WaterTemp,28/11/2023 07:30:00,15.96362
WaterTemp,28/11/2023 07:45:00,15.96199
WaterTemp,28/11/2023 08:00:00,15.94941
WaterTemp,28/11/2023 08:15:00,15.93524
WaterTemp,28/11/2023 08:30:00,15.92473
WaterTemp,28/11/2023 08:45:00,15.90507
WaterTemp,28/11/2023 09:00:00,15.88691
WaterTemp,28/11/2023 09:15:00,15.88567
WaterTemp,28/11/2023 09:30:00,15.88387
WaterTemp,28/11/2023 09:45:00,15.88142
WaterTemp,28/11/2023 10:00:00,15.88253
WaterTemp,28/11/2023 10:15:00,15.88283
WaterTemp,28/11/2023 10:30:00,15.88556
WaterTemp,28/11/2023 10:45:00,15.88972
WaterTemp,28/11/2023 11:00:00,15.88782
WaterTemp,28/11/2023 11:15:00,15.89161
WaterTemp,28/11/2023 11:30:00,15.89177
WaterTemp,28/11/2023 11:45:00,15.89722
WaterTemp,28/11/2023 12:00:00,15.88419
WaterTemp,28/11/2023 12:15:00,15.88928
WaterTemp,28/11/2023 12:30:00,15.89083
WaterTemp,28/11/2023 12:45:00,15.89138
WaterTemp,28/11/2023 13:00:00,15.89411
WaterTemp,28/11/2023 13:15:00,15.8993
WaterTemp,28/11/2023 13:30:00,15.90671
WaterTemp,28/11/2023 13:45:00,15.90954
WaterTemp,28/11/2023 14:00:00,15.9153
WaterTemp,28/11/2023 14:15:00,15.94937
WaterTemp,28/11/2023 14:30:00,15.96466
WaterTemp,28/11/2023 14:45:00,15.97546
WaterTemp,28/11/2023 15:00:00,15.87979
WaterTemp,28/11/2023 15:15:00,15.86927
WaterTemp,28/11/2023 15:30:00,15.872
WaterTemp,28/11/2023 15:45:00,15.89947
WaterTemp,28/11/2023 16:00:00,15.98111
WaterTemp,28/11/2023 16:15:00,16.17099
WaterTemp,28/11/2023 16:30:00,16.077141
WaterTemp,28/11/2023 16:45:00,16.14506
WaterTemp,28/11/2023 17:00:00,16.17454
WaterTemp,28/11/2023 17:15:00,16.171061
WaterTemp,28/11/2023 17:30:00,16.19067
WaterTemp,28/11/2023 17:45:00,16.182671
WaterTemp,28/11/2023 18:00:00,16.20051
WaterTemp,28/11/2023 18:15:00,16.214861
WaterTemp,28/11/2023 18:30:00,16.227461
WaterTemp,28/11/2023 18:45:00,16.238041
WaterTemp,28/11/2023 19:00:00,16.203489
WaterTemp,28/11/2023 19:15:00,16.19928
WaterTemp,28/11/2023 19:30:00,16.19611
WaterTemp,28/11/2023 19:45:00,16.19235
WaterTemp,28/11/2023 20:00:00,16.18162
WaterTemp,28/11/2023 20:15:00,16.183969
WaterTemp,28/11/2023 20:30:00,16.165911
WaterTemp,28/11/2023 20:45:00,16.16593
WaterTemp,28/11/2023 21:00:00,16.170111
WaterTemp,28/11/2023 21:30:00,16.152411
WaterTemp,28/11/2023 21:45:00,16.15027
WaterTemp,28/11/2023 22:00:00,16.133421
WaterTemp,28/11/2023 22:15:00,16.10005
WaterTemp,28/11/2023 22:30:00,16.097361
WaterTemp,28/11/2023 22:45:00,16.117371
WaterTemp,28/11/2023 23:00:00,16.124029
WaterTemp,28/11/2023 23:15:00,16.150631
WaterTemp,28/11/2023 23:30:00,16.156031
WaterTemp,28/11/2023 23:45:00,16.159731
WaterTemp,29/11/2023 00:00:00,16.175091
WaterTemp,29/11/2023 00:15:00,16.169661
WaterTemp,29/11/2023 00:30:00,16.167101
WaterTemp,29/11/2023 00:45:00,16.15801
WaterTemp,29/11/2023 01:00:00,16.14439
WaterTemp,29/11/2023 01:15:00,16.12779
WaterTemp,29/11/2023 01:30:00,16.128839
WaterTemp,29/11/2023 01:45:00,16.11952
WaterTemp,29/11/2023 02:00:00,16.11134
WaterTemp,29/11/2023 02:15:00,16.101379
WaterTemp,29/11/2023 02:30:00,16.09141
WaterTemp,29/11/2023 02:45:00,16.08633
WaterTemp,29/11/2023 03:00:00,16.07127
WaterTemp,29/11/2023 03:15:00,16.066509
WaterTemp,29/11/2023 03:30:00,16.062401
WaterTemp,29/11/2023 03:45:00,16.059959
WaterTemp,29/11/2023 04:00:00,16.042351
WaterTemp,29/11/2023 04:15:00,16.024019
WaterTemp,29/11/2023 04:30:00,16.018681
WaterTemp,29/11/2023 04:45:00,15.99271
WaterTemp,29/11/2023 05:00:00,15.98645
WaterTemp,29/11/2023 05:15:00,15.94745
WaterTemp,29/11/2023 05:30:00,15.9321
WaterTemp,29/11/2023 05:45:00,15.9128
WaterTemp,29/11/2023 06:00:00,15.90012
WaterTemp,29/11/2023 06:15:00,15.86889
WaterTemp,29/11/2023 06:30:00,15.84121
WaterTemp,29/11/2023 06:45:00,15.83308
WaterTemp,29/11/2023 07:00:00,15.83731
WaterTemp,29/11/2023 07:15:00,15.83506
WaterTemp,29/11/2023 07:30:00,15.83593
WaterTemp,29/11/2023 07:45:00,15.83136
WaterTemp,29/11/2023 08:00:00,15.81246
