Variable,Date,Depth,Data,QC
Redox US Stnd Oxid,2011-07-21 13:30:00,0.2,184.0,
Redox US Stnd Oxid,2011-09-07 13:55:00,0.2,141.0,
Redox US Stnd Oxid,2011-11-29 13:15:00,0.2,158.0,
Redox US Stnd Oxid,2012-01-16 12:26:00,0.2,174.0,
Redox US Stnd Oxid,2012-03-21 15:25:00,0.2,167.0,
Redox US Stnd Oxid,2012-05-09 16:10:00,0.2,116.0,
Redox US Stnd Oxid,2012-07-10 13:30:00,0.2,172.8,11
Redox US Stnd Oxid,2012-09-04 12:20:00,0.2,227.7,11
Redox US Stnd Oxid,2012-11-08 11:05:00,0.2,188.2,11
Redox US Stnd Oxid,2013-01-10 12:10:00,0.2,131.0,11
Redox US Stnd Oxid,2013-03-07 11:00:00,0.2,176.6,11
Redox US Stnd Oxid,2013-05-08 11:54:00,0.2,172.8,11
Redox US Stnd Oxid,2013-06-19 11:01:00,0.2,155.6,11
Redox US Stnd Oxid,2013-07-10 14:00:00,0.2,145.0,11
Redox US Stnd Oxid,2013-09-17 12:00:00,0.2,157.1,11
Redox US Stnd Oxid,2013-11-12 14:20:00,0.2,156.7,11
Redox US Stnd Oxid,2014-01-08 14:00:00,0.2,140.0,11
Redox US Stnd Oxid,2014-03-05 09:50:00,0.2,92.4,11
Redox US Stnd Oxid,2014-05-12 13:39:00,0.2,107.1,11
Redox US Stnd Oxid,2014-07-23 09:48:00,0.194,74.7,11
Redox US Stnd Oxid,2014-09-18 09:52:00,0.19,110.9,11
Redox US Stnd Oxid,2014-11-21 10:32:00,0.324,207.2,11
Redox US Stnd Oxid,2015-01-28 11:06:00,0.296,169.2,11
Redox US Stnd Oxid,2015-02-23 12:04:00,0.163,95.4,11
Redox US Stnd Oxid,2015-03-30 09:19:00,0.209,88.2,11
Redox US Stnd Oxid,2015-04-28 13:25:00,0.299,92.2,11
Redox US Stnd Oxid,2015-05-14 09:45:00,0.367,87.5,11
Redox US Stnd Oxid,2015-05-14 09:45:00,0.2,165.0,11
Redox US Stnd Oxid,2015-05-27 13:25:00,0.2,162.0,11
Redox US Stnd Oxid,2015-05-27 13:27:00,0.217,117.5,11
Redox US Stnd Oxid,2015-06-11 13:30:00,0.2,201.0,11
Redox US Stnd Oxid,2015-06-11 13:30:00,0.345,58.4,11
Redox US Stnd Oxid,2015-07-22 10:20:00,0.2,190.0,11
Redox US Stnd Oxid,2015-07-22 10:21:00,0.245,141.6,11
Redox US Stnd Oxid,2015-08-13 13:25:00,0.2,207.0,11
Redox US Stnd Oxid,2015-08-13 13:26:00,0.267,101.8,11
Redox US Stnd Oxid,2015-09-15 10:20:00,0.2,255.0,11
Redox US Stnd Oxid,2015-09-15 10:21:00,0.212,100.4,11
Redox US Stnd Oxid,2015-10-14 11:40:00,0.286,54.5,11
Redox US Stnd Oxid,2015-10-14 11:40:00,0.2,284.0,11
Redox US Stnd Oxid,2015-11-24 11:00:00,0.2,153.0,11
Redox US Stnd Oxid,2015-11-24 11:02:00,0.486,54.5,11
Redox US Stnd Oxid,2015-12-16 11:40:00,0.2,183.0,11
Redox US Stnd Oxid,2015-12-16 11:41:00,0.344,96.8,11
Redox US Stnd Oxid,2016-01-20 11:35:00,0.2,233.0,11
Redox US Stnd Oxid,2016-01-20 11:36:00,0.586,54.5,11
Redox US Stnd Oxid,2016-02-18 11:50:00,0.2,199.0,11
Redox US Stnd Oxid,2016-02-18 11:51:00,0.193,48.6,11
Redox US Stnd Oxid,2016-03-23 11:50:00,0.2,183.0,11
Redox US Stnd Oxid,2016-03-23 12:53:00,0.251,52.6,11
Redox US Stnd Oxid,2016-04-29 10:35:00,0.2,231.0,11
Redox US Stnd Oxid,2016-04-29 10:40:00,0.293,69.1,11
Redox US Stnd Oxid,2016-05-26 12:30:00,0.2,251.0,11
Redox US Stnd Oxid,2016-05-26 12:33:00,0.25,35.3,11
Redox US Stnd Oxid,2016-06-22 09:15:00,0.2,267.0,11
Redox US Stnd Oxid,2016-06-22 09:19:00,0.193,38.3,11
Redox US Stnd Oxid,2016-07-21 10:11:00,0.232,0.0,11
Redox US Stnd Oxid,2016-08-25 09:39:00,0.225,98.5,11
Redox US Stnd Oxid,2016-09-14 10:22:00,0.138,76.2,11
Redox US Stnd Oxid,2016-10-18 15:31:00,0.421,48.4,11
Redox US Stnd Oxid,2016-11-25 09:01:00,0.234,76.4,11
Redox US Stnd Oxid,2016-12-21 09:36:00,0.287,75.6,11
Redox US Stnd Oxid,2017-01-27 12:46:00,0.271,77.9,11
Redox US Stnd Oxid,2017-02-22 14:31:00,0.269,90.3,11
Redox US Stnd Oxid,2017-03-29 12:36:00,0.268,20.8,11
Redox US Stnd Oxid,2017-04-27 16:56:00,0.051,48.0,11
Redox US Stnd Oxid,2017-05-24 09:26:00,0.181,102.3,11
Redox US Stnd Oxid,2017-06-21 14:10:00,0.267,117.0,11
Redox US Stnd Oxid,2017-07-25 14:46:00,0.14,112.1,11
Redox US Stnd Oxid,2017-09-11 14:41:00,0.206,599.4,11
Redox US Stnd Oxid,2017-11-23 14:46:00,0.308,-41.8,11
Redox US Stnd Oxid,2018-01-11 15:57:00,0.267,-211.3,11
Redox US Stnd Oxid,2018-02-22 12:40:00,0.099,-238.1,11
