Variable,Date,Depth,Data,QC
Equipment voltage,22/02/2018 12:40,0.099,12.3,11
Equipment voltage,11/01/2018 15:57,0.267,12.3,11
Equipment voltage,23/11/2017 14:46,0.308,12.3,11
Equipment voltage,11/09/2017 14:41,0.206,12.3,11
Equipment voltage,25/07/2017 14:46,0.14,12.3,11
Equipment voltage,21/06/2017 14:10,0.267,12.3,11
Equipment voltage,24/05/2017 9:26,0.181,12.5,11
Equipment voltage,27/04/2017 16:56,0.051,12.3,11
Equipment voltage,29/03/2017 12:36,0.268,12.6,11
Equipment voltage,22/02/2017 14:31,0.269,12.4,11
Equipment voltage,27/01/2017 12:46,0.271,12.4,11
Equipment voltage,21/12/2016 9:36,0.287,12.4,11
Equipment voltage,25/11/2016 9:01,0.234,12.4,11
Equipment voltage,18/10/2016 15:31,0.421,12.4,11
Equipment voltage,14/09/2016 10:22,0.138,12.4,11
Equipment voltage,25/08/2016 9:39,0.225,12.4,11
Equipment voltage,21/07/2016 10:11,0.232,12.3,11
Equipment voltage,22/06/2016 9:19,0.193,12.4,11
Equipment voltage,26/05/2016 12:33,0.25,12.4,11
Equipment voltage,29/04/2016 10:40,0.293,12.3,11
Equipment voltage,23/03/2016 12:53,0.251,12.4,11
Equipment voltage,18/02/2016 11:51,0.193,12.5,11
Equipment voltage,20/01/2016 11:36,0.586,12.4,11
Equipment voltage,16/12/2015 11:41,0.344,12.5,11
Equipment voltage,24/11/2015 11:02,0.486,12.4,11
Equipment voltage,14/10/2015 11:40,0.286,12.4,11
Equipment voltage,15/09/2015 10:21,0.212,11.5,11
Equipment voltage,13/08/2015 13:26,0.267,12.4,11
Equipment voltage,22/07/2015 10:21,0.245,12.3,11
Equipment voltage,14/05/2015 9:45,0.367,12.3,11
Equipment voltage,27/05/2015 13:27,0.217,12.4,11
Equipment voltage,11/06/2015 13:30,0.345,12.4,11
Equipment voltage,28/04/2015 13:25,0.299,12.3,11
Equipment voltage,30/03/2015 9:19,0.209,12.2,11
Equipment voltage,23/02/2015 12:04,0.163,12.2,11
Equipment voltage,28/01/2015 11:06,0.296,12.2,11
Equipment voltage,23/07/2014 9:48,0.194,12.2,11
Equipment voltage,21/11/2014 10:32,0.324,12.2,11
Equipment voltage,18/09/2014 9:52,0.19,12.3,11
