Variable,Date,Depth,Data,QC
Dissolved Solids - Total (TDS),2007-05-01 00:00:00,,69.0,21
Dissolved Solids - Total (TDS),2007-05-15 00:00:00,0.2,65.0,21
Dissolved Solids - Total (TDS),2007-05-30 00:00:00,0.2,65.0,21
Dissolved Solids - Total (TDS),2007-06-12 00:00:00,0.2,59.0,21
Dissolved Solids - Total (TDS),2007-06-26 00:00:00,0.2,64.0,21
Dissolved Solids - Total (TDS),2007-07-12 13:00:00,0.2,63.0,11
Dissolved Solids - Total (TDS),2007-07-26 10:50:00,0.2,64.0,11
Dissolved Solids - Total (TDS),2007-07-26 10:50:00,0.2,64.0,11
Dissolved Solids - Total (TDS),2007-09-20 11:55:00,0.2,61.0,11
Dissolved Solids - Total (TDS),2007-11-15 12:50:00,0.2,61.0,11
Dissolved Solids - Total (TDS),2007-12-13 14:30:00,0.2,68.0,11
Dissolved Solids - Total (TDS),2008-01-14 12:30:00,0.2,69.0,11
Dissolved Solids - Total (TDS),2008-02-15 13:30:00,0.2,63.0,11
Dissolved Solids - Total (TDS),2008-03-13 13:30:00,0.2,64.0,11
Dissolved Solids - Total (TDS),2008-04-16 14:00:00,0.2,63.0,11
Dissolved Solids - Total (TDS),2008-05-15 11:25:00,0.2,62.0,11
Dissolved Solids - Total (TDS),2008-06-17 14:50:00,0.2,61.0,11
Dissolved Solids - Total (TDS),2008-07-17 13:45:00,0.2,59.0,11
Dissolved Solids - Total (TDS),2008-08-19 12:45:00,0.2,57.0,11
Dissolved Solids - Total (TDS),2008-09-16 12:40:00,0.2,56.0,11
Dissolved Solids - Total (TDS),2008-10-14 13:30:00,0.2,55.0,11
Dissolved Solids - Total (TDS),2008-11-11 11:00:00,0.2,56.0,11
Dissolved Solids - Total (TDS),2008-12-15 11:25:00,0.2,57.0,11
Dissolved Solids - Total (TDS),2009-01-19 13:10:00,,65.0,11
Dissolved Solids - Total (TDS),2009-02-11 11:40:00,,62.0,11
Dissolved Solids - Total (TDS),2009-03-16 11:50:00,,62.0,11
Dissolved Solids - Total (TDS),2009-04-09 12:15:00,,63.0,11
Dissolved Solids - Total (TDS),2009-05-14 12:35:00,,63.0,11
Dissolved Solids - Total (TDS),2009-06-15 11:50:00,,60.0,11
Dissolved Solids - Total (TDS),2009-07-15 12:45:00,,63.0,11
Dissolved Solids - Total (TDS),2009-08-13 16:00:00,,56.0,11
Dissolved Solids - Total (TDS),2010-12-15 12:20:00,0.2,2.52,11
