Variable,Date,Depth,Data,QC
Dissolved Oxygen (DO %),27/02/2024 15:45,0.2,113.5,11
Dissolved Oxygen (DO %),21/02/2024 13:40,0.2,102.8,11
Dissolved Oxygen (DO %),16/02/2024 10:10,0.2,119.7,11
Dissolved Oxygen (DO %),8/02/2024 15:00,0.2,122.8,11
Dissolved Oxygen (DO %),7/12/2023 10:40,0.2,94.1,11
Dissolved Oxygen (DO %),25/01/2024 11:15,0.2,109.3,11
Dissolved Oxygen (DO %),18/01/2024 15:25,0.2,106.2,11
Dissolved Oxygen (DO %),8/01/2024 14:50,0.2,109.3,11
Dissolved Oxygen (DO %),5/01/2024 12:10,0.2,128.0,11
Dissolved Oxygen (DO %),18/12/2023 12:25,0.2,98.1,11
Dissolved Oxygen (DO %),14/12/2023 12:15,0.2,95.7,11
Dissolved Oxygen (DO %),7/12/2023 10:55,0.2,94.1,11
Dissolved Oxygen (DO %),22/11/2023 15:05,0.2,112.4,11
Dissolved Oxygen (DO %),29/11/2023 10:55,0.2,86.9,11
Dissolved Oxygen (DO %),17/11/2023 15:00,0.2,104.2,11
Dissolved Oxygen (DO %),10/11/2023 16:50,0.2,107.5,11
Dissolved Oxygen (DO %),2/11/2023 16:15,0.2,105.9,11
Dissolved Oxygen (DO %),23/10/2023 15:30,0.2,96.1,11
Dissolved Oxygen (DO %),17/10/2023 15:55,0.2,101.8,11
Dissolved Oxygen (DO %),10/10/2023 15:25,0.2,111.8,11
Dissolved Oxygen (DO %),4/10/2023 15:40,0.2,99.3,11
Dissolved Oxygen (DO %),28/09/2023 12:25,0.2,102.4,11
Dissolved Oxygen (DO %),20/09/2023 11:10,0.2,96.8,11
Dissolved Oxygen (DO %),13/09/2023 15:30,0.2,100.2,11
Dissolved Oxygen (DO %),6/09/2023 13:00,0.2,96.9,11
Dissolved Oxygen (DO %),30/08/2023 13:40,0.2,94.2,11
Dissolved Oxygen (DO %),23/08/2023 12:00,0.2,90.8,11
Dissolved Oxygen (DO %),15/08/2023 12:00,0.2,91.7,11
Dissolved Oxygen (DO %),10/08/2023 13:00,0.2,89.9,11
Dissolved Oxygen (DO %),2/08/2023 12:00,0.2,90.5,11
Dissolved Oxygen (DO %),19/07/2023 11:10,0.2,90.5,11
Dissolved Oxygen (DO %),6/07/2023 10:45,0.2,90.4,11
Dissolved Oxygen (DO %),22/06/2023 13:25,0.2,93.5,11
Dissolved Oxygen (DO %),7/06/2023 12:55,0.2,97.0,11
Dissolved Oxygen (DO %),24/05/2023 15:24,0.2,98.4,11
Dissolved Oxygen (DO %),12/05/2023 12:14,0.2,98.1,11
Dissolved Oxygen (DO %),28/04/2023 11:29,0.2,101.8,11
Dissolved Oxygen (DO %),20/04/2023 13:24,0.2,101.7,11
Dissolved Oxygen (DO %),14/04/2023 11:14,0.2,102.8,11
Dissolved Oxygen (DO %),5/04/2023 12:24,0.2,109.8,11
Dissolved Oxygen (DO %),31/03/2023 11:14,0.2,97.6,11
Dissolved Oxygen (DO %),30/08/2022 12:39,0.2,101.0,11
Dissolved Oxygen (DO %),27/05/2022 13:10,0.2,99.3,11
Dissolved Oxygen (DO %),29/04/2022 11:55,0.2,101.7,11
Dissolved Oxygen (DO %),22/06/2021 14:19,0.2,98.7,11
Dissolved Oxygen (DO %),21/05/2021 14:50,0.2,98.7,11
Dissolved Oxygen (DO %),10/06/2020 12:25,0.2,97.3,11
Dissolved Oxygen (DO %),13/05/2020 11:28,0.2,96.8,11
Dissolved Oxygen (DO %),17/02/2020 12:20,0.2,101.7,11
Dissolved Oxygen (DO %),23/01/2020 13:45,0.2,94.4,11
Dissolved Oxygen (DO %),16/12/2019 11:05,0.2,99.6,11
Dissolved Oxygen (DO %),19/11/2019 12:05,0.2,102.0,11
Dissolved Oxygen (DO %),22/10/2019 11:20,0.2,104.8,11
Dissolved Oxygen (DO %),26/09/2019 10:50,0.2,99.3,11
Dissolved Oxygen (DO %),27/08/2019 16:50,0.2,101.0,11
Dissolved Oxygen (DO %),23/07/2019 14:25,0.2,101.0,11
Dissolved Oxygen (DO %),19/06/2019 16:10,0.2,99.1,11
Dissolved Oxygen (DO %),21/05/2019 17:02,0.2,102.7,11
Dissolved Oxygen (DO %),16/04/2019 17:35,0.2,107.8,11
Dissolved Oxygen (DO %),13/03/2019 14:59,0.2,98.9,11
Dissolved Oxygen (DO %),13/02/2019 15:15,0.2,99.4,11
Dissolved Oxygen (DO %),9/01/2019 13:30,0.2,96.4,11
Dissolved Oxygen (DO %),28/11/2018 9:15,0.2,101.3,11
Dissolved Oxygen (DO %),13/09/2018 14:10,0.2,99.8,11
Dissolved Oxygen (DO %),19/07/2018 10:55,0.2,99.1,11
Dissolved Oxygen (DO %),6/06/2018 11:40,0.2,97.2,11
Dissolved Oxygen (DO %),8/05/2018 16:20,0.2,99.9,11
Dissolved Oxygen (DO %),18/04/2018 12:40,0.2,96.0,11
