Variable,Date,Depth,Data,QC
Phosphorous - Reactive - Filtered,16/02/2024 10:20,0.2,0.006,4
Phosphorous - Reactive - Filtered,25/01/2024 11:20,0.2,0.006,4
Phosphorous - Reactive - Filtered,8/02/2024 15:05,0.2,0.007,4
Phosphorous - Reactive - Filtered,18/01/2024 15:30,0.2,0.006,4
Phosphorous - Reactive - Filtered,8/01/2024 14:55,0.2,0.005,4
Phosphorous - Reactive - Filtered,5/01/2024 12:10,0.2,0.005,4
Phosphorous - Reactive - Filtered,18/12/2023 12:30,0.2,0.004,4
Phosphorous - Reactive - Filtered,14/12/2023 12:20,0.2,0.004,4
Phosphorous - Reactive - Filtered,7/12/2023 10:55,0.2,0.007,4
Phosphorous - Reactive - Filtered,29/11/2023 11:00,0.2,0.006,4
Phosphorous - Reactive - Filtered,22/11/2023 15:10,0.2,0.009,4
Phosphorous - Reactive - Filtered,10/11/2023 16:55,0.2,0.006,4
Phosphorous - Reactive - Filtered,2/11/2023 16:20,0.2,0.004,4
Phosphorous - Reactive - Filtered,10/10/2023 15:30,0.2,0.007,4
Phosphorous - Reactive - Filtered,17/10/2023 16:00,0.2,0.006,4
Phosphorous - Reactive - Filtered,4/10/2023 15:45,0.2,0.007,4
Phosphorous - Reactive - Filtered,28/09/2023 12:30,0.2,0.003,4
Phosphorous - Reactive - Filtered,20/09/2023 11:15,0.2,0.005,4
Phosphorous - Reactive - Filtered,13/09/2023 15:35,0.2,0.004,4
Phosphorous - Reactive - Filtered,30/08/2023 13:40,0.2,0.004,4
Phosphorous - Reactive - Filtered,23/08/2023 12:00,0.2,0.005,4
Phosphorous - Reactive - Filtered,6/09/2023 13:05,0.2,0.005,4
Phosphorous - Reactive - Filtered,15/08/2023 16:00,0.2,0.007,4
Phosphorous - Reactive - Filtered,10/08/2023 13:05,0.2,0.006,4
Phosphorous - Reactive - Filtered,2/08/2023 12:20,0.2,0.006,4
Phosphorous - Reactive - Filtered,6/07/2023 10:50,0.2,0.005,4
Phosphorous - Reactive - Filtered,19/07/2023 11:17,0.2,0.007,4
Phosphorous - Reactive - Filtered,20/04/2023 13:25,0.2,0.007,4
Phosphorous - Reactive - Filtered,7/06/2023 13:00,0.2,0.006,4
Phosphorous - Reactive - Filtered,24/05/2023 15:25,0.2,0.005,4
Phosphorous - Reactive - Filtered,28/04/2023 11:30,0.2,0.009,4
Phosphorous - Reactive - Filtered,5/04/2023 12:25,0.2,0.01,4
Phosphorous - Reactive - Filtered,22/06/2023 13:30,0.2,0.006,4
Phosphorous - Reactive - Filtered,12/05/2023 12:15,0.2,0.006,4
Phosphorous - Reactive - Filtered,14/04/2023 11:20,0.2,0.008,4
Phosphorous - Reactive - Filtered,31/03/2023 11:15,0.2,0.009,4
Phosphorous - Reactive - Filtered,20/03/2023 12:15,0.2,0.007,4
Phosphorous - Reactive - Filtered,30/08/2022 12:40,0.2,0.003,4
Phosphorous - Reactive - Filtered,27/05/2022 13:15,0.2,0.008,4
Phosphorous - Reactive - Filtered,29/04/2022 12:00,0.2,0.006,4
Phosphorous - Reactive - Filtered,22/06/2021 14:20,0.2,0.005,4
Phosphorous - Reactive - Filtered,21/05/2021 15:00,0.2,0.004,4
Phosphorous - Reactive - Filtered,10/06/2020 12:30,0.2,0.003,4
Phosphorous - Reactive - Filtered,13/05/2020 11:30,0.2,0.006,4
Phosphorous - Reactive - Filtered,17/02/2020 12:25,0.2,0.004,4
Phosphorous - Reactive - Filtered,23/01/2020 13:46,0.2,0.006,4
Phosphorous - Reactive - Filtered,16/12/2019 11:10,0.2,0.005,4
Phosphorous - Reactive - Filtered,19/11/2019 12:10,0.2,0.006,4
Phosphorous - Reactive - Filtered,22/10/2019 12:25,0.2,0.007,4
Phosphorous - Reactive - Filtered,26/09/2019 10:55,0.2,0.006,4
Phosphorous - Reactive - Filtered,27/08/2019 16:55,0.2,0.004,4
Phosphorous - Reactive - Filtered,23/07/2019 14:30,0.2,0.005,4
Phosphorous - Reactive - Filtered,13/09/2018 14:15,0.2,0.003,4
Phosphorous - Reactive - Filtered,19/06/2019 16:15,0.2,0.005,4
