Variable,Date,Depth,Data,QC
DO%25,2023-11-23 11:22:50,0,89.001007,N
DO%25,2023-11-23 11:30:00,0,89.285553,N
DO%25,2023-11-23 11:45:00,0,89.27124,N
DO%25,2023-11-23 11:50:35,0,88.985626,N
DO%25,2023-11-23 12:00:00,0,89.158653,N
DO%25,2023-11-23 12:15:00,0,90.330139,N
DO%25,2023-11-23 12:30:00,0,88.652367,N
DO%25,2023-11-23 12:45:00,0,89.826302,N
DO%25,2023-11-23 13:00:00,0,88.732559,N
DO%25,2023-11-23 13:15:00,0,88.717361,N
DO%25,2023-11-23 13:30:00,0,88.356262,N
DO%25,2023-11-23 13:45:00,0,88.42054,N
DO%25,2023-11-23 14:00:00,0,88.219238,N
DO%25,2023-11-23 14:15:00,0,88.064972,N
DO%25,2023-11-23 14:30:00,0,87.260452,N
DO%25,2023-11-23 14:45:00,0,86.702332,N
DO%25,2023-11-23 15:00:00,0,85.99366,N
DO%25,2023-11-23 15:15:00,0,85.498863,N
DO%25,2023-11-23 15:30:00,0,85.439194,N
DO%25,2023-11-23 15:45:00,0,86.654701,N
DO%25,2023-11-23 16:00:00,0,86.165298,N
DO%25,2023-11-23 16:15:00,0,86.135048,N
DO%25,2023-11-23 16:30:00,0,86.484421,N
DO%25,2023-11-23 16:45:00,0,85.712723,N
DO%25,2023-11-23 17:00:00,0,87.067871,N
DO%25,2023-11-23 17:15:00,0,83.812943,N
DO%25,2023-11-23 17:30:00,0,83.583351,N
DO%25,2023-11-23 17:45:00,0,83.714531,N
DO%25,2023-11-23 18:00:00,0,84.962997,N
DO%25,2023-11-23 18:15:00,0,85.196243,N
DO%25,2023-11-23 18:30:00,0,83.637299,N
DO%25,2023-11-23 18:45:00,0,82.043793,N
DO%25,2023-11-23 19:00:00,0,82.315323,N
DO%25,2023-11-23 19:15:00,0,82.427567,N
DO%25,2023-11-23 19:30:00,0,84.030724,N
DO%25,2023-11-23 19:45:00,0,83.824173,N
DO%25,2023-11-23 20:00:00,0,83.43531,N
DO%25,2023-11-23 20:15:00,0,83.683449,N
DO%25,2023-11-23 20:30:00,0,87.352142,N
DO%25,2023-11-23 21:00:00,0,81.988747,N
DO%25,2023-11-23 21:15:00,0,81.758087,N
DO%25,2023-11-23 21:30:00,0,81.165268,N
DO%25,2023-11-23 21:45:00,0,81.738617,N
DO%25,2023-11-23 22:00:00,0,83.857903,N
DO%25,2023-11-23 22:15:00,0,82.97953,N
DO%25,2023-11-23 22:30:00,0,82.10009,N
DO%25,2023-11-23 22:45:00,0,81.862213,N
DO%25,2023-11-23 23:00:00,0,81.285713,N
DO%25,2023-11-23 23:15:00,0,93.738327,N
DO%25,2023-11-23 23:30:00,0,92.83712,N
DO%25,2023-11-23 23:45:00,0,92.095421,N
DO%25,2023-11-24 00:00:00,0,96.026016,N
DO%25,2023-11-24 00:15:00,0,87.537743,N
DO%25,2023-11-24 00:30:00,0,98.76017,N
DO%25,2023-11-24 00:45:00,0,98.10305,N
DO%25,2023-11-24 01:00:00,0,96.642929,N
DO%25,2023-11-24 01:15:00,0,91.649178,N
DO%25,2023-11-24 01:30:00,0,95.087822,N
DO%25,2023-11-24 01:45:00,0,95.810204,N
DO%25,2023-11-24 02:00:00,0,95.915718,N
DO%25,2023-11-24 02:15:00,0,94.089241,N
DO%25,2023-11-24 02:30:00,0,94.709442,N
DO%25,2023-11-24 02:45:00,0,95.106171,N
DO%25,2023-11-24 03:00:00,0,95.508537,N
DO%25,2023-11-24 03:15:00,0,95.433678,N
DO%25,2023-11-24 03:30:00,0,95.105362,N
DO%25,2023-11-24 03:45:00,0,94.78463,N
DO%25,2023-11-24 04:00:00,0,94.435966,N
DO%25,2023-11-24 04:15:00,0,94.167168,N
DO%25,2023-11-24 04:30:00,0,94.07032,N
DO%25,2023-11-24 04:45:00,0,93.784431,N
DO%25,2023-11-24 05:00:00,0,93.663811,N
DO%25,2023-11-24 05:15:00,0,93.065376,N
DO%25,2023-11-24 05:30:00,0,92.84182,N
DO%25,2023-11-24 05:45:00,0,92.82003,N
DO%25,2023-11-24 06:00:00,0,92.405296,N
DO%25,2023-11-24 06:15:00,0,92.474129,N
DO%25,2023-11-24 06:30:00,0,92.405449,N
DO%25,2023-11-24 06:45:00,0,91.938103,N
