Variable,Date,Depth,Data,QC
blm_idx_med,2023-01-09 11:08:31,0,0.0008,N
blm_idx_med,2023-01-14 11:08:32,0,0.00102,N
blm_idx_med,2023-01-19 11:08:32,0,0.00091,N
blm_idx_med,2023-01-24 11:08:31,0,0.00075,N
blm_idx_med,2023-02-18 11:08:33,0,0.00616,N
blm_idx_med,2023-03-05 11:08:31,0,0.0135,N
blm_idx_med,2023-03-10 11:08:38,0,0.01265,N
blm_idx_med,2023-03-15 11:08:32,0,0.01946,N
blm_idx_med,2023-03-25 11:08:33,0,0.02273,N
blm_idx_med,2023-04-04 10:08:34,0,0.02593,N
blm_idx_med,2023-04-24 10:08:34,0,0.0285,N
blm_idx_med,2023-04-29 10:08:36,0,0.02728,N
blm_idx_med,2023-05-04 10:08:35,0,0.03123,N
blm_idx_med,2023-05-09 10:08:37,0,0.01779,N
blm_idx_med,2023-05-14 10:08:35,0,0.02887,N
blm_idx_med,2023-05-24 10:08:38,0,0.02209,N
blm_idx_med,2023-05-29 10:08:39,0,0.02731,N
blm_idx_med,2023-06-18 10:08:39,0,0.02656,N
blm_idx_med,2023-06-28 10:08:39,0,0.02796,N
blm_idx_med,2023-07-03 10:08:39,0,0.02725,N
blm_idx_med,2023-07-28 10:08:40,0,0.0154,N
blm_idx_med,2023-08-02 10:08:40,0,0.01463,N
blm_idx_med,2023-08-07 10:08:40,0,0.01111,N
blm_idx_med,2023-08-12 10:08:39,0,0.00999,N
blm_idx_med,2023-08-27 10:08:39,0,0.00309,N
blm_idx_med,2023-09-01 10:08:40,0,0.00298,N
blm_idx_med,2023-09-11 10:08:39,0,0.00413,N
blm_idx_med,2023-09-21 10:08:36,0,0.00367,N
blm_idx_med,2023-09-26 10:08:38,0,0.00513,N
blm_idx_med,2023-10-01 11:08:37,0,0.00485,N
blm_idx_med,2023-10-11 11:08:33,0,0.00601,N
blm_idx_med,2023-10-16 11:08:37,0,0.0072,N
blm_idx_med,2023-11-05 11:08:37,0,0.00321,N
blm_idx_med,2023-11-10 11:08:34,0,0.00338,N
blm_idx_med,2023-11-15 11:08:34,0,0.00432,N
blm_idx_med,2023-12-10 11:08:29,0,0.0066,N
blm_idx_med,2023-12-20 11:08:31,0,0.01081,N
blm_idx_med,2023-12-25 11:08:36,0,0.01075,N
blm_idx_med,2024-01-09 11:08:30,0,0.0176,N
blm_idx_med,2024-01-14 11:08:33,0,0.01631,N
blm_idx_med,2024-01-29 11:08:29,0,0.01963,N
blm_idx_med,2024-02-03 11:08:32,0,0.01899,N
blm_idx_med,2024-02-08 11:08:30,0,0.02321,N
blm_idx_med,2024-02-13 11:08:35,0,0.01833,N
blm_idx_med,2024-02-18 11:08:32,0,0.02049,N
blm_idx_med,2024-03-04 11:08:31,0,0.01471,N
blm_idx_med,2024-03-09 11:08:35,0,0.0173,N
blm_idx_med,2024-03-14 11:08:32,0,0.01815,N
blm_idx_med,2024-03-29 11:08:34,0,0.01923,N
blm_idx_med,2024-04-03 11:08:33,0,0.01573,N
blm_idx_med,2024-04-13 10:08:35,0,0.02196,N
blm_idx_med,2024-05-03 10:08:35,0,0.0128,N
blm_idx_med,2024-05-18 10:08:36,0,0.00787,N
blm_idx_med,2024-06-07 10:08:40,0,0.02325,N
blm_idx_med,2024-06-12 10:08:38,0,0.02073,N
blm_idx_med,2024-07-07 10:08:38,0,0.02684,N
blm_idx_med,2024-07-12 10:08:36,0,0.0152,N
blm_idx_med,2024-07-17 10:08:36,0,0.01344,N
blm_idx_med,2024-07-22 10:08:38,0,0.01823,N
blm_idx_med,2024-08-01 10:08:35,0,0.01104,N
