Variable,Date,Depth,Data,QC
Alkalinity - Total,22/06/2016 9:15,0.2,13.0,4
Alkalinity - Total,18/02/2016 12:00,0.2,21.0,4
Alkalinity - Total,26/05/2016 12:30,0.2,17.0,4
Alkalinity - Total,29/04/2016 10:45,0.2,22.0,4
Alkalinity - Total,23/03/2016 12:50,0.2,22.0,4
Alkalinity - Total,20/01/2016 11:45,0.2,21.0,4
Alkalinity - Total,16/12/2015 11:40,0.2,17.0,4
Alkalinity - Total,24/11/2015 11:00,0.2,17.0,4
Alkalinity - Total,14/10/2015 11:45,0.2,18.0,4
Alkalinity - Total,15/09/2015 10:35,0.2,17.0,4
Alkalinity - Total,13/08/2015 13:30,0.2,17.0,4
Alkalinity - Total,22/07/2015 10:20,0.2,18.0,4
Alkalinity - Total,27/05/2015 13:35,0.2,17.0,4
Alkalinity - Total,14/05/2015 9:56,0.2,17.0,4
Alkalinity - Total,28/04/2015 13:20,0.2,22.0,4
Alkalinity - Total,30/03/2015 10:25,0.2,21.0,4
Alkalinity - Total,23/02/2015 12:39,0.2,22.0,4
Alkalinity - Total,28/01/2015 11:20,0.2,21.0,4
Alkalinity - Total,21/11/2014 11:30,0.2,18.0,4
Alkalinity - Total,18/09/2014 9:50,0.2,17.0,4
Alkalinity - Total,23/07/2014 9:40,0.2,17.0,4
Alkalinity - Total,12/05/2014 13:45,0.2,18.0,4
Alkalinity - Total,5/03/2014 12:00,0.2,21.0,4
Alkalinity - Total,8/01/2014 15:00,0.2,17.0,4
Alkalinity - Total,12/11/2013 14:20,0.2,17.0,11
Alkalinity - Total,17/09/2013 14:00,0.2,17.0,11
Alkalinity - Total,10/07/2013 14:45,0.2,20.0,11
Alkalinity - Total,19/06/2013 13:00,0.2,20.0,11
Alkalinity - Total,8/05/2013 11:54,0.2,20.0,23
Alkalinity - Total,7/03/2013 11:00,0.2,21.0,23
Alkalinity - Total,10/01/2013 12:15,0.2,17.0,11
Alkalinity - Total,8/11/2012 11:15,0.2,16.0,11
Alkalinity - Total,9/05/2012 16:10,0.2,2.0,23
Alkalinity - Total,9/05/2012 16:10,0.2,17.0,23
Alkalinity - Total,4/09/2012 12:20,0.2,15.0,11
Alkalinity - Total,10/07/2012 13:30,0.2,16.0,23
Alkalinity - Total,9/05/2012 16:10,0.2,17.0,23
Alkalinity - Total,21/03/2012 15:25,0.2,17.0,23
Alkalinity - Total,16/01/2012 12:26,0.2,15.0,23
Alkalinity - Total,29/11/2011 13:15,0.2,14.0,33
Alkalinity - Total,7/09/2011 13:55,0.2,14.0,33
Alkalinity - Total,21/07/2011 13:30,0.2,15.0,11
Alkalinity - Total,17/11/2004 10:10,0,30.0,11
Alkalinity - Total,7/09/2004 10:10,0,29.0,11
Alkalinity - Total,13/07/2004 0:00,0,21.0,11
Alkalinity - Total,14/05/2003 9:10,0,25.0,11
Alkalinity - Total,3/03/2003 9:30,0,26.0,11
Alkalinity - Total,20/01/2003 9:05,0,25.0,11
Alkalinity - Total,27/11/2002 13:15,0,22.0,11
Alkalinity - Total,11/09/2002 13:30,,20.0,11
Alkalinity - Total,30/07/2002 9:15,,23.0,11
Alkalinity - Total,11/05/2001 12:00,,20.0,29
Alkalinity - Total,20/03/2001 12:00,,23.0,29
Alkalinity - Total,22/01/2001 12:00,,20.0,29
Alkalinity - Total,20/11/2000 12:00,,,140
Alkalinity - Total,18/09/2000 12:00,,22.0,11
Alkalinity - Total,24/07/2000 12:00,,20.0,11
