Variable,Date,Depth,Data,QC
WaterTemp,2023-11-23 11:22:50,0,15.36018,N
WaterTemp,2023-11-23 11:30:00,0,15.36249,N
WaterTemp,2023-11-23 11:45:00,0,15.36116,N
WaterTemp,2023-11-23 11:50:35,0,15.3607,N
WaterTemp,2023-11-23 12:00:00,0,15.36239,N
WaterTemp,2023-11-23 12:15:00,0,15.35354,N
WaterTemp,2023-11-23 12:30:00,0,15.36274,N
WaterTemp,2023-11-23 12:45:00,0,15.35162,N
WaterTemp,2023-11-23 13:00:00,0,15.3459,N
WaterTemp,2023-11-23 13:15:00,0,15.34362,N
WaterTemp,2023-11-23 13:30:00,0,15.34355,N
WaterTemp,2023-11-23 13:45:00,0,15.34127,N
WaterTemp,2023-11-23 14:00:00,0,15.33449,N
WaterTemp,2023-11-23 14:15:00,0,15.32786,N
WaterTemp,2023-11-23 14:30:00,0,15.33106,N
WaterTemp,2023-11-23 14:45:00,0,15.32276,N
WaterTemp,2023-11-23 15:00:00,0,15.32484,N
WaterTemp,2023-11-23 15:15:00,0,15.33848,N
WaterTemp,2023-11-23 15:30:00,0,15.47263,N
WaterTemp,2023-11-23 15:45:00,0,15.49406,N
WaterTemp,2023-11-23 16:00:00,0,15.54662,N
WaterTemp,2023-11-23 16:15:00,0,15.57026,N
WaterTemp,2023-11-23 16:30:00,0,15.60092,N
WaterTemp,2023-11-23 16:45:00,0,15.54714,N
WaterTemp,2023-11-23 17:00:00,0,15.6698,N
WaterTemp,2023-11-23 17:15:00,0,15.51891,N
WaterTemp,2023-11-23 17:30:00,0,15.59346,N
WaterTemp,2023-11-23 17:45:00,0,15.68082,N
WaterTemp,2023-11-23 18:00:00,0,15.81597,N
WaterTemp,2023-11-23 18:15:00,0,15.96184,N
WaterTemp,2023-11-23 18:30:00,0,16.047819,N
WaterTemp,2023-11-23 18:45:00,0,16.07897,N
WaterTemp,2023-11-23 19:00:00,0,16.151751,N
WaterTemp,2023-11-23 19:15:00,0,16.220131,N
WaterTemp,2023-11-23 19:30:00,0,16.32972,N
WaterTemp,2023-11-23 19:45:00,0,16.39695,N
WaterTemp,2023-11-23 20:00:00,0,16.421009,N
WaterTemp,2023-11-23 20:15:00,0,16.542231,N
WaterTemp,2023-11-23 20:30:00,0,16.73564,N
WaterTemp,2023-11-23 21:00:00,0,16.373131,N
WaterTemp,2023-11-23 21:15:00,0,16.342421,N
WaterTemp,2023-11-23 21:30:00,0,16.352501,N
WaterTemp,2023-11-23 21:45:00,0,16.325781,N
WaterTemp,2023-11-23 22:00:00,0,16.388309,N
WaterTemp,2023-11-23 22:15:00,0,16.369881,N
WaterTemp,2023-11-23 22:30:00,0,16.373211,N
WaterTemp,2023-11-23 22:45:00,0,16.381399,N
WaterTemp,2023-11-23 23:00:00,0,16.4133,N
WaterTemp,2023-11-23 23:15:00,0,16.63459,N
WaterTemp,2023-11-23 23:30:00,0,16.743521,N
WaterTemp,2023-11-23 23:45:00,0,16.85434,N
WaterTemp,2023-11-24 00:00:00,0,16.87068,N
WaterTemp,2023-11-24 00:15:00,0,16.553341,N
WaterTemp,2023-11-24 00:30:00,0,16.846939,N
WaterTemp,2023-11-24 00:45:00,0,16.87281,N
WaterTemp,2023-11-24 01:00:00,0,16.83201,N
WaterTemp,2023-11-24 01:15:00,0,16.71793,N
WaterTemp,2023-11-24 01:30:00,0,16.649599,N
WaterTemp,2023-11-24 01:45:00,0,16.638229,N
WaterTemp,2023-11-24 02:00:00,0,16.647449,N
WaterTemp,2023-11-24 02:15:00,0,16.626419,N
WaterTemp,2023-11-24 02:30:00,0,16.594101,N
WaterTemp,2023-11-24 02:45:00,0,16.55662,N
WaterTemp,2023-11-24 03:00:00,0,16.503071,N
WaterTemp,2023-11-24 03:15:00,0,16.461769,N
WaterTemp,2023-11-24 03:30:00,0,16.42911,N
WaterTemp,2023-11-24 03:45:00,0,16.41436,N
WaterTemp,2023-11-24 04:00:00,0,16.38224,N
WaterTemp,2023-11-24 04:15:00,0,16.290701,N
WaterTemp,2023-11-24 04:30:00,0,16.25494,N
WaterTemp,2023-11-24 04:45:00,0,16.23562,N
WaterTemp,2023-11-24 05:00:00,0,16.21419,N
WaterTemp,2023-11-24 05:15:00,0,16.203251,N
WaterTemp,2023-11-24 05:30:00,0,16.20323,N
WaterTemp,2023-11-24 05:45:00,0,16.214319,N
WaterTemp,2023-11-24 06:00:00,0,16.212271,N
WaterTemp,2023-11-24 06:15:00,0,16.22847,N
WaterTemp,2023-11-24 06:30:00,0,16.243891,N
WaterTemp,2023-11-24 06:45:00,0,16.24678,N
WaterTemp,2023-11-24 07:00:00,0,16.25495,N
WaterTemp,2023-11-24 07:15:00,0,16.259411,N
WaterTemp,2023-11-24 07:30:00,0,16.26613,N
WaterTemp,2023-11-24 07:45:00,0,16.29155,N
WaterTemp,2023-11-24 08:00:00,0,16.350109,N
WaterTemp,2023-11-24 08:15:00,0,16.425791,N
WaterTemp,2023-11-24 08:30:00,0,16.366211,N
WaterTemp,2023-11-24 08:45:00,0,16.353001,N
WaterTemp,2023-11-24 09:00:00,0,16.356951,N
WaterTemp,2023-11-24 09:15:00,0,16.393061,N
WaterTemp,2023-11-24 09:30:00,0,16.43051,N
WaterTemp,2023-11-24 09:45:00,0,16.490021,N
