Variable,Date,Depth,Data,QC
PAR omni-directional,2012-09-04 12:20:00,0.1,1400.0,11
PAR omni-directional,2012-09-04 12:20:00,0,2070.0,11
PAR omni-directional,2012-09-04 12:20:00,3.5,93.0,11
PAR omni-directional,2012-09-04 12:20:00,2.75,120.0,11
PAR omni-directional,2012-09-04 12:20:00,2.5,151.0,11
PAR omni-directional,2012-09-04 12:20:00,2.25,185.0,11
PAR omni-directional,2012-09-04 12:20:00,2,211.0,11
PAR omni-directional,2012-09-04 12:20:00,1.75,315.0,11
PAR omni-directional,2012-09-04 12:20:00,1.5,395.0,11
PAR omni-directional,2012-09-04 12:20:00,3.25,102.0,11
PAR omni-directional,2012-09-04 12:20:00,3.75,83.0,11
PAR omni-directional,2012-09-04 12:20:00,3,108.0,11
PAR omni-directional,2012-09-04 12:20:00,5,18.0,11
PAR omni-directional,2012-09-04 12:20:00,1.25,440.0,11
PAR omni-directional,2012-09-04 12:20:00,1,670.0,11
PAR omni-directional,2012-09-04 12:20:00,4.75,20.1,11
PAR omni-directional,2012-09-04 12:20:00,4.5,33.0,11
PAR omni-directional,2012-09-04 12:20:00,4.25,41.0,11
PAR omni-directional,2012-09-04 12:20:00,0.75,714.0,11
PAR omni-directional,2012-09-04 12:20:00,0.25,1294.0,11
PAR omni-directional,2012-09-04 12:20:00,4,58.0,11
PAR omni-directional,2012-09-04 12:20:00,0.5,1050.0,11
PAR omni-directional,2012-11-08 11:05:00,1,468.0,11
PAR omni-directional,2012-11-08 11:05:00,0.75,580.0,11
PAR omni-directional,2012-11-08 11:05:00,2.75,109.0,11
PAR omni-directional,2012-11-08 11:05:00,1.25,410.0,11
PAR omni-directional,2012-11-08 11:05:00,0.5,739.0,11
PAR omni-directional,2012-11-08 11:05:00,1.5,353.0,11
PAR omni-directional,2012-11-08 11:05:00,3.5,66.0,11
PAR omni-directional,2012-11-08 11:05:00,2,199.0,11
PAR omni-directional,2012-11-08 11:05:00,2.25,167.0,11
PAR omni-directional,2012-11-08 11:05:00,2.5,160.0,11
PAR omni-directional,2012-11-08 11:05:00,3,106.0,11
PAR omni-directional,2012-11-08 11:05:00,3.25,88.6,11
PAR omni-directional,2012-11-08 11:05:00,0.25,1400.0,11
PAR omni-directional,2012-11-08 11:05:00,3.75,45.0,11
PAR omni-directional,2012-11-08 11:05:00,4,28.4,11
PAR omni-directional,2012-11-08 11:05:00,4.25,28.1,11
PAR omni-directional,2012-11-08 11:05:00,4.5,26.0,11
PAR omni-directional,2012-11-08 11:05:00,4.75,25.0,11
PAR omni-directional,2012-11-08 11:05:00,5,18.0,11
PAR omni-directional,2012-11-08 11:05:00,0,2300.0,11
PAR omni-directional,2012-11-08 11:05:00,1.75,318.9,11
PAR omni-directional,2012-11-08 11:05:00,0.1,1900.0,11
