ISOTime,Wx,Wy,Atemp,Rel_Hum,Sol_Rad,Clouds 
03/11/2022 18:00:00,3.981712,-4.745220,3.300000,84.000000,237.154329,0.000000 
03/11/2022 19:00:00,5.128242,-4.303106,2.900000,89.000000,40.925663,0.000000 
03/11/2022 20:00:00,3.660318,-4.362197,3.000000,84.000000,0.000000,0.000000 
03/11/2022 21:00:00,2.847222,-4.931534,3.300000,89.000000,0.000000,0.000000 
03/11/2022 22:00:00,2.847222,-4.931534,3.800000,90.000000,0.000000,0.000000 
03/11/2022 23:00:00,1.748103,-4.802873,4.100000,89.000000,0.000000,0.000000 
04/11/2022 00:00:00,1.748103,-4.802873,4.500000,91.000000,0.000000,0.000000 
04/11/2022 01:00:00,2.305556,-3.993339,4.500000,91.000000,0.000000,0.000000 
04/11/2022 02:00:00,3.915338,-3.285359,3.900000,91.000000,0.000000,0.000000 
04/11/2022 03:00:00,3.532316,-2.963965,3.800000,92.000000,0.000000,0.000000 
04/11/2022 04:00:00,3.556250,-0.627063,3.400000,92.000000,0.000000,0.000000 
04/11/2022 05:00:00,1.055556,1.828276,1.500000,95.000000,0.000000,0.000000 
04/11/2022 06:00:00,6.194444,0.000000,2.300000,94.000000,61.102879,0.000000 
04/11/2022 07:00:00,4.048654,-0.713887,1.200000,96.000000,262.385334,0.000000 
04/11/2022 08:00:00,2.571442,-0.453415,1.600000,95.000000,472.339457,0.000000 
04/11/2022 09:00:00,3.111111,0.000000,0.500000,93.000000,664.802264,0.000000 
04/11/2022 10:00:00,1.983796,-0.722042,1.600000,92.000000,823.206796,0.000000 
04/11/2022 11:00:00,3.393334,-1.235073,3.300000,89.000000,934.978116,0.000000 
04/11/2022 12:00:00,3.127314,-1.805556,3.900000,85.000000,991.508237,0.000000 
04/11/2022 13:00:00,3.863181,-1.406083,5.900000,79.000000,988.498624,0.000000 
04/11/2022 14:00:00,4.333027,-1.577093,6.200000,78.000000,926.177342,0.000000 
04/11/2022 15:00:00,2.642571,-3.149294,4.900000,74.000000,809.287039,0.000000 
04/11/2022 16:00:00,3.393334,-1.235073,6.200000,71.000000,646.847973,0.000000 
04/11/2022 17:00:00,3.863181,-1.406083,4.500000,73.000000,451.817413,0.000000 
04/11/2022 18:00:00,-0.453415,-2.571442,2.000000,89.000000,241.234216,0.000000 
04/11/2022 19:00:00,0.540239,-3.063846,2.200000,92.000000,44.194921,0.000000 
04/11/2022 20:00:00,2.963965,-3.532316,2.400000,89.000000,0.000000,0.000000 
04/11/2022 21:00:00,4.362197,-3.660318,2.400000,87.000000,0.000000,0.000000 
04/11/2022 22:00:00,4.362197,-3.660318,2.000000,86.000000,0.000000,0.000000 
04/11/2022 23:00:00,4.362197,-3.660318,2.000000,87.000000,0.000000,0.000000 
05/11/2022 00:00:00,3.981712,-4.745220,2.000000,88.000000,0.000000,0.000000 
05/11/2022 01:00:00,3.660318,-4.362197,2.300000,88.000000,0.000000,0.000000 
05/11/2022 02:00:00,1.406083,-3.863181,2.300000,88.000000,0.000000,0.000000 
05/11/2022 03:00:00,0.000000,-4.111111,2.600000,91.000000,0.000000,0.000000 
05/11/2022 04:00:00,-0.800711,-4.541058,1.700000,93.000000,0.000000,0.000000 
05/11/2022 05:00:00,-2.305556,-3.993339,0.900000,96.000000,0.000000,0.000000 
05/11/2022 06:00:00,-2.555556,-4.426352,1.200000,96.000000,64.431798,0.000000 
05/11/2022 07:00:00,1.075654,-6.100337,2.700000,92.000000,266.176278,0.000000 
05/11/2022 08:00:00,0.800711,-4.541058,2.600000,92.000000,476.075656,0.000000 
05/11/2022 09:00:00,2.847222,-4.931534,3.000000,94.000000,668.434437,0.000000 
05/11/2022 10:00:00,2.305556,-3.993339,2.400000,93.000000,826.747349,0.000000 
05/11/2022 11:00:00,4.945894,-5.894286,2.800000,86.000000,938.463547,0.000000 
05/11/2022 12:00:00,4.745220,-3.981712,2.000000,91.000000,994.986271,0.000000 
05/11/2022 13:00:00,5.128242,-4.303106,1.700000,92.000000,992.020253,0.000000 
05/11/2022 14:00:00,4.945894,-5.894286,2.700000,83.000000,929.790121,0.000000 
05/11/2022 15:00:00,3.981712,-4.745220,3.200000,83.000000,813.028506,0.000000 
05/11/2022 16:00:00,7.529610,-4.347222,0.600000,91.000000,650.737888,0.000000 
05/11/2022 17:00:00,4.362197,-3.660318,1.000000,93.000000,455.844305,0.000000 
05/11/2022 18:00:00,3.097222,-5.364546,1.900000,87.000000,245.310005,0.000000 
05/11/2022 19:00:00,3.285359,-3.915338,1.800000,89.000000,47.525235,0.000000 
05/11/2022 20:00:00,5.511264,-4.624500,0.700000,93.000000,0.000000,0.000000 
05/11/2022 21:00:00,2.847222,-4.931534,0.900000,92.000000,0.000000,0.000000 
05/11/2022 22:00:00,4.624500,-5.511264,1.100000,89.000000,0.000000,0.000000 
05/11/2022 23:00:00,2.847222,-4.931534,1.100000,92.000000,0.000000,0.000000 
06/11/2022 00:00:00,3.660318,-4.362197,1.000000,92.000000,0.000000,0.000000 
06/11/2022 01:00:00,3.981712,-4.745220,1.300000,86.000000,0.000000,0.000000 
06/11/2022 02:00:00,4.624500,-5.511264,1.500000,86.000000,0.000000,0.000000 
06/11/2022 03:00:00,5.894286,-4.945894,1.300000,85.000000,0.000000,0.000000 
06/11/2022 04:00:00,6.277309,-5.267287,1.300000,89.000000,0.000000,0.000000 
06/11/2022 05:00:00,6.660331,-5.588681,1.100000,88.000000,0.000000,0.000000 
06/11/2022 06:00:00,7.529610,-4.347222,1.300000,89.000000,67.708436,0.000000 
06/11/2022 07:00:00,2.555556,-4.426352,1.400000,89.000000,269.863866,0.000000 
06/11/2022 08:00:00,5.364546,-3.097222,1.200000,89.000000,479.702617,0.000000 
06/11/2022 09:00:00,7.194444,0.000000,0.900000,89.000000,671.958771,0.000000 
06/11/2022 10:00:00,8.069952,1.422950,1.100000,91.000000,830.186083,0.000000 
06/11/2022 11:00:00,9.656587,1.702717,1.000000,92.000000,941.856691,0.000000 
06/11/2022 12:00:00,8.170105,2.973675,0.700000,94.000000,998.384108,0.000000 
06/11/2022 13:00:00,7.700259,2.802665,0.600000,93.000000,995.475341,0.000000 
06/11/2022 14:00:00,8.058848,4.652778,0.600000,93.000000,933.350554,0.000000 
06/11/2022 15:00:00,7.700259,2.802665,0.900000,91.000000,816.731360,0.000000 
06/11/2022 16:00:00,7.529610,4.347222,1.200000,89.000000,654.601580,0.000000 
06/11/2022 17:00:00,10.623747,3.866728,1.200000,88.000000,459.855513,0.000000 
06/11/2022 18:00:00,8.491860,4.902778,0.600000,90.000000,249.380033,0.000000 
06/11/2022 19:00:00,9.357886,5.402778,0.500000,91.000000,50.909693,0.000000 
06/11/2022 20:00:00,8.491860,4.902778,1.800000,82.000000,0.000000,0.000000 
06/11/2022 21:00:00,7.128469,5.981496,1.200000,92.000000,0.000000,0.000000 
06/11/2022 22:00:00,8.277536,6.945677,1.000000,93.000000,0.000000,0.000000 
06/11/2022 23:00:00,7.529610,4.347222,0.700000,89.000000,0.000000,0.000000 
07/11/2022 00:00:00,7.096597,4.097222,0.300000,93.000000,0.000000,0.000000 
07/11/2022 01:00:00,5.128242,4.303106,-0.900000,91.000000,0.000000,0.000000 
07/11/2022 02:00:00,5.128242,4.303106,-1.000000,94.000000,0.000000,0.000000 
07/11/2022 03:00:00,4.745220,3.981712,-1.900000,93.000000,0.000000,0.000000 
07/11/2022 04:00:00,4.745220,3.981712,-2.100000,93.000000,0.000000,0.000000 
07/11/2022 05:00:00,3.915338,3.285359,-1.800000,92.000000,0.000000,0.000000 
07/11/2022 06:00:00,3.915338,3.285359,-2.300000,92.000000,70.926684,0.000000 
07/11/2022 07:00:00,3.532316,2.963965,-2.300000,92.000000,273.446542,0.000000 
07/11/2022 08:00:00,4.362197,3.660318,-1.500000,91.000000,483.219316,0.000000 
07/11/2022 09:00:00,3.981712,4.745220,-1.500000,88.000000,675.374585,0.000000 
07/11/2022 10:00:00,6.663584,3.847222,-1.700000,92.000000,833.522564,0.000000 
07/11/2022 11:00:00,6.660331,5.588681,-0.700000,88.000000,945.157265,0.000000 
07/11/2022 12:00:00,8.660558,7.267071,-1.100000,82.000000,1001.701515,0.000000 
07/11/2022 13:00:00,7.511491,6.302890,-1.000000,84.000000,998.863605,0.000000 
07/11/2022 14:00:00,6.660331,5.588681,-0.400000,89.000000,936.858215,0.000000 
07/11/2022 15:00:00,5.267287,6.277309,-1.500000,84.000000,820.394943,0.000000 
07/11/2022 16:00:00,7.128469,5.981496,-1.500000,83.000000,658.438097,0.000000 
07/11/2022 17:00:00,4.624500,5.511264,-1.700000,92.000000,463.849746,0.000000 
07/11/2022 18:00:00,5.894286,4.945894,-2.400000,94.000000,253.442601,0.000000 
07/11/2022 19:00:00,4.097222,7.096597,-2.700000,93.000000,54.341770,0.000000 
07/11/2022 20:00:00,6.624283,7.894514,-2.900000,93.000000,0.000000,0.000000 
07/11/2022 21:00:00,5.981496,7.128469,-3.100000,92.000000,0.000000,0.000000 
07/11/2022 22:00:00,5.588681,6.660331,-3.000000,91.000000,0.000000,0.000000 
07/11/2022 23:00:00,5.981496,7.128469,-3.100000,90.000000,0.000000,0.000000 
08/11/2022 00:00:00,5.588681,6.660331,-2.400000,93.000000,0.000000,0.000000 
08/11/2022 01:00:00,6.277309,5.267287,-2.200000,95.000000,0.000000,0.000000 
08/11/2022 02:00:00,5.511264,4.624500,-2.100000,95.000000,0.000000,0.000000 
08/11/2022 03:00:00,5.364546,3.097222,-1.900000,96.000000,0.000000,0.000000 
08/11/2022 04:00:00,4.333027,1.577093,-2.000000,97.000000,0.000000,0.000000 
08/11/2022 05:00:00,4.745220,3.981712,-1.800000,97.000000,0.000000,0.000000 
08/11/2022 06:00:00,7.511491,6.302890,-1.800000,93.000000,74.081018,0.000000 
08/11/2022 07:00:00,7.511491,6.302890,-2.500000,93.000000,276.922841,0.000000 
08/11/2022 08:00:00,8.284818,9.873462,-2.500000,90.000000,486.624808,0.000000 
08/11/2022 09:00:00,6.624283,7.894514,-2.600000,93.000000,678.681270,0.000000 
08/11/2022 10:00:00,8.277536,6.945677,-2.500000,92.000000,836.756420,0.000000 
08/11/2022 11:00:00,5.588681,6.660331,-2.100000,92.000000,948.365038,0.000000 
08/11/2022 12:00:00,7.128469,5.981496,-1.900000,92.000000,1004.938300,0.000000 
08/11/2022 13:00:00,7.529610,4.347222,-1.600000,93.000000,1002.184788,0.000000 
08/11/2022 14:00:00,7.894514,6.624283,-0.800000,91.000000,940.312684,0.000000 
08/11/2022 15:00:00,6.277309,5.267287,-0.400000,91.000000,824.018592,0.000000 
08/11/2022 16:00:00,7.529610,4.347222,0.900000,88.000000,662.246466,0.000000 
08/11/2022 17:00:00,8.491860,4.902778,1.600000,86.000000,467.825684,0.000000 
08/11/2022 18:00:00,7.529610,4.347222,1.700000,86.000000,257.495975,0.000000 
08/11/2022 19:00:00,7.096597,4.097222,1.800000,88.000000,57.815301,0.000000 
08/11/2022 20:00:00,7.700259,2.802665,2.100000,86.000000,0.000000,0.000000 
08/11/2022 21:00:00,5.364546,3.097222,1.100000,94.000000,0.000000,0.000000 
08/11/2022 22:00:00,7.529610,4.347222,0.900000,93.000000,0.000000,0.000000 
08/11/2022 23:00:00,6.663584,3.847222,0.900000,93.000000,0.000000,0.000000 
09/11/2022 00:00:00,8.744362,3.182688,0.700000,92.000000,0.000000,0.000000 
09/11/2022 01:00:00,7.085145,1.249302,0.900000,91.000000,0.000000,0.000000 
09/11/2022 02:00:00,5.820874,2.118625,1.000000,93.000000,0.000000,0.000000 
09/11/2022 03:00:00,3.556250,0.627063,1.000000,94.000000,0.000000,0.000000 
09/11/2022 04:00:00,4.362197,3.660318,1.400000,94.000000,0.000000,0.000000 
09/11/2022 05:00:00,7.529610,4.347222,1.600000,90.000000,0.000000,0.000000 
09/11/2022 06:00:00,9.214208,3.353697,1.700000,90.000000,77.166431,0.000000 
09/11/2022 07:00:00,11.093593,4.037738,1.800000,93.000000,280.291388,0.000000 
09/11/2022 08:00:00,11.563440,4.208748,1.900000,92.000000,489.918229,0.000000 
09/11/2022 09:00:00,10.223911,5.902778,1.600000,93.000000,681.878292,0.000000 
09/11/2022 10:00:00,10.223911,5.902778,1.100000,94.000000,839.887348,0.000000 
09/11/2022 11:00:00,6.660331,5.588681,0.900000,97.000000,951.479835,0.000000 
09/11/2022 12:00:00,7.128469,5.981496,0.200000,97.000000,1008.094311,0.000000 
09/11/2022 13:00:00,7.511491,6.302890,0.200000,96.000000,1005.438658,0.000000 
09/11/2022 14:00:00,7.267071,8.660558,0.100000,95.000000,943.713551,0.000000 
09/11/2022 15:00:00,10.256484,8.606212,-0.200000,94.000000,827.601637,0.000000 
09/11/2022 16:00:00,8.284818,9.873462,-0.200000,94.000000,666.025697,0.000000 
09/11/2022 17:00:00,5.588681,6.660331,-0.300000,94.000000,471.781978,0.000000 
09/11/2022 18:00:00,5.902778,10.223911,-0.100000,93.000000,261.538386,0.000000 
09/11/2022 19:00:00,9.570393,11.405551,0.100000,90.000000,61.324454,0.000000 
09/11/2022 20:00:00,9.891787,11.788573,0.300000,91.000000,0.000000,0.000000 
09/11/2022 21:00:00,7.588465,9.043580,0.500000,92.000000,0.000000,0.000000 
09/11/2022 22:00:00,4.652778,8.058848,0.500000,94.000000,0.000000,0.000000 
09/11/2022 23:00:00,9.570393,11.405551,0.800000,89.000000,0.000000,0.000000 
10/11/2022 00:00:00,6.624283,7.894514,1.500000,91.000000,0.000000,0.000000 
10/11/2022 01:00:00,7.588465,9.043580,1.100000,84.000000,0.000000,0.000000 
10/11/2022 02:00:00,8.660558,7.267071,1.300000,84.000000,0.000000,0.000000 
10/11/2022 03:00:00,6.302890,7.511491,1.200000,86.000000,0.000000,0.000000 
10/11/2022 04:00:00,7.128469,5.981496,1.100000,89.000000,0.000000,0.000000 
10/11/2022 05:00:00,8.491860,4.902778,1.000000,87.000000,0.000000,0.000000 
10/11/2022 06:00:00,5.267287,6.277309,0.600000,87.000000,80.178381,0.000000 
10/11/2022 07:00:00,6.660331,5.588681,0.300000,89.000000,283.550897,0.000000 
10/11/2022 08:00:00,6.277309,5.267287,0.200000,86.000000,493.098793,0.000000 
10/11/2022 09:00:00,5.894286,4.945894,0.400000,88.000000,684.965189,0.000000 
10/11/2022 10:00:00,7.096597,4.097222,0.500000,88.000000,842.915104,0.000000 
10/11/2022 11:00:00,7.529610,4.347222,0.500000,87.000000,954.501531,0.000000 
10/11/2022 12:00:00,7.511491,6.302890,0.700000,89.000000,1011.169434,0.000000 
10/11/2022 13:00:00,9.790898,5.652778,1.000000,88.000000,1008.625005,0.000000 
10/11/2022 14:00:00,9.357886,5.402778,1.100000,88.000000,947.060413,0.000000 
10/11/2022 15:00:00,12.894156,7.444444,1.800000,86.000000,831.143402,0.000000 
10/11/2022 16:00:00,9.790898,5.652778,1.600000,87.000000,669.774782,0.000000 
10/11/2022 17:00:00,13.760181,7.944444,2.100000,84.000000,475.717250,0.000000 
10/11/2022 18:00:00,14.722432,8.500000,2.800000,83.000000,265.568033,0.000000 
10/11/2022 19:00:00,15.155444,8.750000,2.600000,86.000000,64.863700,0.000000 
10/11/2022 20:00:00,13.760181,7.944444,2.400000,89.000000,0.000000,0.000000 
10/11/2022 21:00:00,12.894156,7.444444,2.000000,88.000000,0.000000,0.000000 
10/11/2022 22:00:00,12.171595,10.213181,1.500000,93.000000,0.000000,0.000000 
10/11/2022 23:00:00,12.639733,10.605996,0.700000,90.000000,0.000000,0.000000 
11/11/2022 00:00:00,14.722432,8.500000,0.000000,88.000000,0.000000,0.000000 
11/11/2022 01:00:00,11.405551,9.570393,0.000000,89.000000,0.000000,0.000000 
11/11/2022 02:00:00,11.405551,9.570393,-0.300000,90.000000,0.000000,0.000000 
11/11/2022 03:00:00,8.284818,9.873462,-0.400000,91.000000,0.000000,0.000000 
11/11/2022 04:00:00,9.043580,7.588465,-0.300000,92.000000,0.000000,0.000000 
11/11/2022 05:00:00,8.284818,9.873462,-0.200000,85.000000,0.000000,0.000000 
11/11/2022 06:00:00,7.588465,9.043580,0.100000,92.000000,83.112735,0.000000 
11/11/2022 07:00:00,8.927606,10.639506,0.100000,89.000000,286.700170,0.000000 
11/11/2022 08:00:00,7.588465,9.043580,0.300000,87.000000,496.165791,0.000000 
11/11/2022 09:00:00,4.347222,7.529610,-0.700000,95.000000,687.941569,0.000000 
11/11/2022 10:00:00,3.847222,6.663584,-0.900000,92.000000,845.839509,0.000000 
11/11/2022 11:00:00,7.909859,9.426602,-1.600000,87.000000,957.430051,0.000000 
11/11/2022 12:00:00,5.981496,7.128469,-1.700000,91.000000,1014.163590,0.000000 
11/11/2022 13:00:00,7.588465,9.043580,-1.700000,90.000000,1011.743641,0.000000 
11/11/2022 14:00:00,5.894286,4.945894,-2.100000,94.000000,950.352878,0.000000 
11/11/2022 15:00:00,6.945677,8.277536,-1.800000,91.000000,834.643206,0.000000 
11/11/2022 16:00:00,7.267071,8.660558,-1.900000,91.000000,673.492694,0.000000 
11/11/2022 17:00:00,6.230572,3.597222,-1.700000,92.000000,479.630097,0.000000 
11/11/2022 18:00:00,3.660318,4.362197,-1.300000,93.000000,269.583087,0.000000 
11/11/2022 19:00:00,6.660331,5.588681,-1.000000,93.000000,68.427787,0.000000 
11/11/2022 20:00:00,7.128469,5.981496,-0.800000,90.000000,0.000000,0.000000 
11/11/2022 21:00:00,5.797559,3.347222,-1.000000,89.000000,0.000000,0.000000 
11/11/2022 22:00:00,7.700259,2.802665,-0.600000,88.000000,0.000000,0.000000 
11/11/2022 23:00:00,9.164183,1.615893,-0.400000,87.000000,0.000000,0.000000 
12/11/2022 00:00:00,10.641395,1.876365,-0.300000,89.000000,0.000000,0.000000 
12/11/2022 01:00:00,9.305556,0.000000,-0.400000,91.000000,0.000000,0.000000 
12/11/2022 02:00:00,8.069952,1.422950,-0.200000,94.000000,0.000000,0.000000 
12/11/2022 03:00:00,6.194444,0.000000,0.200000,95.000000,0.000000,0.000000 
12/11/2022 04:00:00,8.744362,3.182688,0.300000,96.000000,0.000000,0.000000 
12/11/2022 05:00:00,9.684054,3.524707,0.500000,96.000000,0.000000,0.000000 
12/11/2022 06:00:00,8.491860,4.902778,0.300000,97.000000,85.965730,0.000000 
12/11/2022 07:00:00,7.529610,4.347222,0.300000,98.000000,289.738098,0.000000 
12/11/2022 08:00:00,9.357886,5.402778,0.500000,97.000000,499.118592,0.000000 
12/11/2022 09:00:00,7.128469,5.981496,0.400000,96.000000,690.807111,0.000000 
12/11/2022 10:00:00,7.128469,5.981496,0.500000,97.000000,848.660444,0.000000 
12/11/2022 11:00:00,10.223911,5.902778,0.600000,96.000000,960.265371,0.000000 
12/11/2022 12:00:00,10.256484,8.606212,0.700000,95.000000,1017.076739,0.000000 
12/11/2022 13:00:00,12.461143,7.194444,1.000000,92.000000,1014.794402,0.000000 
12/11/2022 14:00:00,9.426602,7.909859,1.000000,92.000000,953.590559,0.000000 
12/11/2022 15:00:00,9.043580,7.588465,1.500000,89.000000,838.100364,0.000000 
12/11/2022 16:00:00,11.162105,6.444444,1.700000,87.000000,677.178392,0.000000 
12/11/2022 17:00:00,11.595118,6.694444,1.800000,82.000000,483.519093,0.000000 
12/11/2022 18:00:00,17.384314,6.327373,1.600000,75.000000,273.581688,0.000000 
12/11/2022 19:00:00,17.854160,6.498383,1.600000,78.000000,72.011713,0.000000 
12/11/2022 20:00:00,13.521133,4.921290,0.800000,92.000000,0.000000,0.000000 
12/11/2022 21:00:00,12.581440,4.579270,0.900000,93.000000,0.000000,0.000000 
12/11/2022 22:00:00,9.357886,5.402778,0.600000,96.000000,0.000000,0.000000 
12/11/2022 23:00:00,9.357886,5.402778,0.700000,95.000000,0.000000,0.000000 
13/11/2022 00:00:00,10.639506,8.927606,0.600000,94.000000,0.000000,0.000000 
13/11/2022 01:00:00,10.256484,8.606212,0.500000,95.000000,0.000000,0.000000 
13/11/2022 02:00:00,10.256484,8.606212,0.200000,96.000000,0.000000,0.000000 
13/11/2022 03:00:00,10.256484,8.606212,0.200000,96.000000,0.000000,0.000000 
13/11/2022 04:00:00,9.426602,7.909859,0.000000,97.000000,0.000000,0.000000 
13/11/2022 05:00:00,10.639506,8.927606,-0.500000,96.000000,0.000000,0.000000 
13/11/2022 06:00:00,7.909859,9.426602,-1.200000,96.000000,88.733937,0.000000 
13/11/2022 07:00:00,11.022528,9.248999,-1.300000,94.000000,292.663655,0.000000 
13/11/2022 08:00:00,7.588465,9.043580,-1.800000,92.000000,501.956639,0.000000 
13/11/2022 09:00:00,5.902778,10.223911,-2.100000,93.000000,693.561562,0.000000 
13/11/2022 10:00:00,6.944444,12.028131,-2.300000,86.000000,851.377849,0.000000 
13/11/2022 11:00:00,5.652778,9.790898,-2.500000,89.000000,963.007514,0.000000 
13/11/2022 12:00:00,7.588465,9.043580,-2.800000,91.000000,1019.908874,0.000000 
13/11/2022 13:00:00,5.652778,9.790898,-2.400000,90.000000,1017.777143,0.000000 
13/11/2022 14:00:00,5.902778,10.223911,-1.700000,87.000000,956.773079,0.000000 
13/11/2022 15:00:00,6.152778,10.656924,-1.500000,90.000000,841.514185,0.000000 
13/11/2022 16:00:00,7.444444,12.894156,-1.300000,86.000000,680.830821,0.000000 
13/11/2022 17:00:00,6.444444,11.162105,-1.100000,85.000000,487.382786,0.000000 
13/11/2022 18:00:00,7.909859,9.426602,-0.900000,87.000000,277.561953,0.000000 
13/11/2022 19:00:00,6.302890,7.511491,-1.200000,93.000000,75.610708,0.000000 
13/11/2022 20:00:00,5.902778,10.223911,-1.300000,86.000000,0.000000,0.000000 
13/11/2022 21:00:00,5.588681,6.660331,-1.500000,92.000000,0.000000,0.000000 
13/11/2022 22:00:00,6.945677,8.277536,-1.900000,93.000000,0.000000,0.000000 
