1/01/2015,@,0:00:00,,Q255,T2
2/01/2015,@,0:00:00,65.144444,Q149,T2
3/01/2015,@,0:00:00,65.997917,Q149,T2
4/01/2015,@,0:00:00,49.500694,Q149,T2
5/01/2015,@,0:00:00,67.388542,Q149,T2
6/01/2015,@,0:00:00,68.083333,Q149,T2
7/01/2015,@,0:00:00,67.114583,Q149,T2
8/01/2015,@,0:00:00,71.270833,Q149,T2
9/01/2015,@,0:00:00,82.452431,Q149,T2
10/01/2015,@,0:00:00,91.291667,Q149,T2
11/01/2015,@,0:00:00,84.770833,Q149,T2
12/01/2015,@,0:00:00,65.354167,Q149,T2
13/01/2015,@,0:00:00,74.793478,Q150,T2
14/01/2015,@,0:00:00,91.916667,Q149,T2
15/01/2015,@,0:00:00,96.097222,Q149,T2
16/01/2015,@,0:00:00,82.510417,Q149,T2
17/01/2015,@,0:00:00,85.485451,Q150,T2
18/01/2015,@,0:00:00,81.021322,Q150,T2
19/01/2015,@,0:00:00,78.985069,Q149,T2
20/01/2015,@,0:00:00,68.895833,Q149,T2
21/01/2015,@,0:00:00,86.018478,Q150,T2
22/01/2015,@,0:00:00,80.8125,Q149,T2
23/01/2015,@,0:00:00,76.306944,Q149,T2
24/01/2015,@,0:00:00,69.462153,Q149,T2
25/01/2015,@,0:00:00,71.130208,Q149,T2
26/01/2015,@,0:00:00,82.089236,Q149,T2
27/01/2015,@,0:00:00,73.083333,Q149,T2
28/01/2015,@,0:00:00,75.958333,Q149,T2
29/01/2015,@,0:00:00,78.822917,Q149,T2
30/01/2015,@,0:00:00,82.427083,Q149,T2
31/01/2015,@,0:00:00,85.885417,Q149,T2
1/02/2015,@,0:00:00,94.291667,Q149,T2
2/02/2015,@,0:00:00,84.197917,Q149,T2
3/02/2015,@,0:00:00,74.34375,Q149,T2
4/02/2015,@,0:00:00,77.307197,Q150,T2
5/02/2015,@,0:00:00,71.717391,Q150,T2
6/02/2015,@,0:00:00,59.385417,Q149,T2
7/02/2015,@,0:00:00,57.73913,Q150,T2
8/02/2015,@,0:00:00,44.800694,Q149,T2
9/02/2015,@,0:00:00,58.4375,Q149,T2
10/02/2015,@,0:00:00,75.315217,Q150,T2
11/02/2015,@,0:00:00,77.333333,Q149,T2
12/02/2015,@,0:00:00,66.51087,Q150,T2
13/02/2015,@,0:00:00,76.364583,Q149,T2
14/02/2015,@,0:00:00,78.635417,Q149,T2
15/02/2015,@,0:00:00,92.208333,Q149,T2
16/02/2015,@,0:00:00,91.070833,Q149,T2
17/02/2015,@,0:00:00,72.619097,Q149,T2
18/02/2015,@,0:00:00,86.208333,Q149,T2
19/02/2015,@,0:00:00,82.489583,Q149,T2
20/02/2015,@,0:00:00,87.947917,Q149,T2
21/02/2015,@,0:00:00,74.84375,Q149,T2
22/02/2015,@,0:00:00,74.708333,Q149,T2
23/02/2015,@,0:00:00,49.444097,Q149,T2
24/02/2015,@,0:00:00,74.864931,Q149,T2
25/02/2015,@,0:00:00,72.6875,Q149,T2
26/02/2015,@,0:00:00,76.802083,Q149,T2
27/02/2015,@,0:00:00,80.09375,Q149,T2
28/02/2015,@,0:00:00,81.510417,Q149,T2
1/03/2015,@,0:00:00,82.864583,Q149,T2
2/03/2015,@,0:00:00,82.151389,Q149,T2
3/03/2015,@,0:00:00,78.112153,Q149,T2
4/03/2015,@,0:00:00,68.28125,Q149,T2
5/03/2015,@,0:00:00,78.327431,Q149,T2
6/03/2015,@,0:00:00,86.803819,Q149,T2
7/03/2015,@,0:00:00,75.649653,Q149,T2
8/03/2015,@,0:00:00,81.663194,Q149,T2
9/03/2015,@,0:00:00,75.072917,Q149,T2
10/03/2015,@,0:00:00,75.895833,Q149,T2
11/03/2015,@,0:00:00,75.864583,Q149,T2
12/03/2015,@,0:00:00,77.486458,Q149,T2
13/03/2015,@,0:00:00,77.850694,Q149,T2
14/03/2015,@,0:00:00,70.768056,Q149,T2
15/03/2015,@,0:00:00,66.920833,Q149,T2
16/03/2015,@,0:00:00,76.770833,Q149,T2
17/03/2015,@,0:00:00,78.895833,Q149,T2
18/03/2015,@,0:00:00,92.121181,Q149,T2
19/03/2015,@,0:00:00,89.043478,Q150,T2
20/03/2015,@,0:00:00,88.894792,Q149,T2
21/03/2015,@,0:00:00,83.079167,Q149,T2
22/03/2015,@,0:00:00,78.458333,Q149,T2
23/03/2015,@,0:00:00,80.806597,Q149,T2
24/03/2015,@,0:00:00,90.285417,Q149,T2
25/03/2015,@,0:00:00,90.1875,Q149,T2
26/03/2015,@,0:00:00,82.208333,Q149,T2
27/03/2015,@,0:00:00,87.322917,Q149,T2
28/03/2015,@,0:00:00,97.239931,Q149,T2
29/03/2015,@,0:00:00,74.072917,Q149,T2
30/03/2015,@,0:00:00,83.054861,Q149,T2
31/03/2015,@,0:00:00,77.907986,Q149,T2
1/04/2015,@,0:00:00,64.40625,Q149,T2
2/04/2015,@,0:00:00,54.789583,Q149,T2
3/04/2015,@,0:00:00,93.206597,Q149,T2
4/04/2015,@,0:00:00,90.666667,Q149,T2
5/04/2015,@,0:00:00,93.59375,Q149,T2
6/04/2015,@,0:00:00,88.869565,Q150,T2
7/04/2015,@,0:00:00,83.833333,Q149,T2
8/04/2015,@,0:00:00,86.697917,Q149,T2
9/04/2015,@,0:00:00,87.020833,Q149,T2
10/04/2015,@,0:00:00,78.822917,Q149,T2
11/04/2015,@,0:00:00,85.135417,Q149,T2
12/04/2015,@,0:00:00,81.697917,Q149,T2
13/04/2015,@,0:00:00,83.708333,Q149,T2
14/04/2015,@,0:00:00,75.520833,Q149,T2
15/04/2015,@,0:00:00,89.385417,Q149,T2
16/04/2015,@,0:00:00,92.197917,Q149,T2
17/04/2015,@,0:00:00,79.84375,Q149,T2
18/04/2015,@,0:00:00,73.608681,Q149,T2
19/04/2015,@,0:00:00,80.447917,Q149,T2
20/04/2015,@,0:00:00,85.385417,Q149,T2
21/04/2015,@,0:00:00,81.260417,Q149,T2
22/04/2015,@,0:00:00,82.552083,Q149,T2
23/04/2015,@,0:00:00,86.0625,Q149,T2
24/04/2015,@,0:00:00,87.1875,Q149,T2
25/04/2015,@,0:00:00,96.197917,Q149,T2
26/04/2015,@,0:00:00,90.177083,Q149,T2
27/04/2015,@,0:00:00,90.208333,Q149,T2
28/04/2015,@,0:00:00,85.375,Q149,T2
29/04/2015,@,0:00:00,85.229167,Q149,T2
30/04/2015,@,0:00:00,84.635417,Q149,T2
1/05/2015,@,0:00:00,85.989583,Q149,T2
2/05/2015,@,0:00:00,81.458333,Q149,T2
3/05/2015,@,0:00:00,88.920486,Q149,T2
4/05/2015,@,0:00:00,84.5625,Q149,T2
5/05/2015,@,0:00:00,86.227778,Q149,T2
6/05/2015,@,0:00:00,90.242708,Q149,T2
7/05/2015,@,0:00:00,93.381597,Q149,T2
8/05/2015,@,0:00:00,92.898958,Q149,T2
9/05/2015,@,0:00:00,91.239236,Q149,T2
10/05/2015,@,0:00:00,84.057639,Q149,T2
11/05/2015,@,0:00:00,91.851389,Q149,T2
12/05/2015,@,0:00:00,92.615278,Q149,T2
13/05/2015,@,0:00:00,94.027778,Q149,T2
14/05/2015,@,0:00:00,93.819792,Q149,T2
15/05/2015,@,0:00:00,94.458333,Q149,T2
16/05/2015,@,0:00:00,88.541667,Q149,T2
17/05/2015,@,0:00:00,66.635417,Q149,T2
18/05/2015,@,0:00:00,51.077083,Q149,T2
19/05/2015,@,0:00:00,62.411111,Q149,T2
20/05/2015,@,0:00:00,90.854167,Q149,T2
21/05/2015,@,0:00:00,95.291667,Q149,T2
22/05/2015,@,0:00:00,94.322917,Q149,T2
23/05/2015,@,0:00:00,88.270833,Q149,T2
24/05/2015,@,0:00:00,76.479167,Q149,T2
25/05/2015,@,0:00:00,40.958333,Q149,T2
26/05/2015,@,0:00:00,81.385417,Q149,T2
27/05/2015,@,0:00:00,83.697917,Q149,T2
28/05/2015,@,0:00:00,91.301042,Q149,T2
29/05/2015,@,0:00:00,88.964236,Q149,T2
30/05/2015,@,0:00:00,88.884375,Q149,T2
31/05/2015,@,0:00:00,86.097917,Q149,T2
1/06/2015,@,0:00:00,87.354861,Q149,T2
2/06/2015,@,0:00:00,95.118403,Q149,T2
3/06/2015,@,0:00:00,94.041667,Q149,T2
4/06/2015,@,0:00:00,91.302083,Q149,T2
5/06/2015,@,0:00:00,92.052083,Q149,T2
6/06/2015,@,0:00:00,91.53125,Q149,T2
7/06/2015,@,0:00:00,89.671528,Q149,T2
8/06/2015,@,0:00:00,88.256597,Q149,T2
9/06/2015,@,0:00:00,88.374653,Q149,T2
10/06/2015,@,0:00:00,95.052083,Q149,T2
11/06/2015,@,0:00:00,91.435764,Q149,T2
12/06/2015,@,0:00:00,71.135417,Q149,T2
13/06/2015,@,0:00:00,86.978261,Q150,T2
14/06/2015,@,0:00:00,81.895833,Q149,T2
15/06/2015,@,0:00:00,92.302083,Q149,T2
16/06/2015,@,0:00:00,95.833333,Q149,T2
17/06/2015,@,0:00:00,96.606383,Q150,T2
18/06/2015,@,0:00:00,97.402174,Q150,T2
19/06/2015,@,0:00:00,94.03125,Q149,T2
20/06/2015,@,0:00:00,95.083333,Q149,T2
21/06/2015,@,0:00:00,90.979167,Q149,T2
22/06/2015,@,0:00:00,84.416667,Q149,T2
23/06/2015,@,0:00:00,88.399306,Q149,T2
24/06/2015,@,0:00:00,91.25,Q149,T2
25/06/2015,@,0:00:00,91.916319,Q149,T2
26/06/2015,@,0:00:00,86.111458,Q149,T2
27/06/2015,@,0:00:00,86.30625,Q149,T2
28/06/2015,@,0:00:00,79.072569,Q149,T2
29/06/2015,@,0:00:00,84.682292,Q149,T2
30/06/2015,@,0:00:00,72.510417,Q149,T2
1/07/2015,@,0:00:00,70.916667,Q149,T2
2/07/2015,@,0:00:00,90.748264,Q149,T2
3/07/2015,@,0:00:00,91.201389,Q149,T2
4/07/2015,@,0:00:00,87.135417,Q149,T2
5/07/2015,@,0:00:00,85.713194,Q149,T2
6/07/2015,@,0:00:00,92.489583,Q149,T2
7/07/2015,@,0:00:00,94.208333,Q149,T2
8/07/2015,@,0:00:00,91.572917,Q149,T2
9/07/2015,@,0:00:00,88.177083,Q149,T2
10/07/2015,@,0:00:00,88.4375,Q149,T2
11/07/2015,@,0:00:00,88.552083,Q149,T2
12/07/2015,@,0:00:00,93.34375,Q149,T2
13/07/2015,@,0:00:00,98,Q149,T2
14/07/2015,@,0:00:00,95.463194,Q149,T2
15/07/2015,@,0:00:00,90.081944,Q149,T2
16/07/2015,@,0:00:00,93.916667,Q149,T2
17/07/2015,@,0:00:00,90.083333,Q149,T2
18/07/2015,@,0:00:00,93.290625,Q149,T2
19/07/2015,@,0:00:00,90.666667,Q149,T2
20/07/2015,@,0:00:00,86.635417,Q149,T2
21/07/2015,@,0:00:00,87.916667,Q149,T2
22/07/2015,@,0:00:00,86.452431,Q149,T2
23/07/2015,@,0:00:00,87.928125,Q149,T2
24/07/2015,@,0:00:00,85.052083,Q149,T2
25/07/2015,@,0:00:00,91.323264,Q149,T2
26/07/2015,@,0:00:00,89.371875,Q149,T2
27/07/2015,@,0:00:00,93.313194,Q149,T2
28/07/2015,@,0:00:00,94.390972,Q149,T2
29/07/2015,@,0:00:00,93.427083,Q149,T2
30/07/2015,@,0:00:00,89.530903,Q149,T2
31/07/2015,@,0:00:00,91.700694,Q149,T2
