"TOA5","Wind","CR200X","No_SN","CR200X.Std.01","Wind Monitoring1.CR2","57348","WindData"
"TIMESTAMP","RECORD","battVolt","windRun","windSpeed","windSpeed_Min","windSpeed_Max","windSpeed_Avg","windDir_Avg","windDir_stdDev"
"TS","RN","","","","","","","",""
"","","Smp","Smp","Smp","Min","Max","WVc","WVc","WVc"
"2015-12-10 11:40:00",29236,14.28977,4.127793E+007,5.7,1.8,8,4.652665,296.1434,20.66912
"2015-12-10 11:50:00",29237,14.31159,4.128052E+007,3.6,1.6,7.8,4.587168,299.0452,22.3895
"2015-12-10 12:00:00",29238,14.28725,4.128301E+007,5.8,1.9,7.6,3.967499,298.6155,22.19954
"2015-12-10 12:10:00",29239,14.29313,4.12856E+007,5.9,1.6,7.6,4.298167,294.3393,18.72842
"2015-12-10 12:20:00",29240,14.2755,4.128826E+007,4.9,1.5,8.7,4.625335,304.9258,20.09323
"2015-12-10 12:30:00",29241,14.27885,4.12909E+007,2.9,1.6,7.6,4.452667,289.7123,25.20995
"2015-12-10 12:40:00",29242,14.26878,4.129333E+007,4.9,2,7.1,4.182,299.0305,18.85504
"2015-12-10 12:50:00",29243,14.26458,4.129589E+007,4.4,1.7,7.8,4.261668,305.1722,19.57389
"2015-12-10 13:00:00",29244,14.27718,4.129838E+007,5,1.9,7.8,4.212168,304.7443,20.8892
"2015-12-10 13:10:00",29245,14.25115,4.130084E+007,3.8,1.4,7.7,4.138499,292.5614,22.92378
"2015-12-10 13:20:00",29246,14.2394,4.130368E+007,4.6,2,8.2,4.850332,303.0336,22.26594
"2015-12-10 13:30:00",29247,14.25031,4.130648E+007,5.7,1.8,9.8,4.763171,299.3778,20.43923
"2015-12-10 13:40:00",29248,14.25115,4.130954E+007,5,1.9,9.6,5.078166,289.5836,19.77038
"2015-12-10 13:50:00",29249,14.23269,4.131216E+007,2.9,2.1,8.6,4.56117,279.1987,23.52599
"2015-12-10 14:00:00",29250,14.22597,4.131497E+007,6.1,2,10,4.860501,274.4978,21.09777
"2015-12-10 14:10:00",29251,14.22009,4.131786E+007,6.3,1.4,9.400001,4.805835,275.5741,23.3432
"2015-12-10 14:20:00",29252,14.21758,4.132054E+007,4.1,1.3,8.5,4.482834,261.3041,26.13427
"2015-12-10 14:30:00",29253,14.22513,4.132336E+007,3.5,1.5,9,4.707498,270.1346,23.19889
"2015-12-10 14:40:00",29254,14.19995,4.132602E+007,6.3,1.6,9.1,4.58117,282.2163,19.27243
"2015-12-10 14:50:00",29255,14.22093,4.132887E+007,5.4,1.3,11.6,4.695835,271.8808,23.8413
"2015-12-10 15:00:00",29256,14.2159,4.133151E+007,3.3,1.5,8.3,4.373001,264.7114,23.97154
"2015-12-10 15:10:00",29257,14.20414,4.133399E+007,3.2,1.4,8.1,4.069333,257.8719,25.32821
"2015-12-10 15:20:00",29258,14.20582,4.133625E+007,3.3,1.3,6.8,3.588501,265.7517,22.58345
"2015-12-10 15:30:00",29259,14.20666,4.133882E+007,4.4,1.3,7.9,4.282498,262.1503,24.12703
"2015-12-10 15:40:00",29260,14.21254,4.134121E+007,4.4,0.7,8.6,3.816833,265.0949,22.54433
"2015-12-10 15:50:00",29261,14.22093,4.134372E+007,5.9,1.4,8.8,4.094501,273.6703,22.06026
