"TOA5","Wind","CR200X","No_SN","CR200X.Std.03","Wind Monitoring4.CR2","57348","WindData"
"TIMESTAMP","RECORD","battVolt","windRun","windSpeed","windSpeed_Min","windSpeed_Max","windSpeed_Avg","windDir_Avg","windDir_stdDev"
"TS","RN","","","","","","","",""
"","","Smp","Smp","Smp","Min","Max","WVc","WVc","WVc"
"2016-02-17 20:20:00",40346,12.8132,7.68329E+007,9.3,5.6,11.8,8.298165,231.1161,8.800695
"2016-02-17 20:30:00",40347,12.8048,7.68377E+007,7.7,6.6,11.2,9.089835,225.8625,7.334627
"2016-02-17 20:40:00",40348,12.79976,7.68425E+007,7.4,6.1,11,8.595828,230.1464,9.860324
"2016-02-17 20:50:00",40349,12.79557,7.68473E+007,8.8,5.4,11,7.467171,224.1243,11.99311
"2016-02-17 21:00:00",40350,12.78801,7.68521E+007,9,5.6,9.2,7.124001,229.9514,9.308816
"2016-02-17 21:10:00",40351,12.79053,7.68569E+007,6.9,5.3,9.8,7.451333,228.8562,9.615487
"2016-02-17 21:20:00",40352,12.78381,7.68617E+007,8,6.2,11.5,8.197165,237.9549,11.54976
"2016-02-17 21:30:00",40353,12.79053,7.68665E+007,9.6,6.6,11.4,8.78767,233.8221,9.547583
"2016-02-17 21:40:00",40354,12.77794,7.687131E+007,9.900001,6.3,12,9.095832,234.5043,9.600035
"2016-02-17 21:50:00",40355,12.77794,7.687612E+007,9.1,7,12.2,9.214668,235.5791,6.81438
"2016-02-17 22:00:00",40356,12.77458,7.688092E+007,7.7,6.7,10.9,8.960503,236.2603,6.582809
"2016-02-17 22:10:00",40357,12.77038,7.688572E+007,9.400001,6.3,10.6,8.314499,239.9046,8.496
"2016-02-17 22:20:00",40358,12.77206,7.689052E+007,7.9,6,11.4,8.369504,239.6448,8.207761
"2016-02-17 22:30:00",40359,12.76031,7.689532E+007,6.8,5.9,9.6,7.555997,240.2258,10.66977
"2016-02-17 22:40:00",40360,12.76115,7.690012E+007,6.9,5.4,9.900001,7.713999,235.6687,8.908627
"2016-02-17 22:50:00",40361,12.75947,7.690492E+007,7.4,6.2,10.5,7.973001,233.668,10.04321
"2016-02-17 23:00:00",40362,12.74772,7.690972E+007,6.9,5.4,9.5,7.520168,237.8841,8.693826
"2016-02-17 23:10:00",40363,12.74772,7.691452E+007,7.6,5,9,7.051163,236.3172,9.449503
"2016-02-17 23:20:00",40364,12.75191,7.691932E+007,7.6,5.5,9.5,7.203664,238.4866,10.36403
"2016-02-17 23:30:00",40365,12.75108,7.692412E+007,8.3,5.9,9.1,7.2425,237.3229,7.760986
"2016-02-17 23:40:00",40366,12.7452,7.692892E+007,9.1,5,10.3,7.431836,240.2124,7.837654
"2016-02-17 23:50:00",40367,12.74604,7.693372E+007,6.2,5.7,10.5,7.677505,237.4048,9.532246
"2016-02-18 00:00:00",40368,12.741,7.693852E+007,7.7,5.8,10.7,7.396837,233.8472,8.476507
"2016-02-18 00:10:00",40369,12.73261,7.694332E+007,7.5,6.1,10.8,7.988665,238.1785,7.604338
"2016-02-18 00:20:00",40370,12.72925,7.694812E+007,8.5,5.9,9.400001,7.419831,232.3925,7.609383
"2016-02-18 00:30:00",40371,12.74016,7.695292E+007,6.3,5.4,8.6,7.109832,235.3192,6.847924
