"TOA5","Wind","CR200X","No_SN","CR200X.Std.01","Wind Monitoring1.CR2","57348","WindData"
"TIMESTAMP","RECORD","battVolt","windRun","windSpeed","windSpeed_Min","windSpeed_Max","windSpeed_Avg","windDir_Avg","windDir_stdDev"
"TS","RN","","","","","","","",""
"","","Smp","Smp","Smp","Min","Max","WVc","WVc","WVc"
"2016-02-02 15:10:00",38177,14.24024,9.559054E+007,2.9,1.4,8,4.416,77.65852,22.57199
"2016-02-02 15:20:00",38178,14.24192,9.559381E+007,6.9,1.6,8.3,4.644336,0,0
"2016-02-02 15:30:00",38179,14.22933,9.559698E+007,2.5,1.4,8.2,4.58217,0,0
"2016-02-02 15:40:00",38180,14.22765,9.560038E+007,5.1,1.2,9.3,4.901499,0,0
"2016-02-02 15:50:00",38181,14.22009,9.560386E+007,4.6,2,8.5,4.996664,0,0
"2016-02-02 16:00:00",38182,14.22261,9.560734E+007,2.7,1.5,8.900001,4.762168,0,0
"2016-02-02 16:10:00",38183,14.22009,9.56109E+007,5.1,2,10.4,5.245166,0,0
"2016-02-02 16:20:00",38184,14.21422,9.561462E+007,4.7,2.3,8.8,5.085996,0,0
"2016-02-02 16:30:00",38185,14.21758,9.561802E+007,5.3,1.7,8.7,4.778167,0,0
"2016-02-02 16:40:00",38186,14.23856,9.562118E+007,5.1,1.3,7.8,4.645168,0,0
"2016-02-02 16:50:00",38187,14.21002,9.56252E+007,6.1,2.2,9.900001,5.717163,0,0
"2016-02-02 17:00:00",38188,14.21254,9.562862E+007,5.2,1.8,9.2,4.956331,0,0
"2016-02-02 17:10:00",38189,14.20834,9.563187E+007,6.6,0.2,9.5,5.031167,0,0
"2016-02-02 17:20:00",38190,14.20414,9.56364E+007,6.4,2.6,9.6,6.245165,0,0
"2016-02-02 17:30:00",38191,14.2075,9.563997E+007,4,1.7,11,5.262001,0,0
"2016-02-02 17:40:00",38192,14.20918,9.56424E+007,3.4,1.4,7.1,4.066002,0,0
"2016-02-02 17:50:00",38193,14.2159,9.564471E+007,2.7,2.1,7.3,4.141501,0,0
"2016-02-02 18:00:00",38194,14.22009,9.5649E+007,4.9,2.4,8.400001,5.48217,0,0
"2016-02-02 18:10:00",38195,14.22765,9.565114E+007,3.8,1.2,7.5,3.983001,0,0
"2016-02-02 18:20:00",38196,14.18652,9.565262E+007,4.3,1.4,6,3.616834,0,0
"2016-02-02 18:30:00",38197,13.2262,9.565722E+007,5.5,2.8,8.900001,5.477169,0,0
"2016-02-02 18:40:00",38198,13.18758,9.566198E+007,5.1,3.5,9,5.757331,0,0
"2016-02-02 18:50:00",38199,13.17415,9.566614E+007,6,2.9,8.1,5.099166,0,0
"2016-02-02 19:00:00",38200,13.0986,9.566973E+007,4.6,1.5,7.4,4.704501,0,0
"2016-02-02 19:10:00",38201,13.05411,9.567078E+007,3.1,1.8,6.6,3.403833,0,0
"2016-02-02 19:20:00",38202,13.01718,9.567099E+007,2.2,1.6,4.8,2.810499,0,0
"2016-02-02 19:30:00",38203,12.99116,9.567101E+007,3.1,1.7,4.1,2.677499,0,0
"2016-02-02 19:40:00",38204,12.98864,9.567114E+007,3.3,0.9,4.4,2.5355,0,0
"2016-02-02 19:50:00",38205,12.97437,9.567159E+007,1.4,1,4.9,3.105499,0,0
