"TOA5","Wind","CR200X","No_SN","CR200X.Std.01","Wind Monitoring1.CR2","57348","WindData"
"TIMESTAMP","RECORD","battVolt","windRun","windSpeed","windSpeed_Min","windSpeed_Max","windSpeed_Avg","windDir_Avg","windDir_stdDev"
"TS","RN","","","","","","","",""
"","","Smp","Smp","Smp","Min","Max","WVc","WVc","WVc"
"2017-02-03 14:00:00",89854,14.24863,8.56849E+007,3.5,0.4,8.8,2.540167,284.0995,67.33673
"2017-02-03 14:10:00",89855,14.2352,8.568666E+007,1.2,0,9,3.490001,293.4917,54.25455
"2017-02-03 14:20:00",89856,14.2352,8.568754E+007,2.5,0.6,9.1,3.034667,304.6144,35.83879
"2017-02-03 14:30:00",89857,14.22765,8.568795E+007,1.7,0,6.6,2.269501,300.6078,41.24855
"2017-02-03 14:40:00",89858,14.24612,8.568942E+007,4.9,0.3,8.8,3.398334,299.0295,53.05252
"2017-02-03 14:50:00",89859,14.2075,8.569139E+007,3.1,0.5,9.400001,3.623498,303.3531,43.37971
"2017-02-03 15:00:00",89860,14.20918,8.569262E+007,4.3,0,7.9,3.195165,296.9332,44.82221
"2017-02-03 15:10:00",89861,14.23101,8.569404E+007,2.8,0.7,10.1,3.403667,299.8813,32.89177
"2017-02-03 15:20:00",89862,14.19491,8.569551E+007,2.8,0.5,9.400001,3.3225,289.6494,55.95809
"2017-02-03 15:30:00",89863,14.20163,8.56963E+007,1,0,7.5,2.789667,303.0208,62.98969
"2017-02-03 15:40:00",89864,14.1798,8.569641E+007,1.6,0,6.2,1.741167,234.2896,83.65417
"2017-02-03 15:50:00",89865,14.18736,8.569682E+007,3.2,0,6.6,2.133167,267.4797,61.55071
"2017-02-03 16:00:00",89866,14.16637,8.569714E+007,1.8,0,7.1,1.987167,318.0409,82.87642
"2017-02-03 16:10:00",89867,14.16637,8.569778E+007,0.9,0.3,7.5,2.546166,280.4203,60.34921
"2017-02-03 16:20:00",89868,14.18316,8.569838E+007,3.3,0.4,8.5,2.571001,252.7202,52.70818
"2017-02-03 16:30:00",89869,14.16721,8.569868E+007,2.4,0,5.9,2.063666,303.8957,46.01651
"2017-02-03 16:40:00",89870,14.17728,8.569919E+007,2.4,0,6.3,2.222833,291.2295,43.60928
"2017-02-03 16:50:00",89871,14.18232,8.569978E+007,1.4,0.8,6.4,2.676501,296.9747,33.26211
"2017-02-03 17:00:00",89872,14.19827,8.569988E+007,3.5,0.3,6.1,1.856333,282.0537,42.78983
"2017-02-03 17:10:00",89873,14.20582,8.570024E+007,1.9,0,5.6,2.203334,282.4138,46.51518
"2017-02-03 17:20:00",89874,14.19491,8.57007E+007,3.3,0.3,7,2.520999,297.8882,34.70024
"2017-02-03 17:30:00",89875,14.19911,8.570109E+007,2.8,0.2,6.6,2.280499,291.1708,37.75773
"2017-02-03 17:40:00",89876,14.19659,8.570221E+007,1.9,0.9,6.9,3.108001,288.7212,36.50472
"2017-02-03 17:50:00",89877,14.01275,8.57033E+007,7.2,0.6,8.1,2.946999,283.2809,39.1184
"2017-02-03 18:00:00",89878,13.74665,8.570442E+007,3.6,0.9,6.6,3.223666,298.826,35.24353
"2017-02-03 18:10:00",89879,13.67782,8.570541E+007,2.8,0.3,7.5,2.992002,293.7028,33.81709
"2017-02-03 18:20:00",89880,13.5284,8.570553E+007,1.2,0,6.2,1.8335,245.8533,44.23086
